Module,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_maxSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_minSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_startTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_stopTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_totalDistance,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_totalTime
RSUExampleScenario.node[1842].veinsmobility,18.9016,0,27519.5,27636,259.249,770.139,116
RSUExampleScenario.node[1760].veinsmobility,15.85,0,27497,27636.5,289.419,974.614,139
RSUExampleScenario.node[1956].veinsmobility,19.0231,0,27554.5,27637,221.529,765.17,82
RSUExampleScenario.node[1882].veinsmobility,18.4578,0,27533,27637,238.659,765.225,103.5
RSUExampleScenario.node[1330].veinsmobility,15.4919,0,27374.5,27637.5,542.78,1483.92,262.5
RSUExampleScenario.node[1880].veinsmobility,19.4118,0,27532,27637.5,248.559,765.975,105
RSUExampleScenario.node[1869].veinsmobility,17.9804,0,27528,27637.5,243.296,765.676,109
RSUExampleScenario.node[2026].veinsmobility,15.4807,2.47873,27575.5,27637.5,193.971,832.782,61.5
RSUExampleScenario.node[1813].veinsmobility,16.25,0,27513.5,27638,262.285,876.308,124
RSUExampleScenario.node[1896].veinsmobility,18.4891,0,27535.5,27638,243.312,752.84,102
RSUExampleScenario.node[1770].veinsmobility,15.65,0,27499.5,27638.5,284.548,691.791,138.5
RSUExampleScenario.node[1901].veinsmobility,16.3889,0,27537,27638.5,221.817,657.332,101
RSUExampleScenario.node[1995].veinsmobility,16.0748,-1.41141,27567.5,27638.5,177.233,496.434,70.5
RSUExampleScenario.node[1800].veinsmobility,15.65,0,27508,27639,264.62,696.652,130.5
RSUExampleScenario.node[1976].veinsmobility,19.1725,0,27561,27639.5,230.144,771.635,78
RSUExampleScenario.node[1953].veinsmobility,19.25,0,27554,27639.5,220.443,765.633,85
RSUExampleScenario.node[1879].veinsmobility,15.65,0,27532,27640,241.612,692.999,107.5
RSUExampleScenario.node[1808].veinsmobility,15.9583,0,27511.5,27640,257.355,689.978,128
RSUExampleScenario.node[1264].veinsmobility,15,-1.81481,27360,27640,558.404,1855.03,279.5
RSUExampleScenario.node[1891].veinsmobility,18.5477,0,27535,27640,245.629,778.59,104.5
RSUExampleScenario.node[2021].veinsmobility,15.8648,1.86481,27574,27640,203.168,896.959,65.5
RSUExampleScenario.node[1372].veinsmobility,17.0191,0,27383.5,27640.5,593.035,1847.49,256.5
RSUExampleScenario.node[1893].veinsmobility,16.75,-0.470654,27535.5,27641,225.281,490.988,105
RSUExampleScenario.node[2005].veinsmobility,18.4176,0,27570.5,27641,203.44,769.196,70
RSUExampleScenario.node[1988].veinsmobility,18.4179,0,27564,27641.5,202.797,767.694,77
RSUExampleScenario.node[2039].veinsmobility,15.8437,5.7,27580.5,27641.5,193.553,869.484,60.5
RSUExampleScenario.node[1669].veinsmobility,15.049,0,27475.5,27642,298.472,645.082,166
RSUExampleScenario.node[1890].veinsmobility,16.25,0,27535,27642,240.018,693.555,106.5
RSUExampleScenario.node[1457].veinsmobility,16.25,0,27411.5,27642.5,582.001,1863.07,230.5
RSUExampleScenario.node[2048].veinsmobility,19.25,4.9911,27583.5,27642.5,182.051,770.066,58.5
RSUExampleScenario.node[2024].veinsmobility,19.2515,1.45768,27575.5,27642.5,211.047,767.664,66.5
RSUExampleScenario.node[1732].veinsmobility,19.856,0,27489.5,27643.5,389.374,1415.17,153.5
RSUExampleScenario.node[1941].veinsmobility,15.65,0,27549.5,27644.5,220.063,769.598,94.5
RSUExampleScenario.node[1298].veinsmobility,16.25,0,27366,27644.5,547.09,1567.82,278
RSUExampleScenario.node[1946].veinsmobility,15.5,0,27551.5,27644.5,196.627,490.534,92.5
RSUExampleScenario.node[1878].veinsmobility,15.9892,0,27532,27645,236.946,644.869,112.5
RSUExampleScenario.node[1966].veinsmobility,15.65,0,27558,27645,207.853,734.993,86.5
RSUExampleScenario.node[2086].veinsmobility,18.75,5.5,27595,27646,166.92,671.168,50.5
RSUExampleScenario.node[1496].veinsmobility,16.2022,0,27424,27646,489.523,1467.89,221.5
RSUExampleScenario.node[2016].veinsmobility,14.8194,0,27573,27646,162.861,490.859,72.5
RSUExampleScenario.node[1562].veinsmobility,19.4434,0,27443,27646,448.757,1299.89,202.5
RSUExampleScenario.node[2072].veinsmobility,18.0185,4.60325,27590.5,27646,168.649,766.522,55
RSUExampleScenario.node[2057].veinsmobility,16.9,5.69899,27585.5,27646.5,180.659,752.104,60.5
RSUExampleScenario.node[2083].veinsmobility,16.25,6.9,27594.5,27647,179.895,693.798,52
RSUExampleScenario.node[2066].veinsmobility,18,5.4,27589.5,27647,167.657,766.201,57
RSUExampleScenario.node[2049].veinsmobility,15.7,3.85013,27583.5,27647,199.402,884.056,63
RSUExampleScenario.node[1572].veinsmobility,16.0748,0,27445.5,27647.5,461.966,1479.63,201.5
RSUExampleScenario.node[2018].veinsmobility,15.0777,0,27573.5,27647.5,162.673,484.745,73.5
RSUExampleScenario.node[2078].veinsmobility,18.0242,5.75507,27592.5,27647.5,175.398,778.599,54.5
RSUExampleScenario.node[2047].veinsmobility,17.1375,0,27583.5,27648,157.289,488.05,64
RSUExampleScenario.node[1679].veinsmobility,19.25,0,27478,27648,403.868,1302.96,169.5
RSUExampleScenario.node[2069].veinsmobility,18.6602,6.70787,27590,27648.5,177.723,783.453,58
RSUExampleScenario.node[704].veinsmobility,16.8166,0,27190,27648.5,886.667,2307.63,458
RSUExampleScenario.node[1419].veinsmobility,15.8898,0,27398,27649,564.928,1847.87,250.5
RSUExampleScenario.node[1417].veinsmobility,19.4,0,27397.5,27649,532.89,1564.66,251
RSUExampleScenario.node[2111].veinsmobility,19.7676,6.35,27600.5,27649.5,186.42,783.725,48.5
RSUExampleScenario.node[1484].veinsmobility,19.6198,0,27420,27649.5,512.093,1573.48,229
RSUExampleScenario.node[1285].veinsmobility,16.62,0,27363,27650,613.719,1853.56,286.5
RSUExampleScenario.node[1052].veinsmobility,15.3958,-2.54999,27299,27650,634.375,1650.54,350.5
RSUExampleScenario.node[2065].veinsmobility,15.65,6.9,27589.5,27650.5,163.124,753.518,60.5
RSUExampleScenario.node[1633].veinsmobility,16.25,0,27464.5,27650.5,443.663,1470.75,185.5
RSUExampleScenario.node[1692].veinsmobility,18.302,0,27480.5,27650.5,399.724,1307.67,169.5
RSUExampleScenario.node[2099].veinsmobility,18,5.4,27599,27651,164.073,771.989,51.5
RSUExampleScenario.node[1955].veinsmobility,14.7071,0,27554.5,27651,206.517,857.382,96
RSUExampleScenario.node[1897].veinsmobility,20.0159,-1.2984,27535.5,27651.5,292.378,979.967,115.5
RSUExampleScenario.node[1657].veinsmobility,18.9397,0,27471,27651.5,436.33,1300.54,180
RSUExampleScenario.node[1442].veinsmobility,16.7237,0,27405.5,27652,490.03,1322.99,246
RSUExampleScenario.node[1395].veinsmobility,16.25,0,27392,27652,520.654,1327.57,259.5
RSUExampleScenario.node[1409].veinsmobility,15.8202,0,27396.5,27652,590.351,1846.85,255
RSUExampleScenario.node[1676].veinsmobility,18.324,0,27477,27652,418.117,1311.62,174.5
RSUExampleScenario.node[2114].veinsmobility,17.9762,5.12203,27601,27652,164.433,775.443,50.5
RSUExampleScenario.node[707].veinsmobility,15.4913,0,27192,27652,848.875,2320.34,459.5
RSUExampleScenario.node[1431].veinsmobility,18.5,0,27401.5,27652,510.042,1660.42,250
RSUExampleScenario.node[1542].veinsmobility,16.3562,0,27436.5,27652.5,486.983,1464.95,215.5
RSUExampleScenario.node[1971].veinsmobility,15.557,0,27558.5,27652.5,221.488,861.446,93.5
RSUExampleScenario.node[2241].veinsmobility,12.992,5.4,27641,27653,38.4441,109.374,11.5
RSUExampleScenario.node[1798].veinsmobility,19.25,0,27508,27653,316.858,969.159,144.5
RSUExampleScenario.node[1776].veinsmobility,19.4,0,27502,27653,382.304,1303.98,150.5
RSUExampleScenario.node[2133].veinsmobility,18.6954,6.9,27607,27653.5,170.87,746.352,46
RSUExampleScenario.node[1904].veinsmobility,19.4,0,27537.5,27654,290.867,974.162,116
RSUExampleScenario.node[1824].veinsmobility,17.1,0,27515.5,27654,271.236,745.022,138
RSUExampleScenario.node[2136].veinsmobility,15.8627,4.60865,27608,27654,126.932,494.345,45.5
RSUExampleScenario.node[1392].veinsmobility,21.25,0,27390.5,27654.5,529.579,1327.9,263.5
RSUExampleScenario.node[1426].veinsmobility,17.4584,0,27399,27654.5,502.777,1340.9,255
RSUExampleScenario.node[2128].veinsmobility,18,6.9,27605.5,27654.5,168.651,774.054,48.5
RSUExampleScenario.node[1867].veinsmobility,16.25,0,27528,27655,247.142,743.422,126.5
RSUExampleScenario.node[2124].veinsmobility,18.6258,6.9,27604.5,27655,180.391,781.392,50
RSUExampleScenario.node[745].veinsmobility,16.6828,-0.101761,27204.5,27655,916.994,2759.86,450
RSUExampleScenario.node[690].veinsmobility,16.6687,0,27186,27655,944.976,2660.01,468.5
RSUExampleScenario.node[2135].veinsmobility,20.2454,6.9,27607.5,27655.5,187.307,786.56,47.5
RSUExampleScenario.node[1681].veinsmobility,16.25,0,27478.5,27656,389.27,1358.14,177
RSUExampleScenario.node[2131].veinsmobility,19.0834,6.9,27606.5,27656,175.482,778.987,49
RSUExampleScenario.node[2116].veinsmobility,15.65,6.9,27602,27656.5,169.072,690.389,54
RSUExampleScenario.node[1889].veinsmobility,16.1253,0,27535,27656.5,236.624,747.131,121
RSUExampleScenario.node[992].veinsmobility,15.4807,0,27281.5,27656.5,683.81,1812.32,374.5
RSUExampleScenario.node[1399].veinsmobility,15,0,27393,27657,489.652,1320.87,263.5
RSUExampleScenario.node[1906].veinsmobility,16.25,0,27538.5,27657.5,241.257,744.412,118.5
RSUExampleScenario.node[1831].veinsmobility,18.1526,0,27517.5,27657.5,367.877,1309.75,139.5
RSUExampleScenario.node[525].veinsmobility,16.5196,0,27142,27657.5,963.617,2660.83,515
RSUExampleScenario.node[2141].veinsmobility,18.6334,6.9,27609,27658,167.883,780.12,48.5
RSUExampleScenario.node[1390].veinsmobility,16.3186,0,27389.5,27658.5,545.315,1317.33,268.5
RSUExampleScenario.node[2148].veinsmobility,19.25,6.9,27611.5,27658.5,175.349,769.745,46.5
RSUExampleScenario.node[1940].veinsmobility,18.75,0,27549.5,27659,290.565,988.644,109
RSUExampleScenario.node[1538].veinsmobility,16.9839,0,27434,27659,440.866,1322.26,224.5
RSUExampleScenario.node[1749].veinsmobility,16.3417,0,27495,27661,361.841,1382.45,165.5
RSUExampleScenario.node[1490].veinsmobility,15,0,27421,27661.5,484.802,1325.44,240
RSUExampleScenario.node[1065].veinsmobility,16.25,0,27302.5,27662.5,669.186,1592.07,359.5
RSUExampleScenario.node[2153].veinsmobility,18.2663,6.9,27614.5,27663,170.482,768.986,48
RSUExampleScenario.node[2140].veinsmobility,16.3444,6.9,27609,27663.5,168.894,754.507,54
RSUExampleScenario.node[1488].veinsmobility,16.2657,0,27420.5,27664,504.347,1303.74,243
RSUExampleScenario.node[1057].veinsmobility,16.4,0,27300,27664.5,684.645,1921.48,364
RSUExampleScenario.node[2115].veinsmobility,15.8627,6.9,27602,27664.5,181.99,861.566,62
RSUExampleScenario.node[2154].veinsmobility,18.0265,5.74004,27615,27665.5,171.307,785.271,50
RSUExampleScenario.node[2167].veinsmobility,18.9807,6.9,27617.5,27665.5,175.705,772.317,47.5
RSUExampleScenario.node[1885].veinsmobility,19.25,0,27534,27667,380.056,1282.53,132.5
RSUExampleScenario.node[1759].veinsmobility,22.5201,0,27497,27668.5,398.451,1053.5,171
RSUExampleScenario.node[656].veinsmobility,15.6418,0,27180,27669.5,949.94,2644.87,489
RSUExampleScenario.node[2181].veinsmobility,19.617,6.9,27622.5,27669.5,184.741,770.126,46.5
RSUExampleScenario.node[1883].veinsmobility,18.459,0,27533,27671,394.554,1304.9,137.5
RSUExampleScenario.node[1984].veinsmobility,20.2,0,27563.5,27671.5,269.762,684.662,107.5
RSUExampleScenario.node[2070].veinsmobility,15.1029,0,27590.5,27672,191.53,646.475,81
RSUExampleScenario.node[1743].veinsmobility,18.5,0,27493,27675,385.566,1097.02,181.5
RSUExampleScenario.node[1678].veinsmobility,19.1376,0,27478,27675,408.182,1064.66,196.5
RSUExampleScenario.node[2011].veinsmobility,18.8183,0,27571.5,27676.5,250.583,676.27,104.5
RSUExampleScenario.node[1552].veinsmobility,22.5,0,27438.5,27678,497.557,1094.49,239
RSUExampleScenario.node[1469].veinsmobility,15.8003,0,27415,27679,402.749,997.672,263.5
RSUExampleScenario.node[1792].veinsmobility,18.8619,-0.738292,27507.5,27679,311.707,679.006,171
RSUExampleScenario.node[2209].veinsmobility,18.4713,6.9,27630.5,27679,168.757,765.201,48
RSUExampleScenario.node[1594].veinsmobility,19.75,0,27452.5,27679.5,465.148,1140.34,226.5
RSUExampleScenario.node[1928].veinsmobility,16.8281,0,27542.5,27679.5,272.218,891.135,136.5
RSUExampleScenario.node[2161].veinsmobility,15.3753,0,27616.5,27681,125.787,288.054,64
RSUExampleScenario.node[1907].veinsmobility,18.2435,0,27539,27681,335.377,1049.2,141.5
RSUExampleScenario.node[1321].veinsmobility,14.7894,0,27372.5,27682.5,475.752,1065.07,309.5
RSUExampleScenario.node[1728].veinsmobility,19.5972,0,27489,27683,459.271,1396.74,193.5
RSUExampleScenario.node[2090].veinsmobility,17.0577,0,27595.5,27683,269.918,871.071,87
RSUExampleScenario.node[1420].veinsmobility,15.65,0,27398,27683.5,402.777,799.676,285
RSUExampleScenario.node[2129].veinsmobility,16.0621,0,27605.5,27683.5,226.325,888.501,77.5
RSUExampleScenario.node[1899].veinsmobility,22.5,0,27536,27684,408.895,1091.89,147.5
RSUExampleScenario.node[2228].veinsmobility,15.4342,0,27637,27684.5,105.065,274.634,47
RSUExampleScenario.node[1577].veinsmobility,15,0,27447,27684.5,373.565,1056.58,237
RSUExampleScenario.node[1378].veinsmobility,17.8987,0,27384.5,27686,630.834,1848.95,301
RSUExampleScenario.node[1618].veinsmobility,21.2,0,27459,27686,531.334,1615.47,226.5
RSUExampleScenario.node[1520].veinsmobility,16.512,0,27431.5,27686.5,415.859,1013.41,254.5
RSUExampleScenario.node[1712].veinsmobility,22.8395,0,27484.5,27687,466.493,1093.44,202
RSUExampleScenario.node[2029].veinsmobility,16.25,0,27576.5,27687,235.273,672.877,110
RSUExampleScenario.node[1978].veinsmobility,16.6259,0,27561.5,27687,251.034,676.735,125
RSUExampleScenario.node[1987].veinsmobility,15.5558,0,27564,27687.5,234.431,657.272,123
RSUExampleScenario.node[1489].veinsmobility,18,0,27421,27687.5,500.293,1384.37,266
RSUExampleScenario.node[1858].veinsmobility,19.25,0,27525.5,27688,336.499,988.622,162
RSUExampleScenario.node[1584].veinsmobility,15.75,0,27449.5,27688.5,416.485,1006.74,238.5
RSUExampleScenario.node[1994].veinsmobility,16.406,0,27567,27688.5,277.775,870.85,121
RSUExampleScenario.node[1764].veinsmobility,19.3909,0,27498,27688.5,401.862,1145.38,190
RSUExampleScenario.node[1866].veinsmobility,20.5586,0,27527.5,27688.5,447.068,1622.07,160.5
RSUExampleScenario.node[2042].veinsmobility,15.4381,0,27581,27688.5,279.924,1067.94,107
RSUExampleScenario.node[1895].veinsmobility,16.8051,0,27535.5,27689,279.197,640.253,153
RSUExampleScenario.node[2062].veinsmobility,16.2348,0,27587,27689,219.204,655.14,101.5
RSUExampleScenario.node[1614].veinsmobility,15.3227,0,27458.5,27689,405.468,909.047,230
RSUExampleScenario.node[1333].veinsmobility,21.25,0,27375,27689,772.493,2668.92,313.5
RSUExampleScenario.node[2037].veinsmobility,16.25,0,27580,27689.5,235.46,686.138,109
RSUExampleScenario.node[2155].veinsmobility,17.5483,0,27615,27690,256.655,892.942,74.5
RSUExampleScenario.node[2051].veinsmobility,19.5,0,27584,27690.5,292.675,927.669,106
RSUExampleScenario.node[1908].veinsmobility,16.25,0,27539,27690.5,274.469,647.814,151
RSUExampleScenario.node[1977].veinsmobility,16.9121,0,27561.5,27690.5,255.479,636.504,128.5
RSUExampleScenario.node[2188].veinsmobility,16.5792,4.38448,27624.5,27690.5,209.861,873.168,65.5
RSUExampleScenario.node[1565].veinsmobility,15.1173,0,27444,27691,389.469,989.114,246.5
RSUExampleScenario.node[1642].veinsmobility,15.6679,-1.1364,27466.5,27691,392.137,832.519,224
RSUExampleScenario.node[2028].veinsmobility,16.0259,0,27576,27691.5,241.965,639.937,115
RSUExampleScenario.node[2192].veinsmobility,15,0,27625,27691.5,187.875,858.305,66
RSUExampleScenario.node[2152].veinsmobility,16.3035,0,27613,27692,249.026,893.134,78.5
RSUExampleScenario.node[2199].veinsmobility,16.2045,0,27627,27692.5,182.824,637.41,65
RSUExampleScenario.node[1877].veinsmobility,16.25,0,27531,27693,340.44,1118.3,161.5
RSUExampleScenario.node[1968].veinsmobility,18,0,27558,27693,301.782,918.697,134.5
RSUExampleScenario.node[1559].veinsmobility,15.4143,-0.0631484,27441.5,27693,433.045,1029.76,251
RSUExampleScenario.node[2008].veinsmobility,16.3457,0,27571,27693,249.678,636.259,121.5
RSUExampleScenario.node[1631].veinsmobility,16.2286,0,27463.5,27693,453.035,1105.11,229
RSUExampleScenario.node[2184].veinsmobility,16.6873,2.45869,27623.5,27693,230.194,869.302,69
RSUExampleScenario.node[1951].veinsmobility,16.3403,0,27553,27693,289.382,1057.07,139.5
RSUExampleScenario.node[2138].veinsmobility,15.65,0,27608,27693.5,200.056,640.697,85
RSUExampleScenario.node[2019].veinsmobility,17.7896,0,27573.5,27694.5,265.205,655.254,120.5
RSUExampleScenario.node[2146].veinsmobility,15.6769,0,27610.5,27694.5,233.997,882.483,83.5
RSUExampleScenario.node[2149].veinsmobility,16.2247,0,27611.5,27694.5,245.861,869.69,82.5
RSUExampleScenario.node[1758].veinsmobility,20.8937,0,27496.5,27695,488.377,1342.25,198
RSUExampleScenario.node[1975].veinsmobility,17.5,0,27560,27695,291.583,1031.54,134.5
RSUExampleScenario.node[2160].veinsmobility,15.65,0,27616,27695.5,171.164,638.12,79
RSUExampleScenario.node[2173].veinsmobility,15.65,0,27619.5,27695.5,178.163,642.902,75.5
RSUExampleScenario.node[2107].veinsmobility,15.05,0,27600,27696.5,222.905,700.85,96
RSUExampleScenario.node[1344].veinsmobility,16.8182,0,27377,27696.5,686.21,1836.07,319
RSUExampleScenario.node[1989].veinsmobility,21.7732,0,27564,27697,385.579,1333.71,132.5
RSUExampleScenario.node[2098].veinsmobility,15.224,0,27598.5,27697,213.647,638.011,98
RSUExampleScenario.node[2215].veinsmobility,15.686,0,27632.5,27697.5,176.307,641.236,64.5
RSUExampleScenario.node[2256].veinsmobility,16.2905,4.65523,27644.5,27697.5,171.516,636.67,52.5
RSUExampleScenario.node[1369].veinsmobility,16.0534,0,27382.5,27697.5,630.092,1608.92,314.5
RSUExampleScenario.node[1251].veinsmobility,15.5,0,27355.5,27697.5,643.313,1855.29,341.5
RSUExampleScenario.node[2177].veinsmobility,16.239,0.430836,27621,27697.5,226.531,855.987,76
RSUExampleScenario.node[1339].veinsmobility,16.25,0,27376,27698,659.503,1860.78,321.5
RSUExampleScenario.node[1571].veinsmobility,16.25,0,27445.5,27698.5,496.378,1366.12,252.5
RSUExampleScenario.node[2178].veinsmobility,16.2518,0,27622,27698.5,185.672,636.267,76
RSUExampleScenario.node[2240].veinsmobility,16.7145,2.00716,27641,27698.5,183.494,636.905,57
RSUExampleScenario.node[1518].veinsmobility,16.75,0,27430.5,27698.5,613.91,1725.26,267.5
RSUExampleScenario.node[1731].veinsmobility,15.6693,0,27489,27699,391.226,930.249,209.5
RSUExampleScenario.node[1974].veinsmobility,16.2961,0,27560,27700,299.498,872.288,139.5
RSUExampleScenario.node[1845].veinsmobility,15.8667,0,27520,27700,350.711,860.397,179.5
RSUExampleScenario.node[2032].veinsmobility,16.8223,0,27578.5,27700,294.867,792.835,121
RSUExampleScenario.node[2055].veinsmobility,22.5,0,27585,27701,361.862,1306.43,115.5
RSUExampleScenario.node[2191].veinsmobility,14.6387,0,27625,27701,164.473,648.443,75.5
RSUExampleScenario.node[2204].veinsmobility,15,0,27628.5,27701,172.372,655.089,72
RSUExampleScenario.node[1376].veinsmobility,20.566,0,27384,27701.5,755.55,2425.27,317
RSUExampleScenario.node[1916].veinsmobility,15.75,0,27540,27702.5,342.643,1041.53,162
RSUExampleScenario.node[1837].veinsmobility,15.0002,0,27518.5,27702.5,324.579,915.578,183.5
RSUExampleScenario.node[1506].veinsmobility,16.6597,0,27426.5,27702.5,610.958,1830.45,275.5
RSUExampleScenario.node[1827].veinsmobility,15.7353,0,27515.5,27703,372.773,1336.17,187
RSUExampleScenario.node[2033].veinsmobility,21.25,0,27578.5,27703.5,365.751,1312.84,124.5
RSUExampleScenario.node[1478].veinsmobility,16.25,0,27418.5,27703.5,622.952,1737.71,284.5
RSUExampleScenario.node[1888].veinsmobility,16.5,0,27534.5,27704,400.653,1208.18,169
RSUExampleScenario.node[2106].veinsmobility,16.2,0,27600,27704.5,232.532,678.315,104
RSUExampleScenario.node[2036].veinsmobility,15.602,0,27579.5,27705.5,293.582,905.165,125.5
RSUExampleScenario.node[1998].veinsmobility,15.0837,0,27568.5,27705.5,275.81,1039.18,136.5
RSUExampleScenario.node[1280].veinsmobility,16.4948,0,27361,27706,696.564,1763.53,344.5
RSUExampleScenario.node[1433].veinsmobility,16,0,27401.5,27706.5,577.006,1546.18,304.5
RSUExampleScenario.node[1509].veinsmobility,15.5025,0,27428,27707.5,613.592,1747.91,279
RSUExampleScenario.node[1603].veinsmobility,15.65,0,27455.5,27707.5,538.92,1969.18,251.5
RSUExampleScenario.node[1925].veinsmobility,15.4322,0,27541.5,27707.5,311.433,1011.72,165.5
RSUExampleScenario.node[2213].veinsmobility,16.75,0,27632,27708,192.384,676.378,75.5
RSUExampleScenario.node[1315].veinsmobility,16.25,0,27371,27708,697.482,1876.22,336.5
RSUExampleScenario.node[2439].veinsmobility,13.9246,5.78576,27695.5,27708.5,38.9184,111.652,12.5
RSUExampleScenario.node[1634].veinsmobility,17.8921,0,27464.5,27708.5,554.282,1739.88,243.5
RSUExampleScenario.node[1196].veinsmobility,16.4296,0,27340,27708.5,695.857,1756.79,368
RSUExampleScenario.node[1574].veinsmobility,15.25,0,27446,27709,531.215,1338.02,262.5
RSUExampleScenario.node[2186].veinsmobility,21.8636,0,27624.5,27709,223.067,682.233,84
RSUExampleScenario.node[1677].veinsmobility,20.1257,0,27477.5,27709.5,556.853,1741.37,231.5
RSUExampleScenario.node[664].veinsmobility,15.1554,-1.54219,27180,27710.5,904.021,2129.64,530
RSUExampleScenario.node[2219].veinsmobility,15.3967,4.77087,27633.5,27710.5,227.26,993.01,76.5
RSUExampleScenario.node[1992].veinsmobility,16.2822,0,27566,27711,332.667,873.079,144.5
RSUExampleScenario.node[1622].veinsmobility,16.25,0,27460.5,27711,581.421,1997.47,250
RSUExampleScenario.node[2053].veinsmobility,16.021,0,27584.5,27711,282.989,989.058,126
RSUExampleScenario.node[2266].veinsmobility,16.25,3.86398,27647,27711.5,200.637,892.06,64
RSUExampleScenario.node[2268].veinsmobility,16.8117,2.88272,27647.5,27712,194.22,685.923,64
RSUExampleScenario.node[2001].veinsmobility,16.3693,0,27569,27712,356.045,1167.74,142.5
RSUExampleScenario.node[1720].veinsmobility,16.25,0,27487.5,27712.5,536.384,1969.49,224.5
RSUExampleScenario.node[1627].veinsmobility,15.65,0,27461.5,27712.5,549.618,2020.28,250.5
RSUExampleScenario.node[2067].veinsmobility,17.0648,0,27590,27713.5,311.055,868.806,123
RSUExampleScenario.node[1861].veinsmobility,16.75,0,27525.5,27714,440.629,1428.92,188
RSUExampleScenario.node[2271].veinsmobility,16.25,2.96676,27648.5,27714.5,185.91,688.985,65.5
RSUExampleScenario.node[1513].veinsmobility,16.1971,0,27429.5,27714.5,613.73,1997.74,284.5
RSUExampleScenario.node[2093].veinsmobility,15,0,27596.5,27714.5,235.275,800.688,117.5
RSUExampleScenario.node[2283].veinsmobility,15.5,5.5,27652,27714.5,183.334,865.894,62
RSUExampleScenario.node[2014].veinsmobility,21.9686,0,27572.5,27715,351.376,1070.2,142
RSUExampleScenario.node[2003].veinsmobility,15.65,0,27570,27715,297.736,986.277,144.5
RSUExampleScenario.node[1933].veinsmobility,16.5,-0.553242,27545,27715.5,399.271,1209.42,170
RSUExampleScenario.node[1269].veinsmobility,15.3,0,27360,27716,671.208,1912.36,355.5
RSUExampleScenario.node[1815].veinsmobility,21.1276,0,27514,27716,436.62,1069.47,201.5
RSUExampleScenario.node[2282].veinsmobility,16.5469,3.00976,27652,27716,182.483,689.891,63.5
RSUExampleScenario.node[2296].veinsmobility,15.6231,3.5,27655,27716,191.18,836.498,60.5
RSUExampleScenario.node[2159].veinsmobility,19.9259,0,27616,27716.5,228.383,677.276,100
RSUExampleScenario.node[1881].veinsmobility,20.997,0,27533,27717,397.654,1065.24,183.5
RSUExampleScenario.node[1787].veinsmobility,17.6257,0,27506,27717,541.376,1738.46,210.5
RSUExampleScenario.node[1835].veinsmobility,16.25,0,27518.5,27717.5,366.998,807.422,198.5
RSUExampleScenario.node[1937].veinsmobility,21,0,27547.5,27719,403.705,1069.9,171
RSUExampleScenario.node[2335].veinsmobility,18.7824,0,27667,27719.5,204.449,676.395,52
RSUExampleScenario.node[1873].veinsmobility,15.2394,0,27529.5,27720,477.423,1741.62,190
RSUExampleScenario.node[2277].veinsmobility,15.3078,0.92063,27651,27720.5,221.242,891.272,69
RSUExampleScenario.node[2187].veinsmobility,21.7335,0.953775,27624.5,27721,277.494,1061.22,96
RSUExampleScenario.node[2027].veinsmobility,20.4533,0,27576,27722,353.655,1066.5,145.5
RSUExampleScenario.node[2196].veinsmobility,15.8354,0,27626.5,27722,217.373,801.494,95
RSUExampleScenario.node[2190].veinsmobility,17.5609,0,27625,27722.5,232.07,698.751,97
RSUExampleScenario.node[1277].veinsmobility,15.85,-0.399994,27360,27723.5,680.833,1943.15,363
RSUExampleScenario.node[2156].veinsmobility,20.8991,0,27615.5,27723.5,292.41,1067.29,107.5
RSUExampleScenario.node[2281].veinsmobility,15.5972,1.49202,27652,27723.5,197.42,800.674,71
RSUExampleScenario.node[2317].veinsmobility,15.3366,4.62616,27662,27724.5,197.674,868.727,62
RSUExampleScenario.node[2044].veinsmobility,17.1644,0,27582,27724.5,296.957,1012.75,142
RSUExampleScenario.node[1449].veinsmobility,15.65,0,27408,27725,590.499,1587.78,316.5
RSUExampleScenario.node[1796].veinsmobility,18.75,0,27507.5,27725,443.057,1355.84,217
RSUExampleScenario.node[2315].veinsmobility,16.25,5.81886,27662,27725,193.963,799.205,62.5
RSUExampleScenario.node[2165].veinsmobility,17.5,0,27617,27726.5,257.397,860.86,109
RSUExampleScenario.node[2068].veinsmobility,18.1825,0,27590,27726.5,305.318,1062.35,136
RSUExampleScenario.node[2041].veinsmobility,19.5718,-0.203079,27581,27726.5,314.951,978.982,145
RSUExampleScenario.node[2017].veinsmobility,19.0469,0,27573,27727.5,337.883,974.372,154
RSUExampleScenario.node[2038].veinsmobility,16.1854,0,27580.5,27728,296.72,1050.07,147
RSUExampleScenario.node[1791].veinsmobility,17.7361,0,27507,27728.5,416.02,1145.52,221
