Module,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_startTime,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_stopTime,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_totalTime
RSUExampleScenario.node[1789].veinsmobility,16.2875,0,27506.5,27602.5,250.992,884.088,95.5
RSUExampleScenario.node[1296].veinsmobility,16.25,0,27366,27603,544.603,1745.6,236.5
RSUExampleScenario.node[1322].veinsmobility,20.5,0,27372.5,27603,542.131,1778.2,230
RSUExampleScenario.node[1058].veinsmobility,15.5,0,27300,27604,638.055,1911.91,303.5
RSUExampleScenario.node[1453].veinsmobility,21.485,0,27409,27604,399.125,1055.63,194.5
RSUExampleScenario.node[1448].veinsmobility,16.4144,0,27407.5,27604.5,465.307,1577.23,196.5
RSUExampleScenario.node[1806].veinsmobility,16.25,0,27510.5,27604.5,255.246,896.363,93.5
RSUExampleScenario.node[937].veinsmobility,15.3195,0,27263.5,27605,633.975,1582.55,341
RSUExampleScenario.node[1834].veinsmobility,20.8636,0,27518.5,27605.5,238.58,681.73,86.5
RSUExampleScenario.node[1126].veinsmobility,19.0334,-1.81358,27319,27606.5,546.97,1103.37,287
RSUExampleScenario.node[1512].veinsmobility,18.5155,0,27429.5,27606.5,352.195,1065.03,176.5
RSUExampleScenario.node[1905].veinsmobility,16.25,3.5,27537.5,27606.5,213.847,863.131,68.5
RSUExampleScenario.node[1722].veinsmobility,17.2693,0,27488,27607,291.924,685.721,118.5
RSUExampleScenario.node[1887].veinsmobility,17.0413,0,27534,27607,236.664,870.044,72.5
RSUExampleScenario.node[1698].veinsmobility,15.65,0,27482,27607,279.264,1035.17,124.5
RSUExampleScenario.node[1182].veinsmobility,16.25,-4.31494,27336,27607.5,542.26,1590.64,271
RSUExampleScenario.node[1493].veinsmobility,18.5,0,27423,27607.5,399.918,973.963,184
RSUExampleScenario.node[1391].veinsmobility,19.4439,0,27390,27608,441.503,1093.7,217.5
RSUExampleScenario.node[1769].veinsmobility,15.7434,0,27499.5,27608,279.067,1048.74,108
RSUExampleScenario.node[1172].veinsmobility,18.6541,-0.212715,27332,27608.5,505.916,1102.44,276
RSUExampleScenario.node[1249].veinsmobility,17.8987,0,27355,27608.5,471.981,1077.35,253
RSUExampleScenario.node[1763].veinsmobility,18.5911,0,27498,27608.5,270.035,1060.34,110
RSUExampleScenario.node[1248].veinsmobility,19.25,0,27355,27609.5,557.187,1487.33,254
RSUExampleScenario.node[1537].veinsmobility,18.1955,0,27434,27609.5,358.301,977.643,175
RSUExampleScenario.node[1247].veinsmobility,18.7961,0,27354.5,27610,486.666,1123.77,255
RSUExampleScenario.node[1651].veinsmobility,19.75,0,27470.5,27610,355.472,999.15,139
RSUExampleScenario.node[1633].veinsmobility,19.75,0,27464,27610,353.002,992.156,145.5
RSUExampleScenario.node[1620].veinsmobility,18.5,0,27460,27610,347.273,984.35,149.5
RSUExampleScenario.node[1733].veinsmobility,15.65,0,27489.5,27610,267.537,1039.18,120
RSUExampleScenario.node[1499].veinsmobility,22.5,0,27424.5,27610.5,485.896,1287.67,185.5
RSUExampleScenario.node[1615].veinsmobility,18.5,0,27459,27610.5,356.662,993.177,151
RSUExampleScenario.node[1549].veinsmobility,17.5,0,27437.5,27611,393.356,1239.23,173
RSUExampleScenario.node[1548].veinsmobility,18.5988,0,27437,27612,345.035,987.871,174.5
RSUExampleScenario.node[1658].veinsmobility,19.25,0,27471.5,27612,327.251,1000.4,140
RSUExampleScenario.node[1644].veinsmobility,18.8942,0,27468,27612,351.206,994.753,143.5
RSUExampleScenario.node[1939].veinsmobility,16,3.5,27549,27612,201.316,864.55,62.5
RSUExampleScenario.node[1452].veinsmobility,18.8838,0,27409,27612.5,429.997,1100.69,203
RSUExampleScenario.node[1701].veinsmobility,19.25,0,27482.5,27612.5,329.789,1000.79,129.5
RSUExampleScenario.node[1410].veinsmobility,22.5,0,27396.5,27613,489.246,1282.55,216
RSUExampleScenario.node[1067].veinsmobility,22.6743,0,27303,27613,645.51,1407.14,309.5
RSUExampleScenario.node[1051].veinsmobility,21.4816,0,27298.5,27613,658.578,1400.65,314
RSUExampleScenario.node[1386].veinsmobility,17.7,0,27387,27613.5,497.297,1580.26,226
RSUExampleScenario.node[1551].veinsmobility,17.8756,0,27438.5,27614,332.044,985.446,175
RSUExampleScenario.node[1272].veinsmobility,17.2,0,27360,27614.5,475.299,1319.71,254
RSUExampleScenario.node[1461].veinsmobility,21.9247,0,27412,27614.5,460.865,1297.59,202
RSUExampleScenario.node[1900].veinsmobility,16.25,0,27536.5,27614.5,150.15,283.352,77.5
RSUExampleScenario.node[1607].veinsmobility,18.2887,0,27457.5,27615,337.712,975.473,157
RSUExampleScenario.node[1683].veinsmobility,18.0277,0,27479.5,27615,321.952,993.515,135
RSUExampleScenario.node[1118].veinsmobility,16.3965,0,27316.5,27615.5,571.843,1591.11,298.5
RSUExampleScenario.node[1665].veinsmobility,19.2147,0,27474,27615.5,349.554,997.896,141
RSUExampleScenario.node[1742].veinsmobility,16.3151,0,27492,27616,336.376,1095.61,123.5
RSUExampleScenario.node[1353].veinsmobility,19.6283,0,27378.5,27616.5,498.218,1296.98,237.5
RSUExampleScenario.node[1960].veinsmobility,16.9,0,27556.5,27616.5,136.734,281.216,59.5
RSUExampleScenario.node[1922].veinsmobility,16.25,4.14992,27541,27616.5,216.692,1066.3,75
RSUExampleScenario.node[1709].veinsmobility,19.9687,0,27484,27617,347.957,1003.2,132.5
RSUExampleScenario.node[1229].veinsmobility,16.25,0,27349,27617.5,512.442,1604.34,268
RSUExampleScenario.node[1703].veinsmobility,16,0,27482.5,27617.5,319.848,1070.03,134.5
RSUExampleScenario.node[1160].veinsmobility,22.25,0,27330,27617.5,611.588,1402.16,287
RSUExampleScenario.node[1568].veinsmobility,17.9221,0,27444.5,27617.5,329.015,979.361,172.5
RSUExampleScenario.node[2012].veinsmobility,16.9,0,27571.5,27618,121.502,275.835,46
RSUExampleScenario.node[1783].veinsmobility,19.25,0,27504.5,27618,307.283,965.953,113
RSUExampleScenario.node[1779].veinsmobility,16,0,27503,27618.5,322.035,1102.46,115
RSUExampleScenario.node[1167].veinsmobility,20.9436,-2.88172,27331,27618.5,577.455,1400.77,287
RSUExampleScenario.node[1775].veinsmobility,22.3808,0,27501.5,27618.5,313.907,914.22,116.5
RSUExampleScenario.node[1826].veinsmobility,17.5,0,27515.5,27618.5,230.439,620.42,102.5
RSUExampleScenario.node[1610].veinsmobility,16,0,27458,27619,363.691,1099.13,160.5
RSUExampleScenario.node[1156].veinsmobility,22.433,0,27328.5,27619,613.789,1411.24,290
RSUExampleScenario.node[1711].veinsmobility,15.65,0,27484.5,27619.5,255.56,624.571,134.5
RSUExampleScenario.node[1659].veinsmobility,16.4054,0,27471.5,27620,306.956,976.673,148
RSUExampleScenario.node[1718].veinsmobility,18.8079,-3.6686,27486.5,27620,361.069,1004.23,133
RSUExampleScenario.node[2045].veinsmobility,16.25,0,27583,27620.5,108.386,275.21,37
RSUExampleScenario.node[1204].veinsmobility,21.3542,0,27343.5,27620.5,562.268,1400.26,276.5
RSUExampleScenario.node[1726].veinsmobility,20.5,0,27488.5,27620.5,349.139,991.68,131.5
RSUExampleScenario.node[1530].veinsmobility,21.6203,0,27433,27621,460.318,1401.92,187.5
RSUExampleScenario.node[1795].veinsmobility,18.879,0,27507.5,27621,289.839,904.474,113
RSUExampleScenario.node[1111].veinsmobility,16,0,27314.5,27621,631.743,1853.29,306
RSUExampleScenario.node[1570].veinsmobility,18.777,0,27445,27621.5,426.54,1202.43,176
RSUExampleScenario.node[1847].veinsmobility,16.1615,0,27520.5,27621.5,225.545,626.539,100.5
RSUExampleScenario.node[2009].veinsmobility,16.25,4.45023,27571,27622,161.41,618.283,50.5
RSUExampleScenario.node[1682].veinsmobility,15.4828,0,27479,27622,262.313,658.323,142.5
RSUExampleScenario.node[1339].veinsmobility,16.3415,0,27376,27622,576.812,1851.81,245.5
RSUExampleScenario.node[1664].veinsmobility,15.6481,0,27473.5,27622.5,329.532,985.996,148.5
RSUExampleScenario.node[1169].veinsmobility,15.7389,0,27331.5,27622.5,626.035,1854.58,290.5
RSUExampleScenario.node[1886].veinsmobility,19.1785,0,27534,27623,284.375,912.415,88.5
RSUExampleScenario.node[1753].veinsmobility,16.9,0,27495.5,27623,259.997,657.293,127
RSUExampleScenario.node[2081].veinsmobility,16.25,0.589137,27593.5,27623.5,107.582,277.35,29.5
RSUExampleScenario.node[1965].veinsmobility,16.5,0,27557.5,27623.5,213.379,880.92,65.5
RSUExampleScenario.node[1449].veinsmobility,15.4383,0,27408,27624,460.525,1584.64,215.5
RSUExampleScenario.node[1804].veinsmobility,18.15,0,27509.5,27624,269.162,975.317,114
RSUExampleScenario.node[1781].veinsmobility,18.4798,0,27503.5,27624,300.048,993.127,120
RSUExampleScenario.node[1208].veinsmobility,16.133,0,27344,27625,603.804,1760.97,280.5
RSUExampleScenario.node[2079].veinsmobility,15.65,3.65332,27593,27625.5,97.1399,278.911,32
RSUExampleScenario.node[1514].veinsmobility,21.25,0,27429.5,27625.5,445.122,1409.05,195.5
RSUExampleScenario.node[1717].veinsmobility,15.7212,0,27486,27625.5,260.853,665.34,139
RSUExampleScenario.node[1807].veinsmobility,19.4,0,27511,27626,274.813,982.179,114.5
RSUExampleScenario.node[1990].veinsmobility,16.25,3.5,27564.5,27626.5,206.597,860.922,61.5
RSUExampleScenario.node[1951].veinsmobility,16.25,6.9,27553,27626.5,209.133,1060.34,73
RSUExampleScenario.node[1556].veinsmobility,22.25,0,27440,27627,472.516,1411.03,186.5
RSUExampleScenario.node[1803].veinsmobility,18,0,27509,27627,283.443,985.578,117.5
RSUExampleScenario.node[1820].veinsmobility,19.4,0,27514.5,27628,271.525,962.517,113
RSUExampleScenario.node[1251].veinsmobility,15,0,27355.5,27628,573.714,1852.06,272
RSUExampleScenario.node[1150].veinsmobility,16.3757,0,27326.5,27628.5,620.698,1711.92,301.5
RSUExampleScenario.node[1996].veinsmobility,15.65,1.87309,27567.5,27628.5,165.746,658.995,60.5
RSUExampleScenario.node[1812].veinsmobility,19.25,0,27513,27629,239.125,748.764,115.5
RSUExampleScenario.node[1878].veinsmobility,16.25,0,27532,27629.5,203.336,646.112,97
RSUExampleScenario.node[1546].veinsmobility,16.4005,-0.15355,27436.5,27629.5,418.295,1175.98,192.5
RSUExampleScenario.node[1131].veinsmobility,15.1412,0,27320.5,27629.5,639.38,1862.74,308.5
RSUExampleScenario.node[1814].veinsmobility,18.8771,0,27513.5,27630,278.243,989.447,116
RSUExampleScenario.node[2142].veinsmobility,16.25,6.9,27609.5,27630.5,82.3388,278.285,20.5
RSUExampleScenario.node[1606].veinsmobility,22.25,0,27457,27631,455.273,1301.28,173.5
RSUExampleScenario.node[1327].veinsmobility,16.5598,0,27373.5,27631,568.765,1451.65,257
RSUExampleScenario.node[2002].veinsmobility,16.4693,3.5,27569.5,27631,205.193,865.397,61
RSUExampleScenario.node[1704].veinsmobility,15.9714,0,27483,27631.5,310.141,872.429,148
RSUExampleScenario.node[1829].veinsmobility,17.4957,0,27516.5,27631.5,265.951,978.699,114.5
RSUExampleScenario.node[1970].veinsmobility,13.15,0,27558.5,27633,133.704,274.992,74
RSUExampleScenario.node[1436].veinsmobility,22.9583,0,27403,27633,496.567,1305.22,229.5
RSUExampleScenario.node[1865].veinsmobility,15.65,0,27527,27633.5,217.787,495.152,106
RSUExampleScenario.node[1226].veinsmobility,22.7535,-3.34042,27348,27633.5,654.825,1612.05,285
RSUExampleScenario.node[1621].veinsmobility,16.25,0,27460.5,27634,333.947,902.105,173
RSUExampleScenario.node[1531].veinsmobility,22.6463,0,27433.5,27634,485.377,1306.65,200
RSUExampleScenario.node[1330].veinsmobility,15.5,0,27374.5,27634,555.255,1472.84,259
RSUExampleScenario.node[1842].veinsmobility,19.25,0,27519.5,27634,270.408,772.642,114
RSUExampleScenario.node[1445].veinsmobility,23.84,0,27407,27634.5,599.739,1615.86,227
RSUExampleScenario.node[1838].veinsmobility,19.657,0,27519,27635,272.704,769.834,115.5
RSUExampleScenario.node[1821].veinsmobility,17.75,0,27515,27635.5,228.676,659.493,120
RSUExampleScenario.node[1874].veinsmobility,16.25,0,27530.5,27635.5,219.685,486.937,104.5
RSUExampleScenario.node[1956].veinsmobility,19.25,0,27554.5,27635.5,220.628,765.385,80.5
RSUExampleScenario.node[1811].veinsmobility,18.1319,0,27513,27635.5,260.884,764.284,122
RSUExampleScenario.node[1691].veinsmobility,21.6087,0,27480.5,27636,399.423,1297.5,155
RSUExampleScenario.node[1848].veinsmobility,18.15,0,27520.5,27636,258.832,990.476,115
RSUExampleScenario.node[1419].veinsmobility,16.4184,0,27398,27636,565.805,1853.77,237.5
RSUExampleScenario.node[2026].veinsmobility,15.6256,3.5,27575.5,27636,192.541,830.324,60
RSUExampleScenario.node[1760].veinsmobility,16.25,0,27497,27636.5,291.67,949.987,139
RSUExampleScenario.node[1976].veinsmobility,19.2555,0,27561,27636.5,210.092,765.989,75
RSUExampleScenario.node[1813].veinsmobility,16.25,0,27513.5,27637,285.673,875.872,123
RSUExampleScenario.node[1372].veinsmobility,16.5321,0,27383.5,27637,588.971,1852.31,253
RSUExampleScenario.node[1822].veinsmobility,18.458,0,27515,27637,269.04,772.597,121.5
RSUExampleScenario.node[1325].veinsmobility,16.317,-2.80762,27373,27637.5,573.377,1478.01,264
RSUExampleScenario.node[1880].veinsmobility,19.1803,0,27532,27637.5,249.298,771.975,105
RSUExampleScenario.node[2021].veinsmobility,15.6486,5.17228,27574,27637.5,197.344,886.85,63
RSUExampleScenario.node[1869].veinsmobility,18.4268,0,27528,27638,241.869,768.198,109.5
RSUExampleScenario.node[1669].veinsmobility,15,0,27475.5,27638.5,284.188,627.001,162.5
RSUExampleScenario.node[1561].veinsmobility,15.2125,0,27443,27638.5,373.835,1327.01,195
RSUExampleScenario.node[1901].veinsmobility,16.3889,0,27537,27638.5,221.81,657.294,101
RSUExampleScenario.node[1882].veinsmobility,18.1523,0,27533,27638.5,246.602,763.244,105
RSUExampleScenario.node[1896].veinsmobility,19.6272,0,27535.5,27638.5,248.276,764.536,102.5
RSUExampleScenario.node[1946].veinsmobility,15.5,0,27551.5,27639,193.367,496.692,87
RSUExampleScenario.node[1653].veinsmobility,14.9073,0,27471,27640,302.241,647.71,168.5
RSUExampleScenario.node[1780].veinsmobility,16.25,0,27503.5,27640,308.598,868.361,136
RSUExampleScenario.node[1409].veinsmobility,16.25,0,27396.5,27640,533.562,1851.2,243
RSUExampleScenario.node[1536].veinsmobility,22.0701,0,27434,27640.5,460.766,1332.36,206
RSUExampleScenario.node[1732].veinsmobility,20.0841,0,27489.5,27640.5,404.851,1438.49,150.5
RSUExampleScenario.node[1891].veinsmobility,18.076,0,27535,27640.5,243.551,781.106,105
RSUExampleScenario.node[2039].veinsmobility,16.25,5.7,27580.5,27640.5,196.537,862.282,59.5
RSUExampleScenario.node[1893].veinsmobility,16.0496,0,27535.5,27641,223.673,489.037,105
RSUExampleScenario.node[1953].veinsmobility,19.1428,0,27554,27641,223.49,765.048,86.5
RSUExampleScenario.node[1496].veinsmobility,16.2022,0,27424,27641.5,494.336,1472.94,217
RSUExampleScenario.node[1988].veinsmobility,19.25,0,27564,27641.5,214.84,770.888,77
RSUExampleScenario.node[2046].veinsmobility,12.5068,0,27583,27642,124.106,342.966,58.5
RSUExampleScenario.node[1285].veinsmobility,16.62,0,27363,27642.5,609.564,1850.73,279
RSUExampleScenario.node[2024].veinsmobility,19.7798,1.38411,27575.5,27642.5,200.238,773.919,66.5
RSUExampleScenario.node[2057].veinsmobility,16.9,6.9,27585.5,27643.5,192.299,755.1,57.5
RSUExampleScenario.node[1995].veinsmobility,16.75,0,27567.5,27644,170.66,493.156,76
RSUExampleScenario.node[2005].veinsmobility,18,0,27570.5,27644,207.538,768.901,73
RSUExampleScenario.node[2086].veinsmobility,18.75,5.7,27595,27644.5,177.909,669.267,49
RSUExampleScenario.node[1457].veinsmobility,16.25,0,27411.5,27644.5,544.61,1859.02,232.5
RSUExampleScenario.node[1679].veinsmobility,19.25,0,27478,27645,416.83,1297.07,166.5
RSUExampleScenario.node[2048].veinsmobility,18.8253,3.88804,27583.5,27645,200.168,765.661,61
RSUExampleScenario.node[1657].veinsmobility,18.8817,0,27471,27645.5,427.942,1300.72,174
RSUExampleScenario.node[1941].veinsmobility,15.65,0,27549.5,27647,226.642,752.213,97
RSUExampleScenario.node[1542].veinsmobility,16.25,-1.23621,27436.5,27647,488.363,1465.55,210
RSUExampleScenario.node[1676].veinsmobility,18.8375,0,27477,27647,414.141,1295.35,169.5
RSUExampleScenario.node[2066].veinsmobility,18,4.67421,27589.5,27647,173.296,766.779,57
RSUExampleScenario.node[2049].veinsmobility,15.7,3.82391,27583.5,27647,199.674,883.793,63
RSUExampleScenario.node[1634].veinsmobility,16.5675,0,27464.5,27647.5,433.386,1470.72,182.5
RSUExampleScenario.node[2018].veinsmobility,15.5,0,27573.5,27647.5,168.951,481.711,73.5
RSUExampleScenario.node[1692].veinsmobility,18.131,0,27480.5,27648,390.073,1306.75,167
RSUExampleScenario.node[1966].veinsmobility,15.8786,0,27558,27648.5,226.07,763.817,90
RSUExampleScenario.node[1572].veinsmobility,16.1808,0,27445.5,27648.5,490.503,1477.8,202.5
RSUExampleScenario.node[2072].veinsmobility,18,5.4,27590.5,27648.5,176.879,771.281,57.5
RSUExampleScenario.node[2069].veinsmobility,18.6562,3.57926,27590,27648.5,193.104,784.709,58
RSUExampleScenario.node[1494].veinsmobility,19.25,0,27423.5,27648.5,499.058,1561.03,224.5
RSUExampleScenario.node[1776].veinsmobility,19.0447,0,27502,27649,375.479,1303.33,146.5
RSUExampleScenario.node[1484].veinsmobility,19.5993,0,27420,27649,529.144,1554.22,228.5
RSUExampleScenario.node[246].veinsmobility,16.25,0,27067,27649.5,1003.39,2643.88,582
RSUExampleScenario.node[2078].veinsmobility,18.1342,6.9,27592.5,27650,192.083,779.014,57
RSUExampleScenario.node[1381].veinsmobility,18.8002,0,27385.5,27650,549.169,1574.5,264
RSUExampleScenario.node[704].veinsmobility,16.25,0,27190,27650.5,860.528,2306.92,460
RSUExampleScenario.node[1431].veinsmobility,18.2654,0,27401.5,27650.5,487.239,1641.58,248.5
RSUExampleScenario.node[1264].veinsmobility,15.2921,0,27360,27651,585.918,1850.89,290.5
RSUExampleScenario.node[2016].veinsmobility,15.5,0,27573,27651,173.149,492.293,77.5
RSUExampleScenario.node[2114].veinsmobility,18,4.61467,27601,27651,165.38,748.474,49.5
RSUExampleScenario.node[2111].veinsmobility,20.5,2.81345,27600.5,27651,194.048,787.235,50
RSUExampleScenario.node[1498].veinsmobility,18.3472,0,27424,27652,470.491,1351.88,227.5
RSUExampleScenario.node[230].veinsmobility,16.7081,0,27062,27652,1064.31,2673.71,589.5
RSUExampleScenario.node[1392].veinsmobility,21.25,0,27390.5,27652.5,543.1,1330.93,261.5
RSUExampleScenario.node[1904].veinsmobility,19.4,0,27537.5,27652.5,280.507,981.143,114.5
RSUExampleScenario.node[1298].veinsmobility,16.25,0,27366,27652.5,555.292,1562.63,286
RSUExampleScenario.node[1955].veinsmobility,14.4,0,27554.5,27652.5,213.108,862.49,97.5
RSUExampleScenario.node[2065].veinsmobility,16.1623,5.89089,27589.5,27653,188.147,752.635,63
RSUExampleScenario.node[1798].veinsmobility,19.25,0,27508,27653,316.858,969.159,144.5
RSUExampleScenario.node[1378].veinsmobility,15.3958,0,27384.5,27653,565.136,1746.13,268
RSUExampleScenario.node[2047].veinsmobility,16.4144,0,27583.5,27653,167.101,488.463,69
RSUExampleScenario.node[1824].veinsmobility,17.1,0,27515.5,27653.5,269.45,740.032,137.5
RSUExampleScenario.node[1442].veinsmobility,17.539,-1.33104,27405.5,27654,499.612,1332.46,248
RSUExampleScenario.node[1897].veinsmobility,18.7857,0,27535.5,27654,311.373,993.492,118
RSUExampleScenario.node[2099].veinsmobility,18,0.29279,27599,27654,175.898,767.675,54.5
RSUExampleScenario.node[1971].veinsmobility,15.1426,0,27558.5,27654,216.678,849.542,95
RSUExampleScenario.node[1426].veinsmobility,16.25,0,27399,27654.5,501.519,1364.15,255
RSUExampleScenario.node[2131].veinsmobility,18.5415,6.9,27606.5,27655.5,169.726,755.595,48.5
RSUExampleScenario.node[2136].veinsmobility,15.8627,4.60634,27608,27656,137.63,495.495,47.5
RSUExampleScenario.node[1831].veinsmobility,18.15,0,27517.5,27656,372.214,1319.3,138
RSUExampleScenario.node[2128].veinsmobility,18,6.9,27605.5,27656,168.661,782.318,50
RSUExampleScenario.node[348].veinsmobility,16.25,0,27094.5,27656,1000.69,2681.67,561
RSUExampleScenario.node[152].veinsmobility,16.476,0,27043,27656,1049.94,2679.71,612.5
RSUExampleScenario.node[1681].veinsmobility,17.1243,0,27478.5,27656.5,407.447,1365.27,177.5
RSUExampleScenario.node[1538].veinsmobility,16.5,-0.555569,27434,27656.5,438.635,1328.59,222
RSUExampleScenario.node[1867].veinsmobility,15.85,0,27528,27656.5,256.455,744.773,128
RSUExampleScenario.node[2124].veinsmobility,18.4959,4.97431,27604.5,27656.5,173.059,778.548,51.5
RSUExampleScenario.node[2133].veinsmobility,18.5921,6.65034,27607,27657,185.73,779.749,49.5
RSUExampleScenario.node[2135].veinsmobility,18.0588,6.9,27607.5,27657,182.832,783.741,49
RSUExampleScenario.node[2164].veinsmobility,15.9865,5.9,27617,27657.5,125.364,493.927,40
RSUExampleScenario.node[1889].veinsmobility,16.25,0,27535,27658,242.891,747.366,122.5
RSUExampleScenario.node[1390].veinsmobility,16.25,0,27389.5,27658.5,536.005,1313.91,268.5
RSUExampleScenario.node[1749].veinsmobility,16.6028,0,27495,27658.5,382.258,1367.01,163
RSUExampleScenario.node[1940].veinsmobility,18.75,0,27549.5,27659,290.535,988.638,109
RSUExampleScenario.node[2148].veinsmobility,19.25,6.9,27611.5,27659,179.946,781.67,47
RSUExampleScenario.node[2141].veinsmobility,18.2282,6.8217,27609,27659,176.764,781.723,49.5
RSUExampleScenario.node[1906].veinsmobility,15.7847,0,27538.5,27659.5,244.655,743.37,120.5
RSUExampleScenario.node[1488].veinsmobility,15.9399,0,27420.5,27660,487.86,1311.18,239
RSUExampleScenario.node[1057].veinsmobility,16.4229,0,27300,27662,702.676,1918.62,361.5
RSUExampleScenario.node[1490].veinsmobility,15.225,0,27421,27662,484.029,1325.11,240.5
RSUExampleScenario.node[1716].veinsmobility,16.25,0,27486,27663,409.142,1303.53,176.5
RSUExampleScenario.node[2153].veinsmobility,18.0185,6.9,27614.5,27663.5,165.04,770.851,48.5
RSUExampleScenario.node[2140].veinsmobility,16.3435,6.9,27609,27664,174.445,755.809,54.5
RSUExampleScenario.node[2115].veinsmobility,16.25,6.9,27602,27664.5,170.619,859.58,62
RSUExampleScenario.node[2154].veinsmobility,17.7116,5.74004,27615,27665.5,168.639,781.884,50
RSUExampleScenario.node[2167].veinsmobility,18.9807,6.9,27617.5,27666,174.722,771.908,48
RSUExampleScenario.node[1856].veinsmobility,19.8636,0,27525,27667,315.529,688.042,141.5
RSUExampleScenario.node[1885].veinsmobility,19.25,0,27534,27667.5,405.046,1296.07,133
RSUExampleScenario.node[1678].veinsmobility,19.6852,0,27478,27669,409.069,1065.72,190.5
RSUExampleScenario.node[2181].veinsmobility,19.6169,5.9,27622.5,27669.5,184.79,767.966,46.5
RSUExampleScenario.node[1984].veinsmobility,19.3507,0,27563.5,27671.5,265.233,681.37,107.5
RSUExampleScenario.node[1883].veinsmobility,18.5152,0,27533,27671.5,396.462,1304.51,138
RSUExampleScenario.node[2070].veinsmobility,15.4613,0,27590.5,27672.5,198.717,647.637,81.5
RSUExampleScenario.node[1792].veinsmobility,19,0,27507.5,27673.5,314.929,684.022,165.5
RSUExampleScenario.node[1743].veinsmobility,18.5637,0,27493,27675,391.79,1134.31,181.5
RSUExampleScenario.node[1759].veinsmobility,18.5582,0,27497,27676,399.549,1049.43,178.5
RSUExampleScenario.node[1928].veinsmobility,18.4233,0,27542.5,27677,284.526,899.364,134
RSUExampleScenario.node[1552].veinsmobility,22.25,0,27438.5,27678.5,519.173,1096.61,239.5
RSUExampleScenario.node[1907].veinsmobility,18.1434,0,27539,27678.5,342.875,1050.01,139
RSUExampleScenario.node[2209].veinsmobility,18.4713,6.9,27630.5,27679,168.757,765.201,48
RSUExampleScenario.node[1594].veinsmobility,19.75,0,27452.5,27679.5,462.353,1155.19,226.5
RSUExampleScenario.node[2161].veinsmobility,15.5536,0,27616.5,27681,127.264,286.901,64
RSUExampleScenario.node[2011].veinsmobility,17.3156,0,27571.5,27681,236.14,681.107,109
RSUExampleScenario.node[1712].veinsmobility,22.5,-1.51084,27484.5,27681.5,439.882,1093.76,196.5
RSUExampleScenario.node[1577].veinsmobility,15,0,27447,27682.5,370.701,1058.61,235
RSUExampleScenario.node[816].veinsmobility,22.25,0,27227,27683,943.519,2688.06,455.5
RSUExampleScenario.node[2090].veinsmobility,16.5,0,27595.5,27683,266.627,869.628,87
RSUExampleScenario.node[1832].veinsmobility,19.2833,0,27517.5,27683.5,319.136,793.587,165.5
RSUExampleScenario.node[1520].veinsmobility,16.4333,0,27431.5,27684,414.329,1012.1,252
RSUExampleScenario.node[2228].veinsmobility,15.4365,0,27637,27684.5,105.135,274.612,47
RSUExampleScenario.node[1899].veinsmobility,22.5,0,27536,27684.5,386.826,1091.6,148
RSUExampleScenario.node[2149].veinsmobility,16.2047,1.2434,27611.5,27685,218.368,835.267,73
RSUExampleScenario.node[2020].veinsmobility,21.8287,0,27573.5,27685.5,332.829,1092.57,111.5
RSUExampleScenario.node[1565].veinsmobility,14.5383,0,27444,27686,377.346,988.974,241.5
RSUExampleScenario.node[2029].veinsmobility,16.25,0,27576.5,27687,236.457,672.846,110
RSUExampleScenario.node[1978].veinsmobility,16.8068,0,27561.5,27687,249.657,676.543,125
RSUExampleScenario.node[1728].veinsmobility,19.7191,0,27489,27687,447.829,1395.65,197.5
RSUExampleScenario.node[1968].veinsmobility,16.0616,0,27558,27687.5,298.365,885.964,129
RSUExampleScenario.node[1987].veinsmobility,16.1755,0,27564,27687.5,239.204,685.95,123
RSUExampleScenario.node[1489].veinsmobility,18,0,27421,27687.5,499.806,1390.63,266
RSUExampleScenario.node[1559].veinsmobility,15.75,0,27441.5,27688,420.089,1027.35,246
RSUExampleScenario.node[2042].veinsmobility,15.5247,0,27581,27688,276.547,1065.52,106.5
RSUExampleScenario.node[1994].veinsmobility,16.406,0,27567,27688.5,277.775,870.85,121
RSUExampleScenario.node[1977].veinsmobility,16.25,0,27561.5,27689,252.013,638.189,127
RSUExampleScenario.node[1614].veinsmobility,15.2558,0,27458.5,27689,394.264,908.612,230
RSUExampleScenario.node[2051].veinsmobility,16.0469,0.2,27584,27689.5,263.592,936.67,105
RSUExampleScenario.node[1875].veinsmobility,15.4802,0,27530.5,27689.5,275.989,641.319,158.5
RSUExampleScenario.node[2037].veinsmobility,15.65,0,27580,27689.5,238.477,686.135,109
