Module,/veins-4.4/examples/pveins_providencia/results/20Demand_PER00/nodebug-0.sca_nodebug-0-20170616-12:29:20-3796_maxSpeed,/veins-4.4/examples/pveins_providencia/results/20Demand_PER00/nodebug-0.sca_nodebug-0-20170616-12:29:20-3796_minSpeed,/veins-4.4/examples/pveins_providencia/results/20Demand_PER00/nodebug-0.sca_nodebug-0-20170616-12:29:20-3796_startTime,/veins-4.4/examples/pveins_providencia/results/20Demand_PER00/nodebug-0.sca_nodebug-0-20170616-12:29:20-3796_stopTime,/veins-4.4/examples/pveins_providencia/results/20Demand_PER00/nodebug-0.sca_nodebug-0-20170616-12:29:20-3796_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/20Demand_PER00/nodebug-0.sca_nodebug-0-20170616-12:29:20-3796_totalDistance,/veins-4.4/examples/pveins_providencia/results/20Demand_PER00/nodebug-0.sca_nodebug-0-20170616-12:29:20-3796_totalTime
ProvidenciaExampleScenario.node[57].veinsmobility,16.9,0,27057.5,27360.5,683.868,1859.36,302.5
ProvidenciaExampleScenario.node[338].veinsmobility,20.4701,0,27256.5,27361.5,320.29,1055.8,104.5
ProvidenciaExampleScenario.node[289].veinsmobility,17.1,0,27223,27361.5,289.079,1037.2,138
ProvidenciaExampleScenario.node[157].veinsmobility,16.25,0,27129.5,27362.5,563.998,1854.77,232.5
ProvidenciaExampleScenario.node[283].veinsmobility,15.6883,0,27218.5,27364.5,391.231,1564.29,145.5
ProvidenciaExampleScenario.node[344].veinsmobility,19.0879,0,27262,27368,249.824,679.535,105.5
ProvidenciaExampleScenario.node[369].veinsmobility,18.9359,0,27286.5,27369.5,224.344,678.172,82.5
ProvidenciaExampleScenario.node[183].veinsmobility,21,0,27148.5,27369.5,550.923,1360.13,220.5
ProvidenciaExampleScenario.node[85].veinsmobility,16.5,0,27080.5,27370,674.524,1627.83,289
ProvidenciaExampleScenario.node[24].veinsmobility,18.5,0,27018.5,27370,724.282,1771.13,351
ProvidenciaExampleScenario.node[384].veinsmobility,19.2023,0,27294.5,27370,210.624,627.243,75
ProvidenciaExampleScenario.node[205].veinsmobility,19.1928,0,27163.5,27370,429.345,1125.95,206
ProvidenciaExampleScenario.node[401].veinsmobility,16.25,3.5,27309.5,27370,199.11,862.187,60
ProvidenciaExampleScenario.node[286].veinsmobility,22.5,0,27220,27370.5,459.228,1281.13,150
ProvidenciaExampleScenario.node[349].veinsmobility,19.1651,0,27266.5,27371.5,257.774,679.068,104.5
ProvidenciaExampleScenario.node[311].veinsmobility,16.5,0,27238.5,27371.5,385.1,1564.58,132.5
ProvidenciaExampleScenario.node[298].veinsmobility,22.5,0,27229,27372.5,452.303,1286.59,143
ProvidenciaExampleScenario.node[321].veinsmobility,21.6232,0,27244,27372.5,311.603,845.203,128
ProvidenciaExampleScenario.node[325].veinsmobility,21.25,0,27247.5,27373,375.087,1283.71,125
ProvidenciaExampleScenario.node[303].veinsmobility,23.15,0,27230.5,27373,491.078,1422.85,142
ProvidenciaExampleScenario.node[136].veinsmobility,15.9585,0,27117,27373,569.677,1630.17,255.5
ProvidenciaExampleScenario.node[449].veinsmobility,16.25,0,27343,27373.5,121.974,281.922,30
ProvidenciaExampleScenario.node[409].veinsmobility,16.25,0,27316.5,27373.5,132.03,282.845,56.5
ProvidenciaExampleScenario.node[76].veinsmobility,16.25,-0.110185,27068.5,27374,656.669,1628.13,305
ProvidenciaExampleScenario.node[234].veinsmobility,17.65,0,27180,27374.5,417.551,1319.17,194
ProvidenciaExampleScenario.node[408].veinsmobility,16.25,5.5,27313.5,27375,199.293,879.377,61
ProvidenciaExampleScenario.node[267].veinsmobility,23.35,0,27206,27376.5,419.409,908.063,170
ProvidenciaExampleScenario.node[364].veinsmobility,19.1341,0,27281,27377.5,297.777,909.484,96
ProvidenciaExampleScenario.node[227].veinsmobility,16.25,0,27179.5,27378.5,496.34,1755.54,198.5
ProvidenciaExampleScenario.node[228].veinsmobility,19.4,0,27179.5,27378.5,479.845,1574.61,198.5
ProvidenciaExampleScenario.node[7].veinsmobility,16.4321,0,27006.5,27378.5,814.478,2667.61,371.5
ProvidenciaExampleScenario.node[336].veinsmobility,19.581,0,27255,27379,434.469,1528.94,123.5
ProvidenciaExampleScenario.node[341].veinsmobility,16.25,0,27258,27379,246.858,624.474,120.5
ProvidenciaExampleScenario.node[346].veinsmobility,16.3264,0,27263.5,27379,242.507,624.261,115
ProvidenciaExampleScenario.node[142].veinsmobility,15.05,0,27120,27380,576.635,1912.11,259.5
ProvidenciaExampleScenario.node[416].veinsmobility,16.25,6.9,27323,27380.5,195.839,786.857,57
ProvidenciaExampleScenario.node[354].veinsmobility,21.15,0,27271,27381,323.255,908.18,109.5
ProvidenciaExampleScenario.node[393].veinsmobility,16.25,0,27301.5,27381,210.873,623.965,79
ProvidenciaExampleScenario.node[440].veinsmobility,15,5.4,27337.5,27387,139.636,623.949,49
ProvidenciaExampleScenario.node[351].veinsmobility,19.25,0,27269,27387,282.723,984.92,117.5
ProvidenciaExampleScenario.node[164].veinsmobility,16,0,27134,27388.5,613.465,1848.14,254
ProvidenciaExampleScenario.node[56].veinsmobility,15.1257,0,27056.5,27389.5,641.956,1716.17,332.5
ProvidenciaExampleScenario.node[290].veinsmobility,21,0,27223.5,27391,410.134,1297.98,167
ProvidenciaExampleScenario.node[435].veinsmobility,22.6091,-2.42774,27335,27392.5,209.632,481.873,57
ProvidenciaExampleScenario.node[288].veinsmobility,19.25,0,27221.5,27394,469.722,1611,172
ProvidenciaExampleScenario.node[402].veinsmobility,19.25,0,27311.5,27394,233.323,767.246,82
ProvidenciaExampleScenario.node[259].veinsmobility,21.9,0,27197,27394.5,521.473,1616.54,197
ProvidenciaExampleScenario.node[400].veinsmobility,18.5,0,27309,27394.5,234.851,768.613,85
ProvidenciaExampleScenario.node[294].veinsmobility,16.25,0,27225.5,27395,486.253,1851.35,169
ProvidenciaExampleScenario.node[406].veinsmobility,19.2317,0,27313,27395,238.624,766.537,81.5
ProvidenciaExampleScenario.node[432].veinsmobility,18.706,1.19291,27333.5,27395.5,201.583,774.495,61.5
ProvidenciaExampleScenario.node[426].veinsmobility,18.7523,1.42476,27330,27395.5,203.031,764.828,65
ProvidenciaExampleScenario.node[375].veinsmobility,15.65,0,27289.5,27396,236.551,949.49,106
ProvidenciaExampleScenario.node[98].veinsmobility,16.9,0,27090.5,27396,673.059,1852.74,305
ProvidenciaExampleScenario.node[441].veinsmobility,19.5299,3.63879,27338,27397,210.272,773.6,58.5
ProvidenciaExampleScenario.node[83].veinsmobility,15.65,0,27079.5,27398,661.709,1857.38,318
ProvidenciaExampleScenario.node[414].veinsmobility,18.5664,0,27322,27398,208.446,768.212,75.5
ProvidenciaExampleScenario.node[363].veinsmobility,15.65,0,27277,27398.5,277.322,686.792,121
ProvidenciaExampleScenario.node[399].veinsmobility,15,0,27308.5,27398.5,233.921,688.139,89.5
ProvidenciaExampleScenario.node[119].veinsmobility,16.25,0,27109,27398.5,634.449,1853.3,289
ProvidenciaExampleScenario.node[451].veinsmobility,19.2979,5.4,27344.5,27399,193.956,766.674,54
ProvidenciaExampleScenario.node[457].veinsmobility,19.25,5.4,27350.5,27401,180.94,765.862,50
ProvidenciaExampleScenario.node[163].veinsmobility,17.25,0,27133,27401.5,640.963,1878.91,268
ProvidenciaExampleScenario.node[90].veinsmobility,15.65,0,27086,27401.5,657.506,1856.51,315
ProvidenciaExampleScenario.node[323].veinsmobility,18.5503,-2.82287,27246,27401.5,433.32,1299.97,155
ProvidenciaExampleScenario.node[465].veinsmobility,19.25,5.4,27355,27402.5,180.052,763.195,47
ProvidenciaExampleScenario.node[367].veinsmobility,19.25,0,27284,27403,366.297,1299.83,118.5
ProvidenciaExampleScenario.node[188].veinsmobility,16.2022,0,27152.5,27403.5,594.873,1859.86,250.5
ProvidenciaExampleScenario.node[459].veinsmobility,19.5975,6.35,27351,27403.5,191.739,789.227,52
ProvidenciaExampleScenario.node[466].veinsmobility,11,0,27356,27404,83.0306,277.314,47.5
ProvidenciaExampleScenario.node[359].veinsmobility,19.4,0,27275,27404,387.87,1295.68,128.5
ProvidenciaExampleScenario.node[274].veinsmobility,18.273,0,27209.5,27404,457.796,1304.01,194
ProvidenciaExampleScenario.node[345].veinsmobility,16.6297,0,27262.5,27404.5,339.573,873.964,141.5
ProvidenciaExampleScenario.node[280].veinsmobility,18.7123,-3.03358,27214,27405.5,450.407,1299.6,191
ProvidenciaExampleScenario.node[374].veinsmobility,18.8048,0,27289,27406,347.29,1299.57,116.5
ProvidenciaExampleScenario.node[467].veinsmobility,19.25,4.60632,27356,27407,183.51,779.491,50.5
ProvidenciaExampleScenario.node[333].veinsmobility,15.65,0,27255,27407.5,330.773,1077.07,152
ProvidenciaExampleScenario.node[439].veinsmobility,16.25,0,27337.5,27408,198.02,742.189,70
ProvidenciaExampleScenario.node[469].veinsmobility,18,5.4,27359,27408.5,170.085,769.046,49
ProvidenciaExampleScenario.node[413].veinsmobility,15.9368,0,27321,27409,203.967,490.76,87.5
ProvidenciaExampleScenario.node[394].veinsmobility,16.0849,0,27301.5,27409.5,230.968,763.788,107.5
ProvidenciaExampleScenario.node[450].veinsmobility,16.25,3.62935,27343.5,27410.5,203.756,743.492,66.5
ProvidenciaExampleScenario.node[485].veinsmobility,18,6.9,27361.5,27410.5,167.149,772.249,48.5
ProvidenciaExampleScenario.node[411].veinsmobility,17.187,0,27317.5,27411,220.468,484.649,93
ProvidenciaExampleScenario.node[356].veinsmobility,15.9712,0,27272.5,27412.5,327.06,1038.01,139.5
ProvidenciaExampleScenario.node[276].veinsmobility,15.65,0,27210,27413,468.187,1738.44,202.5
ProvidenciaExampleScenario.node[305].veinsmobility,16.25,0,27231.5,27413,406.73,1129.4,181
ProvidenciaExampleScenario.node[309].veinsmobility,18.5,0,27236.5,27413,408.117,1076.58,176
ProvidenciaExampleScenario.node[483].veinsmobility,17.5,6.9,27360.5,27413.5,177.41,752.421,52.5
ProvidenciaExampleScenario.node[491].veinsmobility,19.4954,6.9,27367.5,27414,188.535,773.025,46
ProvidenciaExampleScenario.node[494].veinsmobility,20.5,6.9,27369,27414,189.365,764.179,44.5
ProvidenciaExampleScenario.node[460].veinsmobility,15.85,0,27351.5,27414.5,171.393,501.886,62.5
ProvidenciaExampleScenario.node[427].veinsmobility,16.25,0,27330,27415,257.804,867.725,84.5
ProvidenciaExampleScenario.node[415].veinsmobility,17.4685,1.74915,27322,27415.5,274.524,1037.78,93
ProvidenciaExampleScenario.node[452].veinsmobility,19.25,0,27344.5,27417,256.606,976.007,72
ProvidenciaExampleScenario.node[438].veinsmobility,16,0,27337,27417,229.504,861.963,79.5
ProvidenciaExampleScenario.node[231].veinsmobility,15.95,0,27180,27417.5,518.22,1573.63,237
ProvidenciaExampleScenario.node[431].veinsmobility,15,0,27333.5,27417.5,222.538,879.112,83.5
ProvidenciaExampleScenario.node[392].veinsmobility,15.65,1.10224,27301,27417.5,293.578,1067.96,116
ProvidenciaExampleScenario.node[455].veinsmobility,19.2973,2.91773,27347,27418,250.604,975.39,70.5
ProvidenciaExampleScenario.node[456].veinsmobility,15.5,0,27350,27418,173.277,486.333,67.5
ProvidenciaExampleScenario.node[502].veinsmobility,18.75,5.5,27374,27421,160.141,659.409,46.5
ProvidenciaExampleScenario.node[501].veinsmobility,15.5,3.87177,27374,27421,134.898,494.757,46.5
ProvidenciaExampleScenario.node[216].veinsmobility,21.2,0,27172.5,27421,548.139,1771.63,248
ProvidenciaExampleScenario.node[434].veinsmobility,19.4,0,27334,27421.5,288.365,980.414,87
ProvidenciaExampleScenario.node[490].veinsmobility,16,3.5,27366.5,27427.5,194.738,858.538,60.5
ProvidenciaExampleScenario.node[141].veinsmobility,15.75,0,27120,27428.5,647.287,1922.26,308
ProvidenciaExampleScenario.node[504].veinsmobility,20,5.5,27374.5,27430,193.859,861.635,55
ProvidenciaExampleScenario.node[506].veinsmobility,19.0902,4.65633,27377,27431,182.736,742.808,53.5
ProvidenciaExampleScenario.node[445].veinsmobility,20.3636,0,27341.5,27431.5,258.774,680.551,89.5
ProvidenciaExampleScenario.node[464].veinsmobility,19.25,6.9,27353,27432.5,315.804,1297.67,79
ProvidenciaExampleScenario.node[521].veinsmobility,18.9382,6.9,27386.5,27434,173.409,764.219,47
ProvidenciaExampleScenario.node[442].veinsmobility,18.1242,0,27340,27434.5,235.747,684.335,94
ProvidenciaExampleScenario.node[149].veinsmobility,19.5,0,27124.5,27435,670.447,1604.15,310
ProvidenciaExampleScenario.node[236].veinsmobility,15.5351,-0.399994,27180,27436.5,555.353,1951.38,256
ProvidenciaExampleScenario.node[373].veinsmobility,23.5,0,27288,27437.5,452.904,1102.16,149
ProvidenciaExampleScenario.node[337].veinsmobility,17.3695,0,27255.5,27439,432.185,1046.35,183
ProvidenciaExampleScenario.node[389].veinsmobility,14.85,0,27300,27441.5,272.645,688.423,141
ProvidenciaExampleScenario.node[556].veinsmobility,21.25,6.9,27412.5,27442,142.712,476.288,29
ProvidenciaExampleScenario.node[293].veinsmobility,16.25,0,27225,27442,374.449,1054.15,216.5
ProvidenciaExampleScenario.node[387].veinsmobility,15.65,0,27296,27442.5,294.571,1058.7,146
ProvidenciaExampleScenario.node[405].veinsmobility,18.5,0,27312.5,27444.5,306.949,991.023,131.5
ProvidenciaExampleScenario.node[382].veinsmobility,15.75,0,27294,27445.5,293.452,1066.01,151
ProvidenciaExampleScenario.node[186].veinsmobility,16.25,-4.07484,27151.5,27446.5,673.322,1935.54,294.5
ProvidenciaExampleScenario.node[428].veinsmobility,18.1072,0,27331,27446.5,272.463,988.241,115
ProvidenciaExampleScenario.node[385].veinsmobility,16.25,0,27295,27447,304.521,889.441,151.5
ProvidenciaExampleScenario.node[422].veinsmobility,16.25,0,27326,27447,239.074,673.243,120.5
ProvidenciaExampleScenario.node[486].veinsmobility,16.491,0,27363.5,27447,210.785,635.783,83
ProvidenciaExampleScenario.node[429].veinsmobility,15.65,0,27331,27447.5,242.871,638.444,116
ProvidenciaExampleScenario.node[397].veinsmobility,18.0185,0,27307.5,27448,313.079,852.74,140
ProvidenciaExampleScenario.node[376].veinsmobility,16.25,0,27290.5,27448.5,320.978,888.519,157.5
ProvidenciaExampleScenario.node[275].veinsmobility,16.75,0,27209.5,27448.5,542.039,1529.03,238.5
ProvidenciaExampleScenario.node[398].veinsmobility,16.25,0,27308.5,27449,264.119,640.678,140
ProvidenciaExampleScenario.node[492].veinsmobility,16.1839,0,27368.5,27449,212.87,636.599,80
ProvidenciaExampleScenario.node[522].veinsmobility,16.25,6.9,27387.5,27449,177.608,865.381,61
ProvidenciaExampleScenario.node[437].veinsmobility,16.25,0,27337,27449.5,258.681,885.969,112
ProvidenciaExampleScenario.node[444].veinsmobility,15.65,-0.296455,27340.5,27449.5,227.135,640.204,108.5
ProvidenciaExampleScenario.node[462].veinsmobility,17.1,0,27352,27450.5,237.331,634.392,98
ProvidenciaExampleScenario.node[436].veinsmobility,18.6729,0,27336.5,27451,296.998,993.24,114
ProvidenciaExampleScenario.node[81].veinsmobility,22.25,0,27076,27452,875.164,2440.19,375.5
ProvidenciaExampleScenario.node[140].veinsmobility,15.65,0,27120,27452,662.678,2058.09,331.5
ProvidenciaExampleScenario.node[249].veinsmobility,19.5125,0,27187,27453.5,587.493,1666.87,266
ProvidenciaExampleScenario.node[108].veinsmobility,22.25,0,27097.5,27453.5,866.491,2458.43,355.5
ProvidenciaExampleScenario.node[177].veinsmobility,15.65,0,27141,27456.5,625.239,2051.63,315
ProvidenciaExampleScenario.node[126].veinsmobility,15.359,0,27111,27456.5,670.693,1858.6,345
ProvidenciaExampleScenario.node[211].veinsmobility,16.6421,-1.01332,27168.5,27458,658.712,1841.31,289
ProvidenciaExampleScenario.node[479].veinsmobility,14.85,0,27360,27458.5,220.512,679.571,98
ProvidenciaExampleScenario.node[247].veinsmobility,21.25,0,27186,27461,547.155,1424.03,274.5
ProvidenciaExampleScenario.node[509].veinsmobility,16.75,0,27379.5,27462,205.207,674.046,82
ProvidenciaExampleScenario.node[418].veinsmobility,16.3062,0,27324,27462.5,313.083,999.868,138
ProvidenciaExampleScenario.node[515].veinsmobility,15.7194,0,27383,27465,190.706,686.133,81.5
ProvidenciaExampleScenario.node[368].veinsmobility,22.3294,-1.77862,27285,27465.5,447.256,1298.45,180
ProvidenciaExampleScenario.node[407].veinsmobility,16.3679,0,27313,27469,387.897,1326.81,155.5
ProvidenciaExampleScenario.node[461].veinsmobility,19.25,0,27351.5,27469.5,365.722,1691.16,117.5
ProvidenciaExampleScenario.node[297].veinsmobility,19,0,27227,27469.5,568.209,1558.39,242
ProvidenciaExampleScenario.node[361].veinsmobility,16.0894,0,27276,27470.5,432.855,1368.56,194
ProvidenciaExampleScenario.node[72].veinsmobility,16.25,0,27067,27470.5,789.996,2650.36,403
ProvidenciaExampleScenario.node[424].veinsmobility,16.07,0,27328,27472.5,385.332,1357.63,144
ProvidenciaExampleScenario.node[304].veinsmobility,15.5,0,27231,27473,477.953,1212.1,241.5
ProvidenciaExampleScenario.node[251].veinsmobility,17.5,-2.89673,27188,27474,690.195,1853.84,285.5
ProvidenciaExampleScenario.node[86].veinsmobility,16.25,0,27081,27474,820.324,2667.79,392.5
ProvidenciaExampleScenario.node[371].veinsmobility,15.65,0,27287,27474.5,431.84,1354.93,187
ProvidenciaExampleScenario.node[381].veinsmobility,21.7326,0,27293.5,27475,397.91,1068.94,181
ProvidenciaExampleScenario.node[284].veinsmobility,16.4649,0,27219,27475,602.566,1728.66,255.5
ProvidenciaExampleScenario.node[365].veinsmobility,21.6053,0,27282.5,27475.5,428.911,1063.73,192.5
ProvidenciaExampleScenario.node[572].veinsmobility,16.0287,5.4,27422.5,27475.5,160.856,680.266,52.5
ProvidenciaExampleScenario.node[347].veinsmobility,20.9844,0,27265.5,27476,444.425,1068.02,210
ProvidenciaExampleScenario.node[370].veinsmobility,21.3285,0,27286.5,27477.5,405.438,1057.99,190.5
ProvidenciaExampleScenario.node[552].veinsmobility,16.8818,3.5,27410,27477.5,230.905,900.017,67
ProvidenciaExampleScenario.node[377].veinsmobility,20.0788,0,27291,27478,369.312,1060.75,186.5
ProvidenciaExampleScenario.node[318].veinsmobility,17.1,0,27241,27481.5,539.347,1740.81,240
ProvidenciaExampleScenario.node[184].veinsmobility,16,0,27149.5,27482.5,706.151,1862.69,332.5
ProvidenciaExampleScenario.node[453].veinsmobility,16.2825,0,27345,27483,294.043,1040.25,137.5
ProvidenciaExampleScenario.node[207].veinsmobility,16.9768,0,27165,27484,648.118,1587,318.5
ProvidenciaExampleScenario.node[417].veinsmobility,20.65,0,27323.5,27484.5,393.815,985.401,160.5
ProvidenciaExampleScenario.node[421].veinsmobility,22.5,0,27325.5,27485.5,467.47,1242.36,159.5
ProvidenciaExampleScenario.node[199].veinsmobility,16.25,0,27161,27486,616.617,1585.26,324.5
ProvidenciaExampleScenario.node[499].veinsmobility,19.25,0,27373.5,27486.5,336.786,1090.86,112.5
ProvidenciaExampleScenario.node[599].veinsmobility,20.9772,6.9,27440.5,27488.5,189.679,678.416,47.5
ProvidenciaExampleScenario.node[508].veinsmobility,18.6023,0,27378.5,27489.5,268.997,987.023,110.5
ProvidenciaExampleScenario.node[577].veinsmobility,21,0,27424.5,27489.5,211.31,656.515,64.5
ProvidenciaExampleScenario.node[233].veinsmobility,16.6,0,27180,27490,664.828,1913.71,309.5
ProvidenciaExampleScenario.node[366].veinsmobility,22.5,0,27284,27490.5,536.778,1281.28,206
ProvidenciaExampleScenario.node[332].veinsmobility,22.5,0,27255,27490.5,563.415,1286.47,235
ProvidenciaExampleScenario.node[557].veinsmobility,15.65,0,27414.5,27492,210.515,801.557,77
ProvidenciaExampleScenario.node[396].veinsmobility,21.0138,0,27307,27493,471.374,1288.01,185.5
ProvidenciaExampleScenario.node[410].veinsmobility,23.5,0,27317,27493,546.094,1407.45,175.5
ProvidenciaExampleScenario.node[548].veinsmobility,15.9968,0,27409.5,27493.5,158.506,279.568,83.5
ProvidenciaExampleScenario.node[419].veinsmobility,21.4846,0,27324.5,27493.5,445.367,1280.76,168.5
ProvidenciaExampleScenario.node[412].veinsmobility,16.5,-0.918053,27320,27494,492.109,1834.48,173.5
ProvidenciaExampleScenario.node[558].veinsmobility,15.65,0,27415,27495,145.255,284.655,79.5
ProvidenciaExampleScenario.node[372].veinsmobility,21.0048,0,27288,27495,459.113,1289.12,206.5
ProvidenciaExampleScenario.node[600].veinsmobility,14.9479,0,27441.5,27495.5,115.085,281.924,53.5
ProvidenciaExampleScenario.node[533].veinsmobility,20.053,0,27402.5,27497,273.633,994.52,94
ProvidenciaExampleScenario.node[488].veinsmobility,18,0,27365,27497.5,299.226,986.803,132
ProvidenciaExampleScenario.node[511].veinsmobility,21.5197,0,27379.5,27498,329.138,910.971,118
ProvidenciaExampleScenario.node[536].veinsmobility,16.9,0,27403.5,27499,226.689,628.613,95
ProvidenciaExampleScenario.node[222].veinsmobility,21.9997,-2.139,27177,27502.5,793.863,2631.51,325
ProvidenciaExampleScenario.node[569].veinsmobility,16,0,27421.5,27503,258.708,853.966,81
ProvidenciaExampleScenario.node[420].veinsmobility,18.5,0,27325,27503,407.556,1115.92,177.5
ProvidenciaExampleScenario.node[543].veinsmobility,15.0988,0,27407,27503.5,254.844,862.968,96
ProvidenciaExampleScenario.node[170].veinsmobility,22.5,0,27136,27504,831.403,2635.27,367.5
ProvidenciaExampleScenario.node[306].veinsmobility,22.5,0,27233.5,27505.5,607.235,1609,271.5
ProvidenciaExampleScenario.node[534].veinsmobility,19.4831,0,27402.5,27507.5,333.164,1041.35,104.5
ProvidenciaExampleScenario.node[388].veinsmobility,16.25,0,27299.5,27508,501.675,1465.89,208
ProvidenciaExampleScenario.node[386].veinsmobility,16.25,0,27295.5,27508,547.207,1848.57,212
ProvidenciaExampleScenario.node[383].veinsmobility,23.7,0,27294,27510.5,508.631,1294.61,216
ProvidenciaExampleScenario.node[443].veinsmobility,15.5126,1.28441,27340.5,27510.5,470.178,1849.03,169.5
ProvidenciaExampleScenario.node[403].veinsmobility,16.25,0,27311.5,27512.5,502.155,1684.62,200.5
ProvidenciaExampleScenario.node[598].veinsmobility,16.25,2.89532,27439.5,27513,232.522,859.972,73
ProvidenciaExampleScenario.node[324].veinsmobility,22.1,0,27247,27513.5,629.08,1615.79,266
ProvidenciaExampleScenario.node[532].veinsmobility,15.65,0,27402,27514,230.964,901.43,111.5
ProvidenciaExampleScenario.node[529].veinsmobility,19.25,0,27398.5,27514,266.412,768.25,115
ProvidenciaExampleScenario.node[358].veinsmobility,21.9,0,27274.5,27514,567.673,1611.94,239
ProvidenciaExampleScenario.node[495].veinsmobility,16.5036,0,27370,27515,320.43,877.265,144.5
ProvidenciaExampleScenario.node[528].veinsmobility,18.8534,0,27397.5,27515,267.72,771.817,117
ProvidenciaExampleScenario.node[595].veinsmobility,18.8125,0,27438,27515,214.177,765.349,76.5
ProvidenciaExampleScenario.node[605].veinsmobility,18.7847,1.05142,27448.5,27515.5,204.38,761.906,66.5
ProvidenciaExampleScenario.node[555].veinsmobility,18.6701,0,27412.5,27515.5,235.206,763.146,102.5
ProvidenciaExampleScenario.node[587].veinsmobility,20.2306,0,27432.5,27515.5,228.977,767.701,82.5
ProvidenciaExampleScenario.node[512].veinsmobility,15.65,0,27380.5,27516,268.471,950.263,135
ProvidenciaExampleScenario.node[500].veinsmobility,16.6929,0,27374,27517,293.26,647.744,142.5
ProvidenciaExampleScenario.node[531].veinsmobility,16.286,0,27400.5,27517,241.142,761.519,116
ProvidenciaExampleScenario.node[608].veinsmobility,19.5772,0,27449.5,27517,211.034,772.138,67
ProvidenciaExampleScenario.node[584].veinsmobility,16.25,0,27432,27518,243.296,690.232,85.5
ProvidenciaExampleScenario.node[520].veinsmobility,15.65,0,27385.5,27518.5,284.501,693.079,132.5
ProvidenciaExampleScenario.node[517].veinsmobility,15.25,0,27384,27518.5,294.296,868.732,134
ProvidenciaExampleScenario.node[623].veinsmobility,19.25,5.4,27467,27518.5,184.341,766.623,51
ProvidenciaExampleScenario.node[674].veinsmobility,16.25,6.9,27498.5,27519.5,82.1395,277.868,20.5
ProvidenciaExampleScenario.node[484].veinsmobility,20.0312,0,27361,27519.5,445.324,1293.15,158
ProvidenciaExampleScenario.node[562].veinsmobility,15.4383,0,27417.5,27520.5,228.764,695.168,102.5
ProvidenciaExampleScenario.node[573].veinsmobility,16.0382,0,27423,27520.5,237.456,704.176,97
ProvidenciaExampleScenario.node[518].veinsmobility,19.8304,0,27385,27521,418.32,1301.41,135.5
ProvidenciaExampleScenario.node[612].veinsmobility,16.9322,1.00583,27455.5,27521.5,216.922,692.333,65.5
ProvidenciaExampleScenario.node[567].veinsmobility,15.65,0,27420.5,27521.5,212.436,495.152,100.5
ProvidenciaExampleScenario.node[546].veinsmobility,19.25,0,27408,27523,344.76,1316.19,114.5
ProvidenciaExampleScenario.node[632].veinsmobility,19.25,5.77728,27471.5,27523,192.076,773.622,51
ProvidenciaExampleScenario.node[477].veinsmobility,16.4,0,27360,27524,363.108,1044.75,163.5
ProvidenciaExampleScenario.node[497].veinsmobility,18.1578,0,27371.5,27524,408.85,1299.09,152
ProvidenciaExampleScenario.node[625].veinsmobility,18.6206,4.60674,27467.5,27524.5,182.042,766.283,56.5
ProvidenciaExampleScenario.node[544].veinsmobility,19.4,0,27407.5,27525,344.756,1295.83,117
ProvidenciaExampleScenario.node[645].veinsmobility,18.9134,4.60868,27479,27526.5,184.07,767.261,47
ProvidenciaExampleScenario.node[626].veinsmobility,16.25,3.5,27468.5,27527,190.876,855.36,58
ProvidenciaExampleScenario.node[619].veinsmobility,15.7308,6.9,27464,27527,188.862,862.358,62.5
ProvidenciaExampleScenario.node[510].veinsmobility,17.3283,0,27379.5,27527.5,369.858,1298.51,147.5
ProvidenciaExampleScenario.node[620].veinsmobility,15.65,6.9,27465.5,27529,175.17,874.154,63
ProvidenciaExampleScenario.node[237].veinsmobility,16.0391,0,27180,27529.5,681.469,1927.47,349
ProvidenciaExampleScenario.node[568].veinsmobility,19.4,0,27420.5,27531.5,287.016,973.826,110.5
ProvidenciaExampleScenario.node[602].veinsmobility,17.1843,0,27445,27532.5,220.153,865.387,87
ProvidenciaExampleScenario.node[634].veinsmobility,18.5101,5.5,27472.5,27536,208.223,860.709,63
ProvidenciaExampleScenario.node[582].veinsmobility,18,0,27429.5,27536.5,268.317,970.681,106.5
ProvidenciaExampleScenario.node[314].veinsmobility,15.95,0,27240,27537,605.567,1911.36,296.5
ProvidenciaExampleScenario.node[576].veinsmobility,20.65,0,27424.5,27537,320.395,981.789,112
ProvidenciaExampleScenario.node[663].veinsmobility,18.5987,6.9,27488.5,27537,171.3,769.415,48
ProvidenciaExampleScenario.node[578].veinsmobility,19.4,0,27426,27539,316.687,982.222,112.5
ProvidenciaExampleScenario.node[496].veinsmobility,16.25,0,27370.5,27540,424.08,1303.09,169
ProvidenciaExampleScenario.node[395].veinsmobility,17.0519,0,27306.5,27540,525.53,1315.22,233
ProvidenciaExampleScenario.node[615].veinsmobility,18.7112,0,27460.5,27541,245.521,977.637,80
ProvidenciaExampleScenario.node[661].veinsmobility,16.25,6.9,27488,27543,159.278,754.61,54.5
ProvidenciaExampleScenario.node[673].veinsmobility,19.25,6.9,27498,27545,180.882,765.178,46.5
ProvidenciaExampleScenario.node[678].veinsmobility,19.2922,6.9,27500.5,27546.5,189.087,770.91,45.5
ProvidenciaExampleScenario.node[614].veinsmobility,22.5201,0,27456.5,27547.5,254.699,678.595,90.5
ProvidenciaExampleScenario.node[670].veinsmobility,16.25,6.9,27494,27548.5,171.503,750.516,54
