module,max_speed,min_speed,start_time,stop_time,total_co2,total_dist,total_time,arrived,rcvd_warnings,sent_warnings,mean_speed
node[176],15.798,0.0,27026.5,27161.0,265.593,688.331,134.0,True,1,0,5.136798507462687
node[441],18.0,0.0,27066.0,27161.0,235.989,771.3689999999999,94.5,True,0,0,8.16263492063492
node[379],18.0,0.0,27056.0,27161.5,239.82,770.862,105.0,True,0,0,7.341542857142857
node[635],11.9,0.0,27093.5,27162.0,123.67,333.276,68.0,True,5,0,4.901117647058824
node[524],15.9764,0.24327800000000002,27077.5,27162.0,226.614,861.674,84.0,True,0,0,10.25802380952381
node[214],15.7637,0.0,27032.5,27162.5,254.104,691.252,129.5,True,4,0,5.337853281853281
node[403],19.5712,0.0,27059.5,27162.5,256.357,756.3689999999999,102.5,True,0,0,7.37920975609756
node[367],18.3902,0.0,27054.5,27162.5,253.2,779.055,107.5,True,0,0,7.247023255813953
node[479],18.1204,0.0,27071.0,27163.5,223.73,775.1610000000001,92.0,True,0,0,8.425663043478261
node[415],19.0883,0.0,27061.5,27163.5,243.5,765.2080000000001,101.5,True,0,0,7.538995073891626
node[513],15.2644,0.9506190000000001,27075.5,27163.5,216.55,900.472,87.5,True,0,0,10.291108571428571
node[199],16.25,0.0,27031.0,27164.5,261.752,693.824,133.0,True,2,0,5.216721804511278
node[543],16.25,0.0,27080.5,27164.5,237.96599999999998,900.063,83.5,True,0,0,10.779197604790419
node[166],16.6232,0.0,27025.5,27165.0,305.904,940.1569999999999,139.0,True,4,0,6.763719424460431
node[435],15.4807,0.0,27065.0,27165.0,229.99,808.173,99.5,True,0,0,8.122341708542713
node[396],18.0648,0.0,27058.0,27165.0,236.81599999999997,781.025,106.5,True,0,0,7.333568075117371
node[531],15.693,0.0,27079.0,27165.0,226.86900000000003,883.823,85.5,True,0,0,10.337111111111112
node[378],16.3431,0.0,27056.0,27165.0,259.35,858.4119999999999,108.5,True,2,0,7.911631336405529
node[430],18.75,0.0,27064.5,27165.5,232.148,661.7710000000001,100.5,True,5,0,6.584786069651742
node[169],19.4,0.0,27025.5,27165.5,394.149,1296.93,139.5,True,2,0,9.296989247311828
node[33],18.5138,0.0,27006.5,27165.5,393.81699999999995,1415.43,158.5,True,2,0,8.930157728706625
node[547],16.75,0.0,27081.5,27166.0,176.169,480.07599999999996,84.0,True,5,0,5.715190476190476
node[419],19.0792,0.0,27062.0,27166.0,248.955,787.4839999999999,103.5,True,0,0,7.608541062801931
node[386],16.6003,0.0,27057.0,27166.5,235.285,692.66,109.0,True,5,0,6.354678899082568
node[433],18.089000000000002,0.0,27064.5,27166.5,234.97299999999998,769.6389999999999,101.5,True,0,0,7.582650246305418
node[250],16.0,0.0,27038.0,27167.0,255.873,745.862,128.5,True,3,0,5.804373540856031
node[774],16.299,0.0,27113.0,27167.5,156.38,494.35,54.0,True,0,0,9.15462962962963
node[160],15.65,0.0,27024.5,27167.5,279.933,903.0830000000001,142.5,True,4,0,6.337424561403509
node[476],17.6366,0.0,27071.0,27167.5,213.649,661.605,96.0,True,6,0,6.89171875
node[25],17.8963,0.0,27005.0,27167.5,412.452,1315.52,162.0,True,2,0,8.120493827160495
node[456],19.0232,0.0,27068.0,27167.5,236.623,751.9169999999999,99.0,True,0,0,7.595121212121211
node[450],18.8689,0.0,27067.5,27167.5,244.18,783.27,99.5,True,2,0,7.872060301507537
node[448],16.25,0.0,27067.0,27168.0,226.975,696.571,100.5,True,4,0,6.93105472636816
node[704],22.5,0.0,27103.0,27168.0,179.609,486.44699999999995,64.5,True,1,0,7.541813953488371
