Module,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_startTime,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_stopTime,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalTime
RSUExampleScenario.node[1582].veinsmobility,14.4,0,27237,27526.5,461.028,897.676,289
RSUExampleScenario.node[2824].veinsmobility,16.5,-0.332996,27413.5,27526.5,279.235,890.167,112.5
RSUExampleScenario.node[2702].veinsmobility,15.9636,0,27394,27527,292.638,991.366,132.5
RSUExampleScenario.node[1528].veinsmobility,17.25,0,27229.5,27527,503.975,1085.68,297
RSUExampleScenario.node[2251].veinsmobility,16.0748,0,27333,27527,293.052,507.38,193.5
RSUExampleScenario.node[2786].veinsmobility,18.9669,0,27407,27527,248.01,775.582,119.5
RSUExampleScenario.node[1123].veinsmobility,20.4125,0,27166.5,27527.5,666.376,1607.48,360.5
RSUExampleScenario.node[2799].veinsmobility,18.8955,0,27409.5,27527.5,251.619,766.37,117.5
RSUExampleScenario.node[3538].veinsmobility,13.4389,6.9,27517.5,27528,31.2995,107.227,10
RSUExampleScenario.node[2954].veinsmobility,18.944,0,27430.5,27528,224.955,757.176,97
RSUExampleScenario.node[2677].veinsmobility,16.4172,0,27390.5,27528.5,359.01,1037.24,137.5
RSUExampleScenario.node[2737].veinsmobility,20.0383,0,27400,27529,388.809,1505.81,128.5
RSUExampleScenario.node[2813].veinsmobility,18.0207,0,27411,27529,240.696,771.051,117.5
RSUExampleScenario.node[2862].veinsmobility,15.1375,0,27419,27529,259.7,906.639,109.5
RSUExampleScenario.node[2301].veinsmobility,15.65,0,27338.5,27529.5,369.889,750.967,190.5
RSUExampleScenario.node[2800].veinsmobility,16.3719,0,27409.5,27529.5,280.071,973.234,119.5
RSUExampleScenario.node[2741].veinsmobility,15.5,0,27401,27530,286.105,998.084,128.5
RSUExampleScenario.node[2243].veinsmobility,15.7353,0,27332,27530,293.339,494.508,197.5
RSUExampleScenario.node[2803].veinsmobility,18,0,27410,27530,257.693,782.635,119.5
RSUExampleScenario.node[2482].veinsmobility,16.6993,-0.611768,27364,27530,354.895,1072.11,165.5
RSUExampleScenario.node[2361].veinsmobility,18,0,27347.5,27530.5,347.977,880.354,182.5
RSUExampleScenario.node[1242].veinsmobility,20.6675,-1.32918,27183,27530.5,630.615,1609.13,347
RSUExampleScenario.node[2834].veinsmobility,17.8508,0,27415,27530.5,234.807,764.072,115
RSUExampleScenario.node[2539].veinsmobility,16.8763,0,27373.5,27530.5,354.498,1080.42,156.5
RSUExampleScenario.node[1611].veinsmobility,15.95,0,27240,27531,591.531,1911.3,290.5
RSUExampleScenario.node[2976].veinsmobility,14.8684,0,27433.5,27531,230.937,912.745,97
RSUExampleScenario.node[1786].veinsmobility,15.6139,0,27263,27531.5,482.657,1151.24,268
RSUExampleScenario.node[2913].veinsmobility,16.25,0,27425,27532,214.321,639.731,106.5
RSUExampleScenario.node[744].veinsmobility,17.3131,0,27108,27532,742.175,1754.02,423.5
RSUExampleScenario.node[2166].veinsmobility,18.9643,0,27321,27532,499.536,1558.91,210.5
RSUExampleScenario.node[2936].veinsmobility,19.0155,0,27428.5,27532,250.403,783.146,103
RSUExampleScenario.node[2854].veinsmobility,18.2255,0,27417.5,27532,235.977,769.281,114
RSUExampleScenario.node[2263].veinsmobility,16.1597,0,27334.5,27532.5,293.944,505.719,197.5
RSUExampleScenario.node[2939].veinsmobility,18,0,27429,27533,243.999,791.77,103.5
RSUExampleScenario.node[2138].veinsmobility,16.7787,0,27316.5,27533.5,439.661,1336.5,216.5
RSUExampleScenario.node[2867].veinsmobility,18.7883,0,27419.5,27533.5,250.222,793.366,113.5
RSUExampleScenario.node[1955].veinsmobility,19.3229,0,27290,27533.5,501.051,1425.96,243
RSUExampleScenario.node[3012].veinsmobility,18.8234,0,27439,27533.5,223.134,765.706,94
RSUExampleScenario.node[2506].veinsmobility,16.6719,0,27368,27534,320.247,865.664,165.5
RSUExampleScenario.node[2277].veinsmobility,16.1998,0,27335.5,27534.5,408.851,1385.24,198.5
RSUExampleScenario.node[1627].veinsmobility,16.25,0,27242.5,27535,490.326,1109.99,292
RSUExampleScenario.node[3067].veinsmobility,15.8824,-0.0218154,27447.5,27535,232.188,894.918,87
RSUExampleScenario.node[3164].veinsmobility,16.4144,0.320055,27462,27535,231.45,899.309,72.5
RSUExampleScenario.node[2295].veinsmobility,15.8826,0,27338,27535.5,293.334,488.146,197
RSUExampleScenario.node[1918].veinsmobility,18,0,27283.5,27535.5,503.354,1435.32,251.5
RSUExampleScenario.node[2399].veinsmobility,15.6229,0,27352,27535.5,402.482,1132.71,183
RSUExampleScenario.node[3040].veinsmobility,18.1204,0,27444.5,27536,208.948,768.131,91
RSUExampleScenario.node[2248].veinsmobility,18.6987,0,27332.5,27536,436.253,1287.19,203
RSUExampleScenario.node[3277].veinsmobility,15.8353,0.2,27477,27536.5,146.02,513.232,59
RSUExampleScenario.node[2735].veinsmobility,15.7778,0,27399.5,27536.5,299.732,999.889,136.5
RSUExampleScenario.node[2915].veinsmobility,18,0,27425.5,27536.5,235.506,775.061,110.5
RSUExampleScenario.node[2266].veinsmobility,19.25,0,27334.5,27537,429.782,1280.69,202
RSUExampleScenario.node[3104].veinsmobility,18.7273,0,27452.5,27537,218.407,748.918,84
RSUExampleScenario.node[3096].veinsmobility,15.3935,0.00410366,27451.5,27537,214.825,863.978,85
RSUExampleScenario.node[3122].veinsmobility,16.2639,0,27455,27537,232.973,888.448,81.5
RSUExampleScenario.node[2287].veinsmobility,15.06,0,27337,27537.5,286.717,501.409,200
RSUExampleScenario.node[2293].veinsmobility,19.4259,0,27337.5,27537.5,437.964,1286.15,199.5
RSUExampleScenario.node[1218].veinsmobility,15.6104,0,27180,27538,664.289,1938.06,357.5
RSUExampleScenario.node[2607].veinsmobility,19,0,27381.5,27538,355.372,869.272,156
RSUExampleScenario.node[2788].veinsmobility,18.75,-1.19762,27407.5,27538,271.2,666.26,130
RSUExampleScenario.node[2846].veinsmobility,14.8563,0,27416,27538,276.087,858.873,121.5
RSUExampleScenario.node[2522].veinsmobility,16.1862,0,27371,27538,314.813,839.72,166.5
RSUExampleScenario.node[2841].veinsmobility,15.6057,0,27415.5,27538.5,265.549,975.109,122.5
RSUExampleScenario.node[2927].veinsmobility,17.7926,0,27427,27538.5,229.048,774.755,111
RSUExampleScenario.node[2338].veinsmobility,18.5736,0,27344.5,27538.5,429.902,1314.69,193.5
RSUExampleScenario.node[2307].veinsmobility,16.6677,0,27340,27539,300.907,498.169,198.5
RSUExampleScenario.node[2362].veinsmobility,19.2845,0,27347.5,27539,434.243,1319.54,191
RSUExampleScenario.node[2944].veinsmobility,18.4407,0,27429.5,27539.5,235.124,775.403,109.5
RSUExampleScenario.node[3106].veinsmobility,15.3148,-0.0742784,27452.5,27539.5,234.592,889.1,86.5
RSUExampleScenario.node[1189].veinsmobility,16.4577,0,27177,27540,634.233,1387.98,362.5
RSUExampleScenario.node[1280].veinsmobility,16.9,0,27188.5,27540,629.668,1327.84,351
RSUExampleScenario.node[2442].veinsmobility,18.8877,0,27360,27540,417.314,1301.53,179.5
RSUExampleScenario.node[3084].veinsmobility,17.97,0,27449.5,27540,211.655,789.405,90
RSUExampleScenario.node[3499].veinsmobility,15.2305,5.3908,27512.5,27540.5,97.7735,335.861,27.5
RSUExampleScenario.node[2875].veinsmobility,18.4029,0,27420.5,27540.5,273.616,988.445,119.5
RSUExampleScenario.node[2762].veinsmobility,16.25,0,27404,27540.5,276.22,741.253,136
RSUExampleScenario.node[2520].veinsmobility,15.4807,0,27371,27540.5,245.86,487.038,169
RSUExampleScenario.node[2352].veinsmobility,18.819,0,27346.5,27540.5,443.587,1311.89,193.5
RSUExampleScenario.node[2983].veinsmobility,18.5807,0,27435.5,27541,235.809,774.398,105
RSUExampleScenario.node[2562].veinsmobility,18.9187,0,27376.5,27541,378.129,1295.98,164
RSUExampleScenario.node[3137].veinsmobility,17.9199,0,27457,27541,208.259,769.705,83.5
RSUExampleScenario.node[3201].veinsmobility,16.3777,0,27466.5,27541.5,210.701,846.863,74.5
RSUExampleScenario.node[1030].veinsmobility,17.2493,-0.928468,27152,27542,651.583,1340.24,389.5
RSUExampleScenario.node[2452].veinsmobility,14.5179,0,27360,27542.5,348.35,1040.7,182
RSUExampleScenario.node[1108].veinsmobility,16.9071,0,27164.5,27542.5,637.306,1335.79,377.5
RSUExampleScenario.node[2395].veinsmobility,15.4383,0,27352,27542.5,280.129,489.549,190
RSUExampleScenario.node[2547].veinsmobility,18.7824,0,27375,27542.5,400.403,1301.82,167
RSUExampleScenario.node[3171].veinsmobility,19.4454,0,27463,27542.5,211.685,751.84,79
RSUExampleScenario.node[3416].veinsmobility,15.5182,5.5,27500.5,27543,110.881,482.549,42
RSUExampleScenario.node[2225].veinsmobility,18.5,0,27329.5,27543,403.111,861.025,213
RSUExampleScenario.node[2398].veinsmobility,18.7494,0,27352,27543,412.197,1300.75,190.5
RSUExampleScenario.node[3029].veinsmobility,18.2883,0,27442.5,27543,225.466,778.357,100
RSUExampleScenario.node[2531].veinsmobility,16.4117,0,27372.5,27543,335.367,879.798,170
RSUExampleScenario.node[2576].veinsmobility,15.6155,0,27378.5,27543.5,246.917,489.641,164.5
RSUExampleScenario.node[1308].veinsmobility,16.2737,0,27193.5,27544,607.285,1336.12,350
RSUExampleScenario.node[1787].veinsmobility,18.1439,0,27263,27544,544.955,1356.34,280.5
RSUExampleScenario.node[2948].veinsmobility,16.2594,0,27430,27544,246.407,746.912,113.5
RSUExampleScenario.node[3168].veinsmobility,18.6954,0,27462.5,27544,219.435,774.291,81
RSUExampleScenario.node[3143].veinsmobility,15.0633,0,27457.5,27544,223.967,898.066,86
RSUExampleScenario.node[2487].veinsmobility,18.4096,0,27364.5,27544.5,396.604,1305.76,179.5
RSUExampleScenario.node[2645].veinsmobility,19.2189,0,27385.5,27545,353.682,1294.02,159
RSUExampleScenario.node[1222].veinsmobility,15.5017,-0.399994,27180,27545.5,653.315,1953.25,365
RSUExampleScenario.node[2749].veinsmobility,18.75,0,27402.5,27545.5,307.131,873.447,142.5
RSUExampleScenario.node[2419].veinsmobility,15.4807,0,27357,27545.5,284.529,491.112,188
RSUExampleScenario.node[3185].veinsmobility,18.3976,0,27464.5,27545.5,204.827,777.416,80.5
RSUExampleScenario.node[3045].veinsmobility,18,0,27445.5,27545.5,224.12,779.213,99.5
RSUExampleScenario.node[3207].veinsmobility,16.25,1.91897,27467.5,27545.5,230.617,878.47,77.5
RSUExampleScenario.node[1594].veinsmobility,16,0,27238.5,27546,561.134,1326.91,307
RSUExampleScenario.node[1357].veinsmobility,15.165,0,27201.5,27546.5,602.235,1382.9,344.5
RSUExampleScenario.node[2674].veinsmobility,15.7029,0,27390.5,27546.5,233.121,488.893,155.5
RSUExampleScenario.node[3033].veinsmobility,15.3534,0,27443.5,27547,228.807,743.939,103
RSUExampleScenario.node[2467].veinsmobility,19,0,27361.5,27547,358.65,702.591,185
RSUExampleScenario.node[3066].veinsmobility,18.862,0,27447.5,27547,237.646,791.271,99
RSUExampleScenario.node[3221].veinsmobility,17.9468,0,27469,27547.5,195.013,777.068,78
RSUExampleScenario.node[2671].veinsmobility,18,0,27390,27548,393.644,1298.16,157.5
RSUExampleScenario.node[3125].veinsmobility,18.6809,0,27455.5,27548,229.822,766.597,92
RSUExampleScenario.node[971].veinsmobility,16.25,0,27144,27548.5,625.551,1074.15,404
RSUExampleScenario.node[2114].veinsmobility,19.5666,0,27313.5,27548.5,381.55,685.106,234.5
RSUExampleScenario.node[2683].veinsmobility,18,0,27391.5,27548.5,355.035,1301.66,156.5
RSUExampleScenario.node[1788].veinsmobility,15.4425,0,27263,27549,506.452,1166.04,285.5
RSUExampleScenario.node[3195].veinsmobility,15.4177,2.10242,27465.5,27549,228.102,903.018,83
RSUExampleScenario.node[2237].veinsmobility,15.3189,0,27331.5,27549.5,421.685,1127.71,217.5
RSUExampleScenario.node[2768].veinsmobility,18.7179,0,27404.5,27549.5,380.61,1294.96,144.5
RSUExampleScenario.node[3129].veinsmobility,18.8655,0,27456,27549.5,237.17,781.028,93
RSUExampleScenario.node[3239].veinsmobility,17.5348,0,27471,27550,191.164,780.165,78.5
RSUExampleScenario.node[1236].veinsmobility,16.0539,-0.0870667,27182,27550.5,587.317,1067.79,368
RSUExampleScenario.node[3124].veinsmobility,15.1239,0,27455.5,27550.5,217.781,761.042,94.5
RSUExampleScenario.node[2740].veinsmobility,19.9337,0,27400.5,27550.5,375.102,1284.28,149.5
RSUExampleScenario.node[3210].veinsmobility,15.297,0,27468,27550.5,231.814,901.665,82
RSUExampleScenario.node[3657].veinsmobility,11.2413,6.11323,27537,27551,31.0655,111.297,13.5
RSUExampleScenario.node[3525].veinsmobility,15.7063,3.18473,27515.5,27551,98.4555,343.548,35
RSUExampleScenario.node[1387].veinsmobility,15.9109,0,27205,27551,596.018,1321.04,345.5
RSUExampleScenario.node[2495].veinsmobility,15.5026,0,27366,27551,355.668,926.619,184.5
RSUExampleScenario.node[2593].veinsmobility,16.5053,0,27380,27551.5,334.49,879.692,171
RSUExampleScenario.node[3262].veinsmobility,18.3561,0,27475,27552,201.476,783.77,76.5
RSUExampleScenario.node[3145].veinsmobility,18.8213,0,27458,27552,237.827,793.972,93.5
RSUExampleScenario.node[1102].veinsmobility,16.25,0,27164,27552.5,642.681,1306.27,388
RSUExampleScenario.node[3131].veinsmobility,15.0988,0,27456.5,27552.5,221.033,761.118,95.5
RSUExampleScenario.node[1196].veinsmobility,15.2625,0,27178,27553,582.7,1073.21,374.5
RSUExampleScenario.node[2700].veinsmobility,15.6975,0,27394,27553,337.254,1102.88,158.5
RSUExampleScenario.node[3273].veinsmobility,18.8075,0,27476.5,27553,214.124,781.227,76
RSUExampleScenario.node[2718].veinsmobility,18.3588,0,27396.5,27553.5,351.525,975.19,156.5
RSUExampleScenario.node[2565].veinsmobility,19.6488,-0.538973,27377,27554,340.395,691.361,176.5
RSUExampleScenario.node[1478].veinsmobility,11.9058,0,27221,27554.5,465.438,663.943,333
RSUExampleScenario.node[1369].veinsmobility,15.6554,0,27203.5,27554.5,540.933,1072.53,350.5
RSUExampleScenario.node[1525].veinsmobility,15.7059,0,27228.5,27554.5,560.506,1306.8,325.5
RSUExampleScenario.node[3282].veinsmobility,19.5463,0,27478,27554.5,215.591,784.037,76
RSUExampleScenario.node[1275].veinsmobility,18.75,0,27187.5,27555,607.382,1114.43,367
RSUExampleScenario.node[3279].veinsmobility,16.25,0,27477.5,27555,223.323,874.874,77
RSUExampleScenario.node[3409].veinsmobility,16.5851,6.9,27499.5,27555.5,171.233,744.863,55.5
RSUExampleScenario.node[2613].veinsmobility,19.9494,0,27382,27555.5,327.563,670.326,173
RSUExampleScenario.node[2775].veinsmobility,19.25,0,27405.5,27555.5,412.807,1308.3,149.5
RSUExampleScenario.node[3173].veinsmobility,18,0.0631363,27463.5,27555.5,218.786,776.492,91.5
RSUExampleScenario.node[1491].veinsmobility,16.9,0,27222.5,27556,569.246,1307.64,333
RSUExampleScenario.node[3351].veinsmobility,19.1267,0,27488.5,27556,206.708,775.704,67
RSUExampleScenario.node[3209].veinsmobility,19.7721,0,27468,27556.5,225.926,774.203,88
RSUExampleScenario.node[1024].veinsmobility,22.9074,0,27151,27557,667.432,1122.05,405.5
RSUExampleScenario.node[3338].veinsmobility,18,0,27486.5,27557,185.047,769.646,70
RSUExampleScenario.node[2389].veinsmobility,19.4729,0,27351,27557.5,354.893,679.9,206
RSUExampleScenario.node[1816].veinsmobility,15.5,0,27267.5,27558,547.999,1637.89,290
RSUExampleScenario.node[2814].veinsmobility,19.25,0,27411.5,27558.5,339.941,963.023,146.5
RSUExampleScenario.node[3229].veinsmobility,17.9481,0,27470,27558.5,220.225,782.297,88
RSUExampleScenario.node[455].veinsmobility,16.3211,0,27068,27558.5,884.804,2308.98,490
RSUExampleScenario.node[2195].veinsmobility,18.8633,0,27325,27559,528.24,1591.35,233.5
RSUExampleScenario.node[3015].veinsmobility,16.25,0,27439.5,27559,271.183,765.863,119
RSUExampleScenario.node[3365].veinsmobility,18.081,0,27491,27559,199.117,779.655,67.5
RSUExampleScenario.node[3246].veinsmobility,19.582,0,27472,27559.5,232.469,787.326,87
RSUExampleScenario.node[633].veinsmobility,16,0,27093.5,27559.5,865.146,2315.5,465.5
RSUExampleScenario.node[1617].veinsmobility,15.3661,0,27241,27560,458.467,652.467,318.5
RSUExampleScenario.node[2215].veinsmobility,19.816,0,27328.5,27560,373.883,691.001,231
RSUExampleScenario.node[3598].veinsmobility,17.5,-0.135168,27528,27560.5,89.3299,291.192,32
RSUExampleScenario.node[1803].veinsmobility,18,0,27265,27560.5,493.936,938.385,295
RSUExampleScenario.node[3396].veinsmobility,18.2337,0,27497,27560.5,191.872,751.177,63
RSUExampleScenario.node[1938].veinsmobility,15.65,-4.88083,27286,27561,404.384,814.681,274.5
RSUExampleScenario.node[1694].veinsmobility,16,0,27251.5,27562,494.44,1063.95,310
RSUExampleScenario.node[2840].veinsmobility,16.25,0,27415.5,27562.5,290.152,845.691,146.5
RSUExampleScenario.node[3133].veinsmobility,16.25,0,27456.5,27563.5,184.312,361.858,106.5
RSUExampleScenario.node[1759].veinsmobility,15.3657,0,27259.5,27563.5,478.865,1072.54,303.5
RSUExampleScenario.node[3165].veinsmobility,18.8225,0,27462.5,27563.5,253.221,662.33,100.5
RSUExampleScenario.node[2463].veinsmobility,19.25,0,27361,27563.5,406.846,1010.15,202
RSUExampleScenario.node[2189].veinsmobility,17.5,-0.835693,27324,27565,405.361,826.125,240.5
RSUExampleScenario.node[2710].veinsmobility,18.3076,0,27395.5,27565.5,306.09,682.61,169.5
RSUExampleScenario.node[1920].veinsmobility,18.0417,0,27284,27566,461.342,985.466,281.5
RSUExampleScenario.node[1546].veinsmobility,16.25,-0.159302,27232.5,27566,611.914,1583.06,333
RSUExampleScenario.node[1374].veinsmobility,12.5,-0.549953,27204,27566.5,481.948,616.271,362
RSUExampleScenario.node[1572].veinsmobility,20.9861,-0.440236,27235.5,27566.5,574.836,1107.94,330.5
RSUExampleScenario.node[1864].veinsmobility,15.75,0,27275,27566.5,465.047,1084.47,291
RSUExampleScenario.node[2464].veinsmobility,16.25,0,27361,27567,344.185,705.065,205.5
RSUExampleScenario.node[2898].veinsmobility,17.5,0,27423.5,27567,283.262,715.276,143
RSUExampleScenario.node[2511].veinsmobility,16.75,-0.562077,27369.5,27567,337.525,700.477,197
RSUExampleScenario.node[2743].veinsmobility,19.8871,0,27401,27567,324.513,830.869,165.5
RSUExampleScenario.node[1935].veinsmobility,18.15,0,27285.5,27567,524.377,1536.29,281
RSUExampleScenario.node[2141].veinsmobility,18.5527,0,27317,27567.5,485.171,1163.52,250
RSUExampleScenario.node[2087].veinsmobility,15.75,0,27310,27568,416.575,1050.09,257.5
RSUExampleScenario.node[1978].veinsmobility,16.4422,-3.16997,27293,27568,546.23,1664.66,274.5
RSUExampleScenario.node[1600].veinsmobility,17.3755,0,27239,27568.5,535.471,1148.16,329
RSUExampleScenario.node[2869].veinsmobility,16.1596,0,27420,27568.5,269.464,633.818,148
RSUExampleScenario.node[3640].veinsmobility,21.25,5.8557,27534.5,27569,142.466,485.872,34
RSUExampleScenario.node[2831].veinsmobility,15.2876,0,27415,27569,270.068,635.987,153.5
RSUExampleScenario.node[496].veinsmobility,15.5994,0,27073,27569,860.7,2039.27,495.5
RSUExampleScenario.node[1977].veinsmobility,19.1382,0,27293,27569.5,433.47,696.316,276
RSUExampleScenario.node[2818].veinsmobility,16.0003,0,27412.5,27569.5,274.81,647.919,156.5
RSUExampleScenario.node[2402].veinsmobility,16.7065,0,27352.5,27569.5,398.024,919.031,216.5
RSUExampleScenario.node[2779].veinsmobility,18.3313,0,27406,27569.5,315.992,848.843,163
RSUExampleScenario.node[1932].veinsmobility,17.025,0,27285,27570,459.436,939.171,284.5
RSUExampleScenario.node[1958].veinsmobility,21.3282,0,27290.5,27570.5,521.653,1144.97,279.5
RSUExampleScenario.node[1433].veinsmobility,11.969,0,27214,27570.5,490.332,672.815,356
RSUExampleScenario.node[2077].veinsmobility,15.75,0,27308.5,27570.5,424.344,1064.68,261.5
RSUExampleScenario.node[2882].veinsmobility,15.9847,0,27421.5,27570.5,270.594,634.019,148.5
RSUExampleScenario.node[3021].veinsmobility,16.25,0,27441,27570.5,246.277,637.677,129
RSUExampleScenario.node[3306].veinsmobility,19.2571,0,27481.5,27570.5,212.286,732.474,88.5
RSUExampleScenario.node[2809].veinsmobility,15.4151,0,27411,27571,285.373,662.41,159.5
RSUExampleScenario.node[2462].veinsmobility,17.5,0,27360.5,27571,392.11,928.919,210
RSUExampleScenario.node[2144].veinsmobility,18.9061,0,27318,27571.5,421.798,680.775,253
RSUExampleScenario.node[2958].veinsmobility,16.1723,0,27431,27572,282.696,658.803,140.5
RSUExampleScenario.node[1943].veinsmobility,22.5,-0.098999,27287.5,27572.5,521.643,1143.34,284.5
RSUExampleScenario.node[2535].veinsmobility,16.8898,0,27373,27572.5,391.886,994.146,199
RSUExampleScenario.node[2098].veinsmobility,15.75,-3.45931,27311,27572.5,464.25,1078.02,261
RSUExampleScenario.node[2823].veinsmobility,11.1132,0,27413.5,27573,230.566,286.418,159
RSUExampleScenario.node[2931].veinsmobility,15.178,0,27428,27573,255.179,617.938,144.5
RSUExampleScenario.node[2967].veinsmobility,15,0,27432,27573,248.828,615.942,140.5
RSUExampleScenario.node[416].veinsmobility,16.261,0,27061.5,27573.5,850.056,2093.7,511.5
RSUExampleScenario.node[3189].veinsmobility,16.3867,0,27465,27574,217.216,618.226,108.5
RSUExampleScenario.node[2486].veinsmobility,16.24,-3.31445,27364.5,27574,402.981,1066.56,209
RSUExampleScenario.node[2008].veinsmobility,19.1324,0,27298,27574.5,438.735,684.772,276
RSUExampleScenario.node[2949].veinsmobility,16.4521,0,27430,27574.5,280.876,657.794,144
RSUExampleScenario.node[2325].veinsmobility,15.4807,0,27342,27575,404.548,903.667,232.5
RSUExampleScenario.node[2935].veinsmobility,15.2807,0,27428.5,27575.5,266.794,648.603,146.5
RSUExampleScenario.node[2922].veinsmobility,22.5,0,27426.5,27576,301.494,608.112,149
RSUExampleScenario.node[3179].veinsmobility,16.25,0,27464,27576,235.785,654.121,111.5
