node,mean_speed,std
node[2100],10.09393304920635,6.820230164977025
node[2101],4.338895035384616,5.343843100715966
node[2102],3.944757861549708,5.310215530797647
node[2103],4.879943535007611,6.841635551778505
node[2104],7.732278476206897,7.2172595589176565
node[2105],4.478773048815166,6.1335959218519545
node[2106],7.360044305555556,4.513511605382423
node[2107],4.678525528410915,5.766478320620152
node[2108],5.51083505220339,5.238791288320752
node[210],3.586931082857143,4.732754707859971
node[2109],9.239012872727274,4.731018052339511
node[2110],3.153037922590068,3.9974313936384616
node[2111],3.2170002696763205,4.080870315579971
node[2112],3.6741830645161295,2.0225601256390084
node[2113],4.026381237961595,5.469850935066089
node[2114],2.9189679313432837,4.989072886949343
node[2115],4.582492169109244,5.923397468554975
node[2116],4.666190358718861,4.9283936595305935
node[2117],5.634162310133333,4.897706465145195
node[2118],1.3113612334185847,2.746249695418137
node[211],0.3893118375126728,2.1199744918640357
node[2119],7.30828246728972,7.109302562662647
node[2120],4.418563046590908,6.2270955131136345
node[2121],5.137872060465116,6.052664487935781
node[2122],6.010716173976608,5.16127560641032
node[2123],8.595328839354838,5.233009228029554
node[2124],7.3423894032258055,7.112254581173271
node[2125],10.118488038604651,4.85982822536568
node[2126],3.8357012948689957,5.687240963165006
node[2127],7.864949231999999,7.387601197238192
node[2128],2.190791992820513,3.5730536699498927
node[212],10.233003412698412,3.9336285145021335
node[2129],6.096884210028652,5.587606844689877
node[2130],6.5393855352112675,5.102952897437228
node[2131],7.749345866666667,7.325831513244835
node[2132],4.891014852127659,5.967738967652463
node[2133],8.679104722222222,4.5297429010762045
node[2134],1.6959710426369863,3.215907143380447
node[2135],2.7958741782608696,4.321799886760536
node[2136],5.459133522739019,4.721795702503832
node[2137],3.2947103917098444,3.847481231514855
node[2138],6.1598191284064665,6.39738736833788
node[213],6.949299609958506,6.422561489743605
node[2139],4.923341672659175,4.592605481392352
node[2140],7.129750128865981,4.46608134444229
node[2141],4.5803997538,5.755953830436909
node[2142],5.859165019662922,4.744748354334997
node[2143],7.476036308530806,7.418658160872162
node[2144],2.6822236399209487,4.38645041394377
node[2145],6.715047376712329,5.98169708155982
node[2146],4.456735038129496,4.917771917778606
node[2147],5.500243879569893,4.822383745299807
node[2148],1.539215904127257,3.3507173188792296
node[214],5.351478293050192,5.834193960241285
node[2149],2.517327443782459,3.7003085800737514
node[2150],8.917619478571428,4.861881720434052
node[2151],6.8964036845,4.344161544808651
node[2152],10.02386810185185,3.6342672742888738
node[2153],5.194377468858131,5.266832472221591
node[2154],7.370886572444445,4.6998794447421455
node[2155],1.8751475971576226,3.60378333438909
node[2156],4.680171846125462,4.946777109463612
node[2157],5.310370194927536,5.182578402063236
node[2158],3.2222054619568965,4.046246980874906
node[215],17.005736263736267,2.731403407388325
node[2159],4.785332461538461,5.151490404305851
node[2160],2.975513741866913,3.9268381481227586
node[2161],3.742891021101574,4.53088315020573
node[2162],8.080127707253887,7.29318422578508
node[2163],1.4515896543177895,3.3375930310060076
node[2164],5.517438912263414,5.261896408325888
node[2165],7.420584893617023,4.391862481946088
node[2166],7.382414080047507,6.388592378667854
node[2167],1.3280942874675887,2.8961625352594185
node[2168],4.314379678125,4.960015793495055
node[216],5.2604612638141806,6.597703977951224
node[2169],6.545164169135803,5.772326711871525
node[2170],2.126175964142012,3.8445681974443144
node[2171],4.939075129863014,6.0995833992662885
node[2172],6.83871930955414,6.090331728391937
node[2173],2.75614904165536,4.015214123168382
node[2174],2.9483358774687063,4.589421536633097
node[2175],8.17783300104712,7.3670723075996944
node[2176],5.892180257699116,5.852174242450135
node[2177],7.320653758874458,4.649730831504967
node[2178],1.4553789306535947,2.422805839773685
node[217],10.473160721311476,4.426741073351016
node[2179],4.694534957476636,4.898444120701078
node[2180],3.9760635160294115,5.740805437371244
node[2181],1.4886411916444886,2.9465053839296127
node[2182],2.1927996645580587,4.054662416725158
node[2183],3.5055224805739518,4.143526404403412
node[2184],4.886949913344594,5.700847505540017
node[2185],3.747447286440678,5.133195967651608
node[2186],2.1084749516355137,3.5627305343161044
node[2187],5.818281818934911,6.3437782420923545
node[2188],7.058679175355449,5.94290248412571
node[218],13.15678979591837,3.9941247410120457
node[2189],3.421422603950104,4.725529318337533
node[2190],4.443621756516129,5.738756641653964
node[2191],5.298273801915708,5.313614071058342
node[2192],6.865896135510204,5.152747542695495
node[2193],7.4358350424657536,4.688437001635413
node[2194],3.5163696582017017,4.997964082098508
node[2195],6.815745107922913,5.982953600623963
node[2196],1.3909459672173912,3.1519844953286817
node[2197],9.489299534351144,4.82172585166024
node[2198],0.45955811573913047,1.4274007070982795
node[21],16.271906315789472,2.2924222106020986
node[219],13.833181891891892,4.720001190197368
node[2199],7.830943990640393,7.264003842290409
node[2200],5.547281221629214,5.645615948784723
node[2201],4.702713780267559,5.19592060773977
node[2202],7.093217868544601,5.732329390000291
node[2203],1.411338230662021,3.1161293658333884
node[2204],4.274232415171289,5.1997995069498755
node[2205],1.8574428315940767,4.132590770675835
node[2206],3.978874503125,4.95856600338505
node[2207],5.388745484952978,6.383180355045062
node[2208],4.809195382462686,5.00537243925102
node[220],10.01671134228188,6.718492396525717
node[2209],2.9066343005540167,3.8647963692681837
node[2210],2.201699292844677,3.6045621789196436
node[2211],5.897234975903614,6.291154652356334
node[2212],7.859190960451977,4.067571905272917
node[2213],6.086797893272172,6.439266067376459
node[2214],6.0162720937500005,6.179796779391288
node[2215],2.9465362510822515,4.350229404910647
node[2216],4.025738608047494,4.559291206459177
node[2217],2.8349028689839573,3.718395456305309
node[2218],8.037457841968912,7.010492232181793
node[221],9.177156651724136,4.866434749374489
node[2219],3.7669614301262007,5.4610855382433705
node[2220],1.4048646793782837,3.2316212917938625
node[2221],7.39635625,1.9662458667425744
node[2222],8.102301920967744,7.155369306413433
node[2223],2.0894737116462343,3.30880853289064
node[2224],1.3485337035933394,2.8456631969520085
node[2225],4.0428493477183105,5.977611995596667
node[2226],2.9411824156879933,4.102725169912653
node[2227],3.621841637780041,5.243948538190731
node[2228],2.521516969090909,4.3275279356397
node[222],5.556177311956521,5.93637745931041
node[2229],10.00452976,4.391433452612408
node[2230],5.100791806214689,5.753287546223177
node[2231],2.582032489210526,4.285171257339677
node[2232],5.487780065286624,6.1618447162121495
node[2233],2.9355427434,4.944277152837858
node[2234],4.785918308737864,3.7942932651294394
node[2235],6.375585250306749,5.7112500977063405
node[2236],8.286556730769231,5.787930540278648
node[2237],5.142776466666667,4.936572394757676
node[2238],2.3011409669491525,4.024656809916692
node[223],10.705802166666667,4.381969689972837
node[2239],8.025327341968913,7.3144428230267735
node[2240],4.645752567323943,5.564249864914201
node[2241],4.23745276533101,4.800444822528817
node[2242],2.202999079973615,3.864952382398231
node[2243],2.5051703374683543,4.252822365905203
node[2244],4.718794809449929,5.339079613347689
node[2245],5.191860638842975,5.2666941250683506
node[2246],1.3925082065198238,3.130383800034071
node[2247],8.15717283631579,6.948426515152334
node[2248],6.324635627586206,6.580778578625683
node[224],5.899170949140894,6.843041428056658
node[2249],6.336158077325582,5.6329722109441365
node[2250],2.2748917166666667,3.560762340001738
node[2251],2.6199603695090437,4.325217803734339
node[2252],8.768170962264149,4.3779011042981155
node[2253],3.966235649526387,6.070001102513329
node[2254],3.219166791977077,4.663974004082847
node[2255],3.6199469572327043,4.883459807979769
node[2256],4.9479769093385215,4.804872773686861
node[2257],5.8229746755882354,5.525334677619958
node[2258],1.3584277734982333,2.643714646423925
node[225],4.402698309385113,6.186855621457616
node[2259],4.729633204761906,6.009335678931631
node[2260],8.249760789473683,7.294799362656202
node[2261],5.4451347563025205,5.526884824241878
node[2262],2.277602305123675,4.148770170425454
node[2263],2.5633489308860757,4.078496135068784
node[2264],5.062598001886791,6.176981182177143
node[2265],8.275982346031743,6.974251913567328
node[2266],6.3314826589108915,6.702593058257109
node[2267],2.271422706902655,3.616134397596447
node[2268],1.377951845442478,3.1263014739165262
node[226],11.529146228070175,3.5572257290228193
node[2269],8.20776745274725,7.023953115527256
node[2270],8.16469445145631,5.687530535476182
node[2271],5.542719148176292,6.840012161095141
node[2272],4.319798243687707,5.226267090705954
node[2273],7.246248554237287,5.896635784693897
node[2274],3.1935048912209885,4.032904483728715
node[2275],1.3829889838795395,3.2162051510737957
node[2276],6.051662476,5.828795103965123
node[2277],6.973738979848867,5.730625455629092
node[2278],7.524183234948096,5.858395646460969
node[227],5.1043688153424664,5.753995625805628
node[2279],5.224319040983607,5.027927952099034
node[2280],10.862275739130434,3.8811685179733084
node[2281],2.020331314361702,3.949389094211326
node[2282],1.8439137955230496,3.388565976320911
node[2283],2.244969740550133,3.431928570497799
node[2284],8.350673335106384,7.0378699402977
node[2285],3.7949254052924792,5.21475602147969
node[2286],7.795244193434344,4.654816570003236
node[2287],2.51375784625,3.924100836137191
node[2288],5.626449551063829,4.820161149561799
node[228],9.318541190776697,6.594947095568474
node[2289],7.882384285714286,1.2724702783327442
node[2290],8.380927348148147,7.139587097004843
node[2291],1.358295911911111,2.9103046502024044
node[2292],1.3075107190844444,2.554880830493053
node[2293],6.439974868922305,6.186266874072928
node[2294],3.5096233788732394,6.009638980935616
node[2295],2.484086967766497,4.231594275974075
node[2296],7.99686262,4.741471651253243
node[2297],9.484650410958904,3.704439785101093
node[2298],8.352657330851065,7.193253460786207
node[22],13.528068292682926,2.3942423453400687
node[229],7.1900063003663,8.072841530360446
node[2299],2.800220062512563,4.1325013755594675
node[2300],1.3940243227960822,3.0395211551969066
node[2301],3.9218484189878478,4.510165306280902
node[2302],4.112917359574468,5.662034364238939
node[2303],8.403621193617022,7.230111001783204
node[2304],5.36764155041876,6.633684955489444
node[2305],3.4659369047619046,4.443042798224964
node[2306],0.4435292320249777,1.471716482625216
node[2307],2.5166116649874057,4.267562954532179
node[2308],3.685370526788991,5.234099702604647
node[230],7.567246920860927,5.458103004900961
node[2309],3.80205005694051,5.62260887097473
node[2310],3.288406769121752,3.943518400167857
node[2311],7.878755094652406,5.462113599726347
node[2312],0.44679975120643434,1.6582027169273272
node[2313],6.366288059163986,5.971370321282697
node[2314],8.555520214438504,7.210944139390252
node[2315],3.9436435154661016,4.920644918881984
node[2316],6.009116436571429,5.82709268932295
node[2317],1.4074115266786034,3.156853995375806
node[2318],6.059373085009488,5.665144232082634
node[231],6.399033888304094,6.214744947438204
node[2319],5.456711179903537,5.500996616403918
node[2320],3.3370787154121864,4.086169030436107
node[2321],8.660532065384615,7.3288131676592885
node[2322],5.990992252108433,5.426207605125357
node[2323],8.311818220588238,5.829557081087346
node[2324],4.943941833531746,5.687711138503248
node[2325],3.8369274623655913,5.028665621045911
node[2326],6.290152885626911,5.411258697529308
node[2327],1.892105937309417,3.9555557966834995
node[2328],3.736065768857143,5.360876891601618
node[232],7.093968915953307,5.468466361589797
node[2329],5.158570111355311,5.418205408260115
node[2330],5.5455948177514784,6.224997545649773
node[2331],4.014799238050315,5.663587306209603
node[2332],5.541198036956522,5.19761492703684
node[2333],1.3933588656783467,2.92620137253045
node[2334],4.284254284630738,5.119230990053774
node[2335],2.6635246480705037,4.053516339272784
node[2336],6.152135628037383,7.195826708199308
node[2337],5.969993858631179,5.908990008848046
node[2338],6.794993288372093,6.071435929568169
node[233],5.040114216895605,5.672697499454215
node[2339],5.144763011721611,5.3290863841072955
node[2340],3.1716735413271246,4.693017117951457
node[2341],7.480952227464789,5.161773263650404
node[2342],8.807028594936709,4.181727592121484
node[2343],4.841983030263158,5.541402387709426
node[2344],0.9079270680505416,1.6135324777840896
node[2345],3.863850052873563,5.0085512715938405
node[2346],5.765076989140272,5.075381086324903
node[2347],5.419422043642612,6.427689161027081
node[2348],7.693603124548737,5.400767080549831
node[234],9.300879347488584,5.223055891271155
node[2349],2.5753797248387094,3.9142783890360016
node[2350],3.0624917493583412,3.6606340693888844
node[2351],4.405982844891122,4.822764155367833
node[2352],6.766852064599484,5.947066203096429
node[2353],4.217361198899371,5.721209766760485
node[2354],8.422471985148514,5.9604635037373095
node[2355],4.761245967747748,5.869719030235538
node[2356],5.737697785903084,5.016793592904742
node[2357],0.13853218933092223,0.7709119980213016
node[2358],8.931816193714285,7.398815732044983
node[235],6.14742494017094,6.858966682197515
node[2359],2.256143937432188,4.236824717614118
node[2360],1.3701812756561087,2.600075826919143
node[2361],4.812115572876712,5.8789299828477395
node[2362],6.908512664659687,5.618099182384724
node[2363],6.656095952265861,6.095882250854462
node[2364],1.9528778174660633,3.698354860957359
node[2365],0.8927272244565218,1.6495982740999822
node[2366],5.857425091975308,3.1085608442798356
node[2367],1.4146166973731884,3.218034695876037
node[2368],6.348518549333335,6.05614141601983
node[236],8.215402616438356,6.801441814635558
node[2369],1.4824912698096102,2.529189083029639
node[2370],2.8496939764589513,4.756694210858908
node[2371],5.148794327302101,5.746364718072594
node[2372],1.4542303697822143,3.0143007351145688
node[2373],5.0511900585507234,4.81369290500877
node[2374],4.385490187539432,5.3902232522974725
node[2375],3.3651071502074688,5.058492534934747
node[2376],4.694590693997965,4.9547970247082604
node[2377],8.842584513714286,7.076695361279327
node[2378],1.5325668439600366,3.225803893153498
node[237],4.792170561528497,5.90224151646961
node[2379],7.845329690265486,7.697009685585891
node[2380],1.7681272334319527,3.2529900708655735
node[2381],5.160827609437086,5.010264986329678
node[2382],2.3295947753636366,4.181853624387404
node[2383],8.61407958563536,5.774354874015342
node[2384],5.222452178707224,5.538862270696589
node[2385],8.733147115204677,5.334305922534258
node[2386],1.2450287082802547,2.7513336490775657
node[2387],3.3300611798833817,4.554652960776043
node[2388],7.6322040390410955,7.084399190570612
node[238],10.783126043956045,3.629055481184503
node[2389],3.271409304854369,4.666248892592141
node[2390],5.416482601945526,6.05397034454758
node[2391],3.3292005494545456,5.174345271404913
node[2392],4.802420462998103,5.648521937493992
node[2393],3.4062379224089634,5.482881855341397
node[2394],0.9960345451642335,2.0854813387597613
node[2395],2.587535292105263,4.1805752235343085
node[2396],4.041413813644859,5.165712649423721
node[2397],2.9413325267935577,4.153192455158236
node[2398],6.846884331496064,5.731751863088085
node[23],16.467781354166664,2.567922129266802
node[239],3.6576804746478873,5.086455481975014
node[2399],6.194346883060109,4.832336364536824
node[2400],9.201250150887573,7.230709912294167
node[2401],6.240648628481012,6.299156122936373
node[2402],4.1886526777015245,5.281194924085935
node[2403],6.2267109406374495,6.003202951734347
node[2404],2.1442280531992686,4.063190085804205
node[2405],8.553365615384617,5.664289898607598
node[2406],6.470223576315789,5.652159241497337
node[2407],4.554800705820106,5.305692120176953
node[2408],2.3821759601328907,4.052760272525338
node[240],4.388006598392282,5.81895667071458
node[2409],2.088926896150321,3.631546456919963
node[2410],4.312604409722223,6.139022444261406
node[2411],1.2309885194622017,2.2871424571511234
node[2412],6.670734738486841,7.128872254293492
node[2413],5.734493538235293,6.30237766400293
node[2414],1.440694617171717,3.2117154150086664
node[2415],9.628230827160493,7.47283303783132
node[2416],3.913690709151786,4.880679653764991
node[2417],4.9569741409638555,5.629973837499954
node[2418],3.951098840295748,4.178863298050706
node[241],8.01269895970696,6.481736920354889
node[2419],2.6118711430851063,4.312378799125999
node[2420],2.6858185368686875,3.971815560313996
node[2421],4.628534853603604,5.803200627811515
node[2422],4.348337464788733,5.903146479207219
node[2423],3.3523628363525093,4.892130756108768
node[2424],5.73963192082019,5.534349519539323
node[2425],5.735533131397459,5.426740286904623
node[2426],4.548960223221757,6.064835394490975
node[2427],3.326138689722508,4.18976063514745
node[2428],4.334049177575758,4.320275984803189
node[242],4.591262379130435,5.451120570481408
node[2429],4.407578336713287,6.156260228781175
node[2430],4.4246263709897615,4.62902497270292
node[2431],3.997497293849206,5.439976008911024
node[2432],5.971873993925235,4.725114656825682
node[2433],5.266415240456431,4.982496566017556
node[2434],10.33955671641791,3.5637470308958816
node[2435],9.761286055345911,7.33728514824538
node[2436],3.2648610569124425,4.383434209717822
node[2437],6.21280351804878,4.633978236466162
node[2438],1.6973165326762256,3.3682698490509573
node[243],6.572256896551725,8.202954518300643
node[2439],9.894456677848101,7.245508322763514
node[2440],4.044618601037037,5.520768505019209
node[2441],2.5826492006880732,4.707524826487963
node[2442],7.245643437883008,5.940925240348091
node[2443],5.137052248132781,5.409537204696881
node[2444],1.2476796305555555,2.8077993690476117
node[2445],3.2769397169444443,4.437141923222222
node[2446],0.4462244069444445,1.8104615175179735
node[2447],4.588382023031026,4.848585374843542
node[2448],5.130380822027027,5.1712016204789775
node[244],5.813818958354756,6.833562461415515
node[2449],4.550529077855478,4.356967429851677
node[2450],5.067818078835979,4.84113010020962
node[2451],5.162138583104126,5.866653136044666
node[2452],5.690919885714286,4.665768119653069
node[2453],3.4926865460185184,4.5750897002278474
node[2454],6.6389993069306925,3.984920041749499
node[2455],4.523366403760869,4.4337588487170265
node[2456],5.334309005371901,5.094256268225944
node[2457],1.697326532962963,2.881371247753822
node[2458],5.427647188927336,6.0554273256574085
node[245],11.613938173913043,3.2358667436354565
node[2459],6.191636175000001,4.760432935119995
node[2460],9.90715853710692,7.433931890584238
node[2461],8.978360157608696,5.5878717758404965
node[2462],4.374134889285714,5.414313844523875
node[2463],4.983293375990099,6.528730514387121
node[2464],3.4316187508515816,4.808868301304646
node[2465],3.4300214399416906,4.840202398856631
node[2466],5.1476504780185754,6.071488718021114
node[2467],3.8026009362162165,5.671792963430199
node[2468],5.633186957705479,6.618842769834753
node[246],4.8233767252396165,5.324702541534923
node[2469],6.363827791176471,4.285459147481874
node[2470],1.304724298605948,2.5103758099553555
node[2471],6.335554326213592,5.526311190582801
node[2472],8.56801051794872,5.458899453749377
node[2473],5.306103626494025,5.125143815996306
node[2474],4.405729353448276,6.064856332951499
node[2475],2.647091830777096,4.887495420144806
node[2476],6.962449977639752,5.23701989562454
node[2477],13.513459523809523,2.339923891930897
node[2478],6.471541157068063,4.728170695779867
node[247],6.5330395724637675,6.620433899760422
node[2479],1.341903609133271,2.7678141482159493
node[2480],1.3020993990680336,2.8025456647418188
node[2481],4.3786860447916665,5.757695157441699
node[2482],6.468441066767372,5.499552056664481
node[2483],1.300609517257463,2.803417112191177
node[2484],1.8118771935634326,4.394807172878594
node[2485],3.4166632600539812,4.867780134249343
node[2486],5.087924256698565,6.222458373054444
node[2487],7.276456765738161,5.735631238661303
node[2488],4.826343282919255,5.831034800052525
node[248],5.311026377428572,5.8631927029334285
node[2489],3.5185337087053576,5.2809023478142425
node[2490],4.48588526375,5.241233995948591
node[2491],0.48021944682242984,2.0674564934863926
node[2492],5.556847737828371,6.026701634872697
node[2493],12.529780180180179,1.7739795760236527
node[2494],1.7668228417682927,3.341515260786402
node[2495],5.015172582384824,4.3327959343656
node[2496],6.797669598263888,5.758875291280797
node[2497],8.458461212,5.399920419514812
node[2498],5.687573462139918,5.81191363867968
node[24],9.020391587837839,7.768896377428316
node[249],6.512407516905443,6.963421525180675
node[2499],4.548777291272727,5.675206999249099
node[2500],0.4038682641049672,1.799539772868179
node[2501],5.286917104081633,7.117084531273984
node[2502],3.6299842950592884,5.567249571202341
node[2503],10.874357858620689,6.973634127560052
node[2504],4.601895213360323,5.255326057788816
node[2505],1.4443807616541355,2.772402904686284
node[2506],5.223925793957704,4.639726792035635
node[2507],9.061113677419353,5.040029814576519
node[2508],7.426597765,5.728855605568052
node[250],5.7642646692607,6.737441493176976
node[2509],1.3653925186265288,2.8194476248144786
node[2510],12.956493023255815,2.5053284348321956
node[2511],3.544301545177665,4.950615894554609
node[2512],1.2664551027728557,2.58349652097184
node[2513],3.5464738771717172,5.548703193614028
node[2514],2.910594956918547,4.463966773739492
node[2515],1.3128313242013208,2.496450155421475
node[2516],3.9759953400972057,4.947080880277281
node[2517],2.3388335494226324,3.892595443211578
node[2518],1.2577073627950897,2.723729329233025
node[251],6.651914025974026,8.003775119781686
node[2519],7.7521058050541525,5.8467157237317195
node[2520],2.8841437032544373,4.472294091856692
node[2521],7.901495268292683,4.067794952551889
node[2522],5.033209648648649,4.701177106365534
node[2523],6.915230520567377,6.13991180796114
node[2524],8.626614677021276,4.727187258402498
node[2525],1.4305509529526959,2.778309715892714
node[2526],4.6162234985989485,4.7833535168393135
node[2527],4.805235338610038,6.419205554567974
node[2528],4.185158718162838,5.799555318778378
node[252],10.062265457142859,6.996882499779509
node[2529],0.4370416766098485,1.6062310318206505
node[2530],2.324996609529277,3.7948276807991372
node[2531],5.179947049999999,5.155059895086093
node[2532],4.521510777659574,5.187976088787881
node[2533],11.572270204081631,2.5627365996727094
node[2534],5.419703059440558,7.039605880520931
node[2535],4.933224155778894,5.938897624543148
node[2536],2.2075446240401346,4.037955641007091
node[2537],3.7012600688940096,4.9684879104594915
node[2538],6.807220261878452,4.163955670834073
node[253],13.832493025210082,2.9395198277230947
node[2539],6.88576055399361,5.568875692646768
node[2540],3.2667158410828026,4.438612868915215
node[2541],2.4420112586088942,4.173603371739631
node[2542],4.565053802959831,4.998155951732514
node[2543],1.7592310390104662,3.9576634890736617
node[2544],5.206755480237154,6.43080057071842
node[2545],5.63590750902527,7.419053483050936
node[2546],6.627723088947368,4.635547048727922
node[2547],7.800425619161676,6.077518634516722
node[2548],5.6357746657568235,6.581955087672278
node[254],7.8520645370370366,7.17350684623836
node[2549],3.04345887416268,4.835886763171292
node[2550],2.94082024183267,4.421848301197145
node[2551],4.022556923397436,5.120771502273337
node[2552],2.117375204537655,3.642266456742733
node[2553],11.85055,2.036432441146266
node[2554],3.432259535286625,4.942485243483139
node[2555],6.413076086614174,5.850151524705346
node[2556],4.339081080651731,4.898234234305682
node[2557],7.266002899447513,4.039958229226771
node[2558],4.395153939379475,5.131648492775264
node[255],6.734108384760523,6.044881118860572
node[2559],6.979521840206185,4.806430204267953
node[2560],5.273497956030149,6.015456102335415
node[2561],1.3680289798471825,2.6968493323800957
node[2562],7.914400901829269,5.780403983129862
node[2563],7.782205052363637,5.919730808450482
node[2564],1.4323394040152966,2.986861713776366
node[2565],3.8666936155807363,5.269075203475356
node[2566],6.0606010150458705,6.799790434518333
node[2567],10.538223670886078,4.602904156427247
node[2568],1.2518213936046512,2.231872951929211
node[256],4.374899312876254,4.869550166006422
node[2569],1.3490039300478471,2.95252236257929
node[2570],0.47552098210526317,2.1489990895365594
node[2571],2.1374884429118772,3.4459735916279066
node[2572],2.9808460984674325,4.6867882704218475
node[2573],2.209593736111111,4.112037913093771
node[2574],6.554554789370078,5.476644986850486
node[2575],7.2856630838427945,6.362578036189509
node[2576],2.9757551483282674,4.566942792152959
node[2577],5.215951033001988,5.9080794348663535
node[2578],3.462360166666667,4.598985176993762
node[257],6.578230164680852,7.7447121038527875
node[2579],6.837904740368764,5.576485598168508
node[2580],4.052188981051344,4.970934663973376
node[2581],6.670263233064515,5.915173358666388
node[2582],2.9892001434237994,4.962889106845368
node[2583],1.4668259263915548,3.0296427198323364
node[2584],5.950953033622559,6.234299105176799
node[2585],7.21974889494382,4.635643395198512
node[2586],1.444122698080614,2.8056171869490796
node[2587],0.8804255788867563,1.9407249800050874
node[2588],3.7329558368298374,4.820922496863292
node[258],7.879613662869198,5.945417566392739
node[2589],1.2379756501440922,2.612715002837348
node[2590],3.5054014548015364,4.935769538866572
node[2591],10.344162576687117,4.753472881614315
node[2592],7.051548532984294,4.7902289996497895
node[2593],5.145093578070176,4.84182030204142
node[2594],0.4839027743269231,2.162183604189601
node[2595],7.581586224242424,5.8152537464413525
node[2596],3.661696271,5.065099209408132
node[2597],1.4329542252299652,2.6255256390955837
node[2598],1.417950118960539,2.90978938539504
node[25],7.789455618694363,7.000227001369345
node[259],5.987766358923513,6.087158383789511
node[2599],4.922764134285714,5.858406423264673
node[2600],2.351545493628489,3.7687476219528264
node[2601],7.106048022463769,6.1445762925291945
node[2602],4.3932715393873085,5.858540001529669
node[2603],8.223389884905659,4.405169913151385
node[2604],3.8132281620618556,5.265989704124305
node[2605],0.9315206289296046,1.5672988735824114
node[2606],4.233022204661016,5.5351992808843695
node[2607],5.582957015384616,6.230017712722763
node[2608],8.734002412121212,4.553826600766608
node[260],9.36787019169675,6.447616749927989
node[2609],2.2505932962455018,3.671843724750475
node[2610],5.4502365330578515,6.153782452115382
node[2611],4.894314240925266,4.903707841303456
node[2612],6.893004816666667,6.131498490868608
node[2613],3.8658368647398844,5.443808222451389
node[2614],6.811203723786408,5.994446176304261
node[2615],7.086762352631581,5.878092152474448
node[2616],3.4735496800458714,4.648609549562384
node[2617],13.22890930232558,2.1545996580752704
node[2618],1.278908664347826,2.668316106586214
node[261],4.761873861190476,6.180086479792698
node[2619],3.6025977596969696,5.214926516398729
node[2620],5.71620859330855,7.057921373673373
node[2621],1.4566893246615087,2.74547161389607
node[2622],2.9970851389336017,4.572063710620446
node[2623],4.822173044966443,5.173214996278439
node[2624],5.9644222822641515,7.359428084082971
node[2625],0.9020823353339787,1.5789916489286464
node[2626],5.053302644921875,5.159300124074505
node[2627],7.212859737956205,6.2399678601185835
node[2628],2.420444786728755,4.250551781753335
node[262],6.201356366835016,6.458072786542917
node[2629],4.056779521653972,5.1253890812912175
node[2630],0.8909417740058196,1.61767403687786
node[2631],13.235756140350878,1.7457685504856069
node[2632],1.8676977738118332,3.8762598663777537
node[2633],5.501819628215768,5.705976365075867
node[2634],5.7263484923357675,6.772239506522916
node[2635],8.87256164741036,5.391538353908288
node[2636],3.0639000914826493,4.851485893940931
node[2637],4.163280642612753,5.5980766768589385
node[2638],1.6443036821359223,3.1129098671008153
node[263],6.266084207449209,6.025428159419691
node[2639],4.990140232136106,5.283592026241345
node[2640],5.2794072654320985,5.420748169795603
node[2641],1.922881794368932,4.2323567110567275
node[2642],5.020047620093458,5.674176038332965
node[2643],1.249547574829932,2.5714881913401246
node[2644],5.205093510504202,5.813705012419929
node[2645],8.150358383647799,6.031810265736981
node[2646],6.090009827095796,5.867668285028689
node[2647],7.147503158273382,6.071953860049912
node[2648],5.277752080428135,5.035881723176157
node[264],4.932871288764045,6.678646274442036
node[2649],4.625400884070797,4.987247964461786
node[2650],5.137091222761195,5.181323555139746
node[2651],5.843568065055762,6.8858139167245715
node[2652],1.7433813068074002,3.9226250947104577
node[2653],1.4945249381091616,2.666856518415481
node[2654],5.288174817083333,5.430797735488067
node[2655],1.48995626875,2.849848888996333
node[2656],3.6246126240362813,5.715480340899365
node[2657],7.697004289221557,5.1633238715885055
node[2658],2.60026070390625,4.074479036277958
node[265],3.766399043181818,4.890929078046406
node[2659],6.366243066071428,5.735805970840756
node[2660],2.6648990430622006,5.343235820570701
node[2661],1.3433850175855324,2.715707043370804
node[2662],6.962243291101696,4.998982290297369
node[2663],6.247935046887159,7.104950219625968
node[2664],3.03154282246604,4.780426638298
node[2665],1.5684547947162428,3.4499331825443575
node[2666],2.3536202330265166,4.224145887740168
node[2667],2.732086666666667,5.46073073510891
node[2668],3.175462767307692,3.9892696728859813
node[266],3.0044667914438503,5.5697724475937616
node[2669],6.105447615625001,7.201109901943657
node[2670],3.8989905487623764,4.940870408187171
node[2671],8.266063993333333,5.876343894830532
node[2672],7.248144388209607,5.546800272316312
node[2673],4.9371432607142856,6.173628734614475
node[2674],3.1523328598070735,4.672822130845053
node[2675],3.520726374229292,5.045546846816876
node[2676],8.676875423841059,4.467573954376223
node[2677],7.509985105818182,5.244864231362164
node[2678],6.022927195585412,5.40379999778698
node[267],14.058354068965516,2.445531714915802
node[2679],1.4880612604719765,2.6265895478316246
node[2680],4.701796774834437,5.209195061210906
node[2681],5.579847040540541,5.935644506279185
node[2682],9.206805217391304,0.8694298614654923
node[2683],8.337947806070288,5.840126386301907
node[2684],0.8794649323818897,1.4683458497819062
node[2685],8.873136142857142,4.096477042451275
node[2686],3.3271974224096392,4.099811009812141
node[2687],6.219543137944663,7.135243520632991
node[2688],9.623698969072164,6.069659505073246
node[268],3.7071754117850952,4.725192613924831
node[2689],1.739777798523622,3.9469123614886046
