Module;maxSpeed;minSpeed;startTime;stopTime;totalCO2Emission;totalDistance;totalTime
1117;19.75;0;27316.5;27443.5;324.316;992.684;126.5
841;19.4121;0;27232;27444;481.39;1276.13;211.5
923;16.2571;0;27260;27444.5;404.917;1307.4;184
1373;16.5342;5.5;27383.5;27445;212.367;873.852;61
1146;19.25;-0.769438;27325.5;27445.5;313.566;992.821;119.5
1152;20.5;0;27327.5;27446;320.444;987.45;118
1157;16.3068;0;27329;27447;237.174;673.225;117.5
1201;16.25;0;27342;27447;223.119;673.788;104.5
1212;16.25;0;27344.5;27447;226.273;694.134;102
1176;17.5725;0;27334.5;27447.5;297.78;1051.3;112.5
1020;17.5;0;27291;27448.5;288.071;643.219;157
794;16.25;0;27221.5;27448.5;558.587;1974.85;226.5
1127;16.6204;0;27319;27448.5;303.119;913.227;129
1031;15;0;27293.5;27449;281.761;655.408;155
1207;19.25;-0.1392;27344;27449;273.914;856.034;104.5
1188;15.5037;0;27338;27449.5;238.103;936.539;111
1079;15.65;0;27307;27449.5;253.739;639.19;142
1342;20.5;0;27376.5;27449.5;229.71;851.869;72.5
1044;22.5;0;27296.5;27450;402.522;1098.84;153
1035;16.25;0;27294.5;27450;324.171;883.393;155
1194;17.4998;0;27340;27450.5;254.376;636.916;110
1136;15.2434;0;27322;27451;243.91;639.017;128.5
1205;15.8683;0;27344;27452.5;227.44;643.843;108
1125;16.25;0;27318.5;27452.5;307.026;891.558;133.5
996;18.0048;0;27283;27453;379.155;1261.29;169.5
1145;15.65;0;27324.5;27453;245.013;637.17;128
1142;15.2554;0;27324;27453;260.286;639.561;128.5
1383;17.8804;3.1836;27386;27453;236.718;891.138;66.5
1259;15.8838;0;27358.5;27454;217.644;633.079;95
1396;16.25;5.39832;27392;27454;199.412;882.072;61.5
1139;18.0343;0;27323;27454.5;353.641;1098.91;131
960;20;0;27268.5;27454.5;403.903;1104.06;185.5
1282;17.1;0;27362;27454.5;224.542;645.991;92
460;17.5088;0;27120.5;27455;537.318;962.686;334
1227;15.65;0;27348.5;27455;234.052;634.519;106
739;22.25;0;27203;27455.5;488.012;1152.39;252
1313;17.5;1.85655;27370.5;27455.5;239.182;965.787;84.5
693;16.6578;0;27186;27456;526.553;1278.43;269.5
1303;16.0603;0;27368;27456;219.329;656.857;87.5
1343;15.895;0;27377;27456;203.666;637.465;78.5
1113;16;0;27315.5;27456.5;362.196;1143.73;140.5
1231;15.7517;0;27349.5;27457;219.135;634.671;107
931;20.6115;0;27261.5;27458;412.447;1143.72;196
833;16.25;0;27231;27458.5;492.378;1357.83;227
681;22.6052;0;27184.5;27458.5;585.84;1432.58;273.5
1359;15;0;27380;27458.5;195.5;646.98;78
1423;16.25;3.5;27398.5;27458.5;200.398;860.51;59.5
1105;17.1281;0;27313.5;27459;285.465;754.546;145
1112;16.1597;0;27315.5;27459;300.839;988.072;143
1293;15.8311;0;27365.5;27459.5;205.739;654.467;93.5
1016;22.43;0;27290;27460;407.628;1143.41;169.5
1275;16.0378;0;27360;27460.5;226.375;674.629;100
1173;22.5;0;27333;27460.5;403.911;1294.78;127
1447;15.035;6.9;27407.5;27460.5;150.562;638.453;52.5
1186;17.5;0;27337;27461.5;323.406;1126;124
1314;14.9011;0;27371;27461.5;208.085;638.933;90
1475;13.15;0;27417;27462;101.364;275.104;44.5
572;16.7385;-0.10383;27153.5;27462.5;557.63;1507.6;308.5
1435;16.25;1.6371;27402.5;27462.5;176.048;639.205;59.5
1162;16.05;0;27330.5;27462.5;274.069;987.788;131.5
1316;15.4145;0;27371.5;27463;218.854;639.039;91
1179;16.25;0;27335;27463;293.338;894.278;127.5
1092;22.5;0;27310;27464;396.822;1314.12;153.5
710;18.679;-0.807914;27193.5;27464;505.969;1444.45;270
1345;15.6382;0;27377.5;27464;205.39;634.976;86
807;19.5005;-2.20904;27225;27465.5;583.454;1660.34;240
1143;21.25;0;27324;27466;394.64;1282.25;141.5
474;16.0362;0;27124.5;27467;519.425;977.435;342
1056;14.1265;0;27300;27468.5;288.786;681.141;168
708;19.25;0;27192;27468.5;597.132;1551.95;276
1360;17.9879;0;27380;27469;246.276;755.85;88.5
760;16.0077;0;27208;27469;501.393;1534.47;260.5
972;17.2135;0;27273.5;27469;454.999;1423.53;195
1038;23.5;0;27295;27470.5;493.75;1229.16;175
800;18.8392;-1.24494;27222.5;27470.5;551.462;1547.92;247.5
684;15.7828;0;27184.5;27471;556.725;1542.96;286
1000;16.6678;0;27284.5;27471;379.115;1295.42;186
590;16.25;0;27159.5;27471;616.731;1993.28;311
785;18;0;27216;27471.5;542.344;1560.05;255
798;18.1448;0;27222;27471.5;553.402;1557.45;249
736;20.4394;0;27202.5;27472;566.79;1324;269
892;17.25;0;27249;27472;499.525;1216.18;222.5
1026;20.198;0;27292.5;27472;473.565;1556.4;179
894;16.25;0;27250.5;27472.5;460.639;1272.92;221.5
729;16.25;0;27200.5;27472.5;525.993;1503.09;271.5
793;16.25;-3.36204;27221;27472.5;556.218;1954.48;251
1312;16.25;0;27370;27472.5;244.258;594.637;102
989;19.4;0;27281;27473;483.967;1564.27;191.5
958;22.499;0;27268;27474.5;456.935;1069.44;206
932;16.8735;0;27261.5;27474.5;464.996;1233.6;212.5
1078;16.25;0;27306.5;27474.5;415.161;1220.29;167.5
840;17.802;0;27231.5;27474.5;528.275;1569.58;242.5
1081;21.5417;0;27307.5;27475.5;378.126;1036.6;167.5
1165;19.2529;0;27330.5;27475.5;409.043;1566.13;144.5
1021;18.8206;0;27291;27475.5;438.642;1562.52;184
1070;16;0;27304;27476;325.855;878.523;171.5
738;16.25;0;27203;27476;566.31;1952.64;272.5
721;15.1257;0;27199;27476;547.609;1737.78;276.5
1071;21.8835;0;27304.5;27476.5;406.52;1082.02;171.5
1210;16.25;0;27344.5;27476.5;295.857;793.784;131.5
982;18.15;0;27279;27476.5;493.726;1566.16;197
1053;19.3115;0;27299.5;27477;473.826;1553.98;177
1401;17.5;0;27393.5;27477.5;203.651;694.511;83.5
758;16.1032;0;27207.5;27477.5;545.947;1737.23;269.5
1048;19.25;0;27298;27477.5;467.083;1584.64;179
1052;18;-2.54999;27299;27477.5;450.739;1666.76;178
1050;21.9686;0;27298.5;27478;430.589;1065.07;179
767;15.4787;0;27209.5;27478;584.159;1869.63;268
1456;16.25;0;27411;27478;145.31;456.823;66.5
424;16.6153;0;27112;27478;779.451;2313.64;365.5
1017;21.3123;0;27290.5;27478.5;393.379;1071.62;187.5
1134;21.6605;0;27321.5;27478.5;350.367;1062.54;156.5
1103;15.7566;0;27312.5;27478.5;337.277;872.602;165.5
1309;20.3428;0;27370;27478.5;264.518;682.539;108
885;16.5;0;27246.5;27478.5;506.888;1735.66;231.5
1168;21.7853;0;27331.5;27480;337.044;1068.7;148
1236;16.25;0;27351;27480;284.313;874.329;128.5
520;19.7083;0;27141;27480;747.312;2392.4;338.5
1239;15.0443;0;27352;27480;252.933;792.856;127.5
707;15.4915;0;27192;27480;645.542;2323.18;287.5
1295;20.6281;0;27366;27480.5;300.224;1079.41;114
1338;21.8138;0;27376;27480.5;277.79;1062.22;104
1068;16.3142;0;27303;27480.5;374.706;1207.58;177
1465;16.25;2.87774;27413.5;27481;179.593;675.381;67
544;20.25;0;27146.5;27481;678.97;1784.61;334
1358;21.8754;0;27380;27481.5;282.972;1043.71;101
1365;18.9121;0;27381.5;27482.5;242.269;683.666;100.5
1124;16.1503;0;27318;27482.5;350.306;1206.91;164
398;16.2507;0;27106;27482.5;720.667;1776.24;376
850;15.7197;-2.2745;27235;27482.5;551.026;1563.57;247
479;17.0519;0;27126.5;27483.5;694.226;1956.86;356.5
1075;23.5;0;27305.5;27484;438.36;1052.92;178
1471;15.4807;0.969213;27415.5;27484;181.596;657.13;68
747;16.25;0;27204.5;27484;564.103;1551.54;279
1415;19.3332;0;27397.5;27484.5;225.611;697.413;86.5
1190;15;0;27338;27484.5;315.386;1166.25;146
528;21.8503;-5.24094;27143;27484.5;800.568;2359.73;341
837;15.6029;0;27231;27484.5;559.376;1752.93;253
1076;22.9763;-8.9601;27306;27486;474.894;1096.07;179.5
607;23.956;0;27164.5;27486;790.296;2337.7;321
730;16.4386;0;27201;27486.5;569.709;1595.39;285
1306;16.25;0;27369.5;27487;235.67;786.195;117
1288;16.25;0;27364;27487;276.376;1006.23;122.5
1265;20.5394;0;27360;27487.5;341.78;1070.6;127
587;21.9;0;27158.5;27488;581.536;1288.9;329
1195;18.3431;0;27340;27488;321.179;995.803;147.5
1148;20.8761;0;27326.5;27488.5;373.082;1068.78;161.5
1279;18.6679;0;27360.5;27488.5;296.371;974.89;127.5
1364;19.4;0;27381;27489.5;280.872;979.362;108
1256;16.4171;-1.40624;27356.5;27489.5;316.263;1034.68;132.5
659;16.4;0;27180;27490;664.938;1913.87;309.5
717;16.4888;0;27198;27490;564.356;1597.36;291.5
1261;20.0035;-4.7;27359;27490;349.357;1084.81;130.5
1232;18.5;0;27350;27490;326.31;984.543;139.5
1014;18.5;0;27289.5;27490;397.046;1120.21;200
1424;16.25;0;27399;27490.5;225.758;796.962;91
1234;17.6111;0;27350.5;27490.5;313.342;983.824;139.5
1407;19.7365;0;27396;27491.5;237.259;683.505;95
1154;15;0;27328;27492;314.371;811.464;163.5
1331;15.65;0;27374.5;27492;279.88;1031.05;117
1043;18.6742;0;27296.5;27492.5;397.908;1119.74;195.5
984;21.25;0;27280.5;27492.5;499.164;1292.71;211.5
1368;18.309;0;27382;27492.5;265.997;962.128;110
1502;19.6479;0;27425.5;27492.5;214.465;682.407;66.5
993;22.5;0;27281.5;27493;478.563;1290.86;211
564;22.2969;0;27151.5;27493;676.511;1422.01;341
1351;19.25;0;27378.5;27493;317.293;983.819;114
1524;16.25;0;27432.5;27493.5;143.18;281.911;60.5
1246;16.6053;0;27354.5;27494;303.873;804.816;139
995;21.25;0;27283;27494.5;494.744;1295.93;211
597;21.3074;0;27161.5;27494.5;663.162;1411.94;332.5
1332;19.2778;0;27375;27494.5;296.217;987.215;119
1434;16.2972;0;27402;27495;245.99;1062.55;92.5
1628;16.25;1.57116;27462;27495.5;103.727;282.137;33
1348;19.0232;0;27378;27495.5;279.955;989.101;117
1177;21.4583;0;27334.5;27496;451.821;1299.42;161
839;21.5681;0;27231;27496.5;533.854;1297.43;265
864;22.6761;-0.17568;27239.5;27496.5;573.353;1406.61;256.5
1422;19.4;0;27398.5;27496.5;249.379;975.425;97.5
1389;18.15;0;27388.5;27496.5;258.927;975.919;107.5
725;19.1851;0;27200;27497;625.072;1608.61;296.5
1645;15;2.4025;27468;27497.5;90.7407;276.722;29
1029;22.1015;0;27293;27497.5;495.42;1289.12;204
1181;20.8279;0;27335.5;27497.5;380.884;909.402;161.5
881;22.5;0;27245;27498;517.875;1402.95;252.5
1441;16.9;0;27405.5;27498.5;273.067;1036.77;92.5
1161;21.8043;0;27330.5;27499;433.865;1286.15;168
1439;19.2254;0;27405;27499;238.767;980.008;93.5
1228;16.25;0;27348.5;27499;277.934;618.919;150
1214;18.4259;0;27344.5;27499.5;340.229;912.813;154.5
1220;15.65;0;27347.5;27499.5;270.597;620.192;151.5
740;21.994;0;27203.5;27501;597.332;1394.08;297
1329;15.9385;0;27374;27501;245.715;619.316;126.5
875;18.1506;0;27241.5;27501.5;474.658;1233.12;259.5
1019;22.5;0;27290.5;27501.5;500.487;1407.12;210.5
1258;15.4383;-1.90712;27358;27501.5;254.497;627.09;143
1362;16.25;0;27380.5;27501.5;247.657;661.392;120.5
1393;15.65;0;27391;27501.5;259.649;1033.73;110
1318;17.3616;-2.15432;27371.5;27502;333.585;1035.61;130
1437;16.396;0;27403;27502.5;223.426;624.394;99
1141;18.3884;0;27323.5;27503;389.379;911.338;179
1481;15.6718;0;27419.5;27503;208.151;623.378;83
1411;15.9289;0;27396.5;27503;266.878;1030.54;106
1440;16;0;27405;27503.5;273.103;886.019;98
1430;15.5;0;27401;27503.5;286.945;879.402;102
824;20.4354;0;27229;27504;548.079;1407.39;274.5
1336;18.7685;0;27375.5;27504;288.788;1016.79;128
1483;15.7779;6.9;27420;27504;236.37;1051.89;83.5
1517;15;0;27430.5;27504.5;181.172;661.145;73.5
1503;16.6046;7.1;27425.5;27505;222.096;1038.72;79
1281;17.5;0;27361.5;27505.5;327.805;939.978;143.5
1595;16.25;4.35494;27453;27505.5;158.75;623.741;52
1505;15.7808;0;27426.5;27505.5;200.597;659.973;78.5
745;22.3314;0;27204.5;27505.5;754.925;2673.07;300.5
1357;15.9185;0;27379.5;27505.5;308.03;992.392;125.5
1388;14.7669;0;27387.5;27506;228.262;621.088;118
1466;15.0895;0;27413.5;27507;243.443;875.436;93
955;22.25;-3.00756;27267.5;27507;584.653;1762.08;239
1082;22.745;0;27307.5;27507;521.564;1771.89;199
1459;15.65;1.48726;27412;27507;232.319;1036.89;94.5
790;16.25;0;27220.5;27508.5;617.948;1853.58;287.5
831;16.1141;0;27230;27509;567.686;1734.53;278.5
614;16;0;27166.5;27509;652.781;1835.95;342
942;16.25;-0.201515;27264.5;27509.5;527.752;1467.87;244.5
1405;15.6466;0;27395.5;27510;317.625;1111.54;114
1370;16.25;0;27382.5;27510;349.033;1112.36;127
1101;16.6051;0;27312;27510.5;494.409;1475.84;198
919;16.3822;-6.97675;27258;27510.5;622.806;1868.22;252
880;16.0967;0;27245;27510.5;565.437;1868.57;265
691;15.65;0;27186;27511;644.749;1855.16;324.5
832;15.7431;0;27230.5;27512;570.54;1852.51;281
1511;14.75;1.48075;27429;27512;221.25;867.023;82.5
1643;14.7025;4;27467;27512.5;128.773;484.369;45
911;16.25;0;27255.5;27512.5;577.618;1861.67;256.5
1521;16.6033;0;27431.5;27512.5;242.87;893.882;80.5
1715;16.7472;6.75;27485;27513;89.6373;324.285;27.5
1421;16.39;0;27398;27513;315.822;1014.02;114.5
1398;16.25;0;27392.5;27513;286.733;867.728;120
1121;22.25;0;27316.5;27513.5;553.262;1619.49;196.5
1545;16.3164;0;27436.5;27514;200.979;675.634;77
1404;19.25;0;27395.5;27514;274.674;785.024;118
1773;14.6849;3.79021;27500.5;27514.5;49.5829;107.059;13.5
1462;18.5;0;27412.5;27514.5;241.445;767.43;101.5
1024;15.65;0;27292.5;27515;504.784;1847.03;222
796;17.0305;0;27221.5;27515;613.548;1728.87;293
1385;18.9175;0;27386.5;27515;384.527;1435.42;128
1402;18.5138;0;27394;27515;266.694;766.723;120.5
1354;15.0644;0;27379;27515;334.954;1053.96;135.5
1604;16.25;1.80655;27456;27515.5;183.168;674.809;59
1544;19.8603;0;27436.5;27515.5;227.978;764.667;78.5
1324;15.3031;0;27373;27516;302.291;870.573;142.5
1400;15.0107;0;27393;27516;246.566;653.967;122.5
1464;19.0426;0;27413;27516.5;247.854;792.101;103
1492;18.5022;0;27422.5;27516.5;235.463;763.763;93.5
1533;20.7208;0;27433.5;27517;209.461;490.084;83
1062;15.8005;0;27301.5;27517;502.899;1850.53;215
1472;16.25;0;27415.5;27517.5;238.835;749.835;101.5
1532;19.4487;0;27433.5;27517.5;231.286;773.297;83.5
1308;15.6813;0;27370;27518;307.927;869.758;147.5
920;16.2517;0;27259;27518;597.027;1858.88;258.5
1547;18.3023;0;27437;27518;216.394;779.168;80.5
1601;19.25;0.735832;27455.5;27519;201.331;768.665;63
1504;16.4583;0;27425.5;27519.5;241.95;758.789;93.5
1320;15.4205;0;27372;27519.5;309.439;887.736;147
1626;19.7686;4.85031;27461.5;27519.5;193.394;770.931;57.5
1497;16.25;0;27424;27519.5;253.047;872.818;95
1183;21.9028;-0.200024;27336.5;27520;481.447;1568.11;183
1406;16.75;0;27396;27520;228.701;497.591;123.5
851;16.84;0;27235.5;27520.5;644.401;1854.95;284.5
1491;15.5105;0;27421;27520.5;257.634;871.014;99
1757;18.7878;6.75;27496.5;27521;86.6938;324.031;24
1074;15.4807;0;27305;27521.5;502.8;1851.05;216
1647;19.25;5.4;27468.5;27521.5;177.577;765.879;52.5
1529;16.2314;-2.41385;27433;27521.5;274.579;877.611;88
1612;18.7203;4.54493;27458.5;27522;187.791;769.936;63
992;21.25;0;27281.5;27522;540.138;1771.44;240
962;16.2023;0;27269.5;27522.5;550.587;1483.51;252.5
898;16.25;0;27252;27523;577.072;1853.18;270.5
1413;15;0;27397;27523.5;211.579;490.761;126
1613;16.5;0;27458.5;27523.5;209.952;882.644;64.5
1193;19.25;0;27339.5;27524;435.387;1303.29;184
1598;16.0048;3.5;27454.5;27524;212.961;858.047;69
1250;16;0;27355.5;27524.5;429.756;1463.94;168.5
1563;15.3135;0;27443.5;27525;186.849;491.525;81
1192;18.9974;0;27339;27525.5;443.538;1298.48;186
1397;15.1473;0;27392.5;27526;240.754;645.71;133
1059;16.3567;0;27301;27526;532.139;1851.29;224.5
945;15.3534;-0.0166473;27265;27526;546.565;1863.86;260.5
1446;16.3596;0;27407.5;27526;221.319;492.016;118
1283;19.0085;0;27362.5;27527;432.189;1302.22;164
1140;18.6072;0;27323.5;27527;474.563;1303.19;203
1257;19.2527;0;27356.5;27527;442.326;1296.79;170
1416;17.1;0;27397.5;27527.5;265.499;743.276;129.5
1589;15.8011;0;27451.5;27527.5;161.923;486.337;75.5
1516;19.5;0;27430.5;27528.5;245.817;859.204;97.5
866;15.75;0;27240;27529;584.9;1909.88;288.5
1819;9.32722;6.77532;27514.5;27529;26.8036;107.009;14
1630;15.0194;0;27463;27529;148.749;489.661;65.5
1366;18.4085;0;27381.5;27529.5;391.432;1318.21;147.5
1702;19.2778;6.9;27482.5;27529.5;180.694;767.509;46.5
1273;15.75;0;27360;27530;354.449;1041.07;169.5
1575;15.8347;0;27446.5;27530;207.576;747.139;83
1244;18.0694;0;27353;27530.5;398.348;1298.38;177
1394;18.0583;0;27391;27531;363.074;1299.6;139.5
1262;18.9937;0;27359;27531;406.676;1304.19;171.5
1480;18.5;0;27419;27532;281.668;975.533;112.5
1427;19.4;0;27399.5;27532;354.664;1293.47;132
1650;15.7;3.77666;27469.5;27532.5;195.59;872.414;62.5
1580;18;0;27449;27533;238.495;861.602;83.5
1652;15.65;5.81612;27470.5;27533;182.769;749.242;62
1617;16.6722;0.0385981;27459;27533.5;226.477;790.392;74
1356;19.4;0;27379.5;27533.5;400.012;1295.63;153.5
1730;20.3811;6.9;27489;27534;194.159;764.259;44.5
1599;16.9;0;27455.5;27534;238.655;863.185;78
1027;16.2958;0;27292.5;27534.5;380.694;776.84;241.5
1443;18;0;27406;27535;331.6;1299.31;128.5
1375;19.4;-1.51485;27384;27535;400.821;1303.07;150.5
658;15.4;0;27180;27535.5;690.871;1941.08;355
1734;19.1215;6.9;27489.5;27536;181.518;765.367;46
906;22.5;0;27253.5;27536.5;577.884;1468.92;282.5
1725;15.5;4.60273;27488.5;27536.5;123.3;490.947;47.5
663;15.1701;0;27180;27537;686.34;1927.92;356.5
1675;16;3.5;27476.5;27537.5;193.91;859.284;60.5
1706;16.9008;5.9;27483;27538;186.677;741.891;54.5
1425;18.7643;0;27399;27538.5;360.057;1316;139
949;18.069;0;27266;27540;553.196;1326.7;273.5
1087;15.5;0;27309;27540.5;444.094;1145.71;231
1527;18;0;27433;27540.5;276.774;974.416;107
1746;19.2778;6.9;27494.5;27541.5;180.858;767.988;46.5
1377;16.1869;0;27384.5;27542;381.558;1105.93;157
1697;18;5.5;27481.5;27542.5;199.309;856.612;60.5
1843;18.4209;6.75;27519.5;27542.5;84.9059;323.777;22.5
1130;16.25;0;27320;27542.5;442.93;1362.81;222
662;15.7509;-0.399994;27180;27544;660.444;1951.37;363.5
1091;16.0517;0;27309.5;27544.5;468.569;1322.53;234.5
1367;16.237;0;27381.5;27545;371.75;1149.29;163
1470;19.25;0;27415;27545.5;374.831;1297.84;130
1065;16.25;0;27302.5;27546;517.827;1304.3;243
1541;19.8636;0;27435.5;27547;252.732;680.021;111
1686;15.0563;1.04321;27480;27547.5;205.71;883.272;67
1656;15.8202;0;27471;27547.5;220.074;858.863;76
1217;15.65;0;27345.5;27549;441.449;1311.24;203
1387;15.4807;0;27387.5;27549.5;362.492;1306.05;161.5
1751;16.7396;6.9;27495.5;27549.5;179.454;741.467;53.5
1553;19.2189;0;27439;27549.5;282.057;683.06;110
1694;15.187;0.453379;27480.5;27549.5;204.868;881.557;68.5
1700;15.3268;0;27482;27551;220.614;902.941;68.5
1738;16.3816;3.5;27490.5;27551;206.289;864.402;60
1786;19.5748;6.9;27506;27552.5;184.678;767.962;46
1562;19.9318;0;27443;27553.5;363.579;1299.56;110
1557;18.3392;0;27441;27554;290.545;695.038;112.5
1185;22.3329;0;27336.5;27555;478.179;1111.79;218
1794;19.25;7.1;27507.5;27555;180.906;775.146;47
1670;19.0353;0;27475.5;27555.5;224.331;667.552;79.5
1744;17.5;0.945875;27494;27555.5;220.673;888.089;61
1756;16.7777;6.9;27496;27558;193.395;861.312;61.5
1467;19.7046;0;27414.5;27558.5;390.349;1407.45;143.5
1454;19.3822;0;27409.5;27559;356.227;1043.36;149
1110;18;0;27314;27562;448.16;1146.21;247.5
1174;16.25;0;27333.5;27562;381.519;1065.77;228
1482;20.1597;0;27420;27562;355.945;1047.7;141.5
1108;16.75;0;27314;27562.5;420.187;1036.78;248
1810;17.8773;6.9;27512;27562.5;159.437;767.947;50
1347;18.0185;0;27378;27563;396.029;1058.68;184.5
187;18.25;0;27050.5;27563.5;856.485;1604.76;512.5
1352;16.0517;0;27378.5;27564;324.24;1011.12;185
1374;16.5444;0;27384;27564.5;332.606;1011.49;180
1233;17.9355;0;27350;27564.5;509.903;1661.41;214
1064;19.4292;0;27302;27565;523.453;1372.35;262.5
1662;18;0;27473;27565;210.851;681.975;91.5
1469;16.8223;0;27415;27565.5;291.127;1002.69;150
1260;16.0065;0;27358.5;27565.5;388.205;1052.09;206.5
416;18.2243;0;27109.5;27566;744.022;1617.72;456
1211;20.0431;0;27344.5;27566.5;491.767;1390.38;221.5
1554;16.25;0;27439;27567;248.552;672.728;127.5
1543;16.3835;0;27436.5;27567;252.815;693.629;130
1311;18.8661;0;27370;27567.5;399.482;1158.84;197
1605;15.5;0;27457;27567.5;232.326;677.55;110
1291;15.85;0;27365;27568;369.381;1050.67;202.5
1255;19.7883;0;27356.5;27568;478.783;1383;211
1479;19.2846;0;27419;27568.5;368.844;1274.43;149
1301;16.25;0;27366.5;27568.5;407.988;928.909;201.5
1458;16.25;0;27412;27569;279.207;638.985;156.5
1463;15.8384;0;27413;27569;271.978;634.685;155.5
1555;17.2344;0;27440;27569;266.377;639.153;128.5
1187;17.7041;0;27337;27569;510.065;1552.2;231.5
1361;19.4;0;27380;27569.5;393.282;1172.13;189
1632;18.2668;0;27463.5;27570;242.98;797.129;106
1114;18.082;0;27315.5;27570;528.386;1562.62;254
1224;18.8775;0;27348;27570;519.648;1548.01;221.5
1500;16.9;0;27424.5;27570.5;269.467;638.865;145.5
1596;16.0916;0;27454;27570.5;237.69;635.511;116
1321;14.6136;0;27372.5;27571;353.28;1056.31;198
1510;15.3343;0;27428.5;27571;267.635;642.13;142
1534;16.4;0;27433.5;27571;295.512;858.756;137
1417;19.4;0;27397.5;27571;428.811;1571.92;173
1116;19.2012;0;27316;27571;595.299;1590.8;254.5
1350;19.4;0;27378;27571.5;460.869;1571.72;193
1418;21.135;0;27397.5;27572;376.201;1170.97;174
1667;15.7921;0;27474.5;27572;215.205;652.963;97
1573;15.9016;0;27446;27572.5;243.08;635.22;126
1526;14.9786;0;27433;27573;243.737;641.072;139.5
1501;16.25;0;27425;27573.5;306.383;895.762;148
1252;23.5;-1.90064;27355.5;27574;444.671;1139.36;218
1695;16.1191;0;27481;27574;219.629;633.786;92.5
1550;14.8928;0;27438.5;27574.5;244.963;642.122;135.5
1535;16.25;0;27434;27574.5;283.214;1042.01;140
1639;15.65;0;27466;27575;221.042;640.191;108.5
1073;19.75;0;27304.5;27575;699.157;2420.61;270
1690;15.75;0;27480;27575.5;220.229;678.656;95
1592;16.1602;0;27452;27575.5;302.705;902.091;123
1579;16.2904;0;27448;27576;249.438;635.802;127.5
1777;16.1963;0;27502.5;27576;185.966;633.622;73
1655;14.6567;0;27471;27577;216.889;650.885;105.5
910;22.0956;0;27255;27577;762.395;2424.66;321.5
1825;16.2185;0;27515.5;27578;178.516;637.999;62
1646;16.1699;0;27468.5;27578.5;240.601;636.033;109.5
1685;16.1058;0;27480;27578.5;212.502;635.862;98
1597;15.4786;0;27454;27578.5;298.508;891.644;124
1218;22.25;0;27346;27579;522.465;1476.63;232.5
1944;10.0467;0.0114511;27550.5;27580;47.5686;108.345;29
1745;15;0;27494.5;27580;212.21;650.761;85
1894;11.9;0.709996;27535.5;27580.5;95.3732;272.699;44.5
1395;16.6928;0;27392;27580.5;410.921;1324.68;188
1660;15.6721;0;27472;27580.5;224.728;650.06;108
1707;15.65;0;27483.5;27580.5;215.383;651.511;96.5
1477;16.25;0;27417.5;27581;327.751;993.73;163
1854;16.2851;4.42378;27524;27581.5;175.917;659.807;57
1772;15.4655;0;27500.5;27582;202.846;651.992;81
1729;15;0;27489;27582.5;215.819;638.114;93
1872;16.7687;6.9;27529.5;27583;165.7;642.51;53
1197;16.372;0;27340.5;27583;573.845;1765;242
1399;15.4243;-0.425293;27393;27583.5;382.56;1326.58;190
861;17.4742;0;27239;27584.5;616.813;1561.65;345
1799;14.9932;0;27508;27584.5;175.086;663.901;76
1414;16.75;0;27397;27584.5;454.595;1220.71;187
1640;16.25;0;27466.5;27584.5;282.532;1014.62;117.5
1097;18.5;0;27311;27585;550.83;1347.79;273.5
1750;15.65;0;27495;27585;198.216;468.101;89.5
954;15.65;0;27267;27585.5;616.961;1968.95;318
1809;15.478;0;27512;27586;177.199;656.035;73.5
1788;15;0;27506.5;27586.5;188.249;619.669;79.5
1235;15.4383;-1.11155;27350.5;27586.5;497.897;1723.41;235.5
1100;16.25;0;27311.5;27586.5;632.197;1757.54;274.5
1972;9.53684;0;27558.5;27587;49.4258;109.424;28
847;16.4992;0;27233.5;27587;698.752;2003.09;353
1767;16.144;0;27499;27587;195.052;598.158;87.5
664;15.4;-0.799988;27180;27587.5;733.045;2128.74;407
858;15.85;0;27238;27587.5;608.122;1519.66;349
1525;14.8412;0;27432.5;27588;288.664;631.295;155
1144;16.5;0;27324;27588;594.353;2019.61;263.5
1588;16.7885;0;27451;27588;313.203;788.567;136.5
1654;15.8212;0;27471;27588.5;266.827;777.987;117
1515;16.5;0;27430.5;27589.5;326.434;872.207;158.5
1178;15.75;0;27335;27590;538.271;1759.15;254.5
1648;16.4;0;27469;27590;262.569;790.174;120.5
1641;16.25;0;27466.5;27590.5;255.504;675.545;123.5
1323;16.9;0;27372.5;27590.5;546.064;1954.1;217.5
1629;16.3315;0;27462.5;27591;303.908;878.796;128
1473;21.4136;0;27415.5;27591.5;488.637;1228.63;175.5
1892;14.9661;0;27535;27591.5;129.511;456.142;56
1661;15.8681;0;27472.5;27592;260.344;792.152;119
1853;16.25;0;27523.5;27592.5;185.598;634.384;68.5
1284;16.5209;0;27362.5;27592.5;533.772;1963.76;229.5
1754;16.3777;0;27495.5;27593;274.277;877.779;97
1747;16;0;27494.5;27593;269.049;901.65;98
1528;17.7639;0;27433;27593;367.788;1122.87;159.5
1857;16.25;2.83479;27525;27594;212.631;872.88;68.5
1790;15.3736;0;27507;27594.5;204.611;756.19;87
1023;16.25;0;27291.5;27594.5;587.354;1571.18;302.5
1198;16.25;0;27340.5;27594.5;423.032;847.172;253.5
1429;16.25;0;27400.5;27595;391.033;1133.69;194
1468;21.7102;0;27415;27595;403.705;1083.15;179.5
1566;22.5385;0;27444.5;27595;370.29;1071.05;150
1583;16.4943;0;27449;27595;345.617;1066.48;145.5
1710;15.3659;0;27484.5;27595.5;218.501;694.038;110.5
