Module;maxSpeed;minSpeed;startTime;stopTime;totalCO2Emission;totalDistance;totalTime
836;15.500;0.000;27231.000;27380.500;288.896;980.856;149.000
1069;16.250;0.000;27303.500;27380.500;190.335;622.773;76.500
1084;17.042;6.900;27308.000;27380.500;216.727;1040.420;72.000
708;19.250;0.000;27192.000;27381.000;457.916;1570.700;188.500
897;16.420;0.000;27251.500;27381.500;283.285;976.817;129.500
893;16.250;0.000;27250.500;27381.500;258.764;663.037;130.500
732;21.250;0.000;27202.000;27382.000;460.902;1286.870;179.500
1047;16.250;-2.508;27298.000;27382.000;205.464;626.514;83.500
655;20.000;0.000;27180.000;27382.500;501.429;1409.900;202.000
912;19.400;0.000;27255.500;27382.500;324.354;909.233;126.500
991;16.474;0.000;27281.500;27382.500;230.762;666.011;100.500
895;19.250;0.000;27251.000;27382.500;289.647;991.172;131.000
596;18.150;0.000;27161.500;27384.000;490.489;1564.990;222.000
604;22.453;0.000;27164.000;27384.500;504.946;1295.210;220.000
916;19.425;0.000;27257.000;27384.500;344.378;914.054;127.000
1180;16.250;6.900;27335.500;27384.500;158.770;621.092;48.500
660;19.112;0.000;27180.000;27385.000;433.935;1323.050;204.500
393;20.744;-11.885;27105.000;27385.000;649.152;1441.310;279.500
956;18.150;0.000;27267.500;27385.000;278.785;979.850;117.000
913;18.000;0.000;27256.000;27385.000;278.738;998.483;128.500
1287;16.250;6.900;27364.000;27385.500;81.297;282.946;21.000
1018;16.250;0.000;27290.500;27385.500;215.823;660.798;94.500
1002;18.660;0.000;27285.000;27386.000;287.839;921.188;100.500
947;19.365;0.000;27265.500;27386.000;294.418;991.418;120.000
693;16.250;0.000;27186.000;27387.000;419.885;1274.970;200.500
376;16.250;0.000;27100.500;27387.000;526.329;1335.610;286.000
997;18.150;0.000;27283.000;27387.000;248.864;978.380;103.500
601;22.500;0.000;27162.500;27387.500;501.407;1282.820;224.500
801;18.750;0.000;27223.000;27388.000;456.604;1605.470;164.500
1022;18.293;0.000;27291.500;27388.500;246.886;978.518;96.500
190;16.000;0.000;27051.000;27388.500;656.667;1722.140;337.000
979;16.250;0.000;27278.500;27388.500;255.321;856.134;109.500
1025;15.000;0.000;27292.500;27389.000;208.500;673.389;96.000
1363;15.573;6.900;27380.500;27389.500;38.243;104.460;8.500
654;15.152;0.000;27179.000;27389.500;410.693;1175.730;210.000
199;18.003;0.000;27053.500;27390.000;692.745;1691.930;336.000
998;16.900;0.000;27283.500;27390.000;239.495;859.366;106.000
741;21.389;0.000;27204.000;27390.500;473.171;1298.300;186.000
203;16.242;0.000;27054.500;27391.000;680.063;1717.140;336.000
1039;15.000;0.000;27295.500;27391.000;199.349;667.793;95.000
1015;16.250;0.000;27290.000;27391.000;223.102;858.895;100.500
602;22.692;-7.191;27163.000;27392.500;534.928;1302.820;229.000
1033;16.900;0.000;27294.000;27392.500;224.491;862.312;98.000
635;21.919;0.000;27170.500;27393.000;507.985;1433.400;222.000
701;16.050;0.000;27189.500;27394.000;361.263;904.729;204.000
988;19.250;0.000;27281.000;27394.000;258.023;767.140;112.500
550;21.900;0.000;27148.000;27394.000;579.711;1607.790;245.500
977;18.938;0.000;27276.500;27394.500;269.534;767.423;117.500
1003;18.896;0.000;27285.500;27394.500;259.504;767.632;108.500
1005;18.722;0.000;27286.000;27395.500;252.601;782.166;109.000
625;21.533;0.000;27169.000;27395.500;559.399;1628.700;226.000
1012;19.275;0.000;27288.500;27395.500;267.893;781.185;106.500
369;15.650;0.000;27099.500;27396.000;624.366;1846.220;296.000
1034;17.998;0.000;27294.000;27396.500;234.550;771.431;102.000
1102;19.656;0.000;27312.000;27396.500;220.459;777.683;84.000
1337;16.250;6.900;27375.500;27397.000;81.421;282.548;21.000
681;23.215;0.000;27184.500;27397.000;477.465;1428.530;212.000
1045;18.935;0.000;27297.500;27397.000;232.271;771.578;99.000
1066;18.617;0.000;27303.000;27397.000;222.888;765.670;93.500
377;16.250;0.000;27101.000;27397.500;642.947;1852.820;296.000
1040;18.787;0.000;27296.000;27397.500;246.184;776.542;101.000
253;16.586;0.000;27069.000;27398.000;692.131;1870.720;328.500
309;16.250;0.000;27084.000;27398.000;655.268;1853.890;313.500
1129;19.081;0.000;27319.500;27398.000;216.486;782.254;78.000
921;15.650;0.000;27259.500;27398.500;294.572;690.618;138.500
917;15.932;0.000;27257.500;27398.500;303.353;687.481;140.500
1171;18.640;1.143;27332.000;27398.500;196.587;776.322;66.000
218;16.360;0.000;27058.500;27399.000;711.528;1856.080;340.000
577;16.750;0.000;27155.500;27399.500;533.829;1469.040;243.500
1120;18.069;0.000;27316.500;27399.500;208.343;774.557;82.500
1013;16.114;0.000;27289.500;27400.000;245.713;694.979;110.000
871;15.502;0.000;27241.000;27400.000;404.191;1467.550;158.500
950;19.250;0.000;27266.500;27400.000;366.926;1405.600;133.000
959;15.396;0.000;27268.000;27400.500;277.682;696.543;132.000
326;16.250;0.000;27089.500;27400.500;662.563;1852.760;310.500
295;16.000;0.000;27079.500;27400.500;646.990;1629.390;320.500
1090;18.102;0.000;27309.500;27400.500;212.454;772.683;90.500
1109;18.643;0.000;27314.000;27401.000;223.800;790.363;86.500
696;16.281;0.000;27187.500;27401.500;550.925;1874.580;213.500
1107;18.498;0.000;27313.500;27401.500;211.025;773.459;87.500
1149;15.445;0.000;27326.500;27402.000;207.385;689.154;75.000
538;15.050;0.000;27145.000;27402.000;534.774;1848.600;256.500
1137;15.497;0.000;27322.500;27402.500;212.934;695.488;79.500
476;16.250;0.000;27125.500;27402.500;617.396;1754.850;276.500
1203;19.250;0.000;27343.500;27402.500;204.188;768.991;58.500
689;16.136;0.000;27186.000;27403.000;535.309;1863.330;216.500
1158;18.300;0.000;27329.000;27403.000;196.117;764.908;73.500
1042;21.250;0.000;27296.500;27403.500;238.017;588.814;106.500
636;16.900;-2.456;27171.000;27403.500;556.175;1852.940;232.000
1153;16.123;0.000;27327.500;27404.000;199.616;692.095;76.000
987;16.717;0.000;27281.000;27404.000;266.388;853.841;122.500
1294;14.997;3.917;27365.500;27404.000;106.731;336.260;38.000
1147;19.223;0.000;27325.500;27404.000;213.362;764.483;78.000
722;15.817;0.000;27199.500;27404.500;496.805;1846.760;204.500
1123;18.000;-0.377;27318.000;27404.500;203.473;781.739;86.000
1155;15.353;0.000;27328.500;27405.000;206.109;695.647;76.000
686;16.900;0.000;27185.500;27405.000;532.368;1851.860;219.000
791;18.222;0.000;27220.500;27405.500;442.942;1298.750;184.500
1213;16.250;3.833;27344.500;27406.000;182.639;693.464;61.000
1335;14.665;6.427;27375.000;27406.000;79.708;337.823;30.500
759;16.745;0.000;27208.000;27406.000;513.954;1852.740;197.500
1379;16.900;6.900;27385.500;27406.500;85.201;284.088;20.500
1164;16.115;0.000;27330.500;27406.500;203.337;698.360;75.500
1237;22.704;0.000;27351.000;27406.500;172.699;478.536;55.000
763;15.855;0.000;27209.000;27406.500;491.486;1848.890;197.000
1159;17.929;0.000;27330.000;27406.500;200.983;775.953;76.000
809;19.250;-0.286;27225.000;27406.500;429.043;1295.440;181.000
1254;19.250;4.601;27356.000;27407.000;179.415;766.229;50.500
1243;16.937;6.900;27352.500;27407.500;179.999;689.934;54.500
1346;15.416;0.000;27377.500;27408.000;93.817;330.305;30.000
904;15.399;0.000;27253.500;27408.500;275.971;664.334;154.500
925;14.753;-1.276;27260.500;27408.500;269.505;666.995;147.500
1189;15.611;2.440;27338.000;27408.500;185.065;697.743;70.000
1036;16.900;0.000;27295.000;27408.500;232.125;489.232;113.000
1221;18.000;6.845;27347.500;27408.500;172.758;769.088;60.500
854;18.099;0.000;27237.000;27409.000;404.499;1301.860;171.500
1055;16.900;0.000;27300.000;27409.500;252.342;757.425;109.000
957;14.555;0.000;27268.000;27410.000;248.706;661.574;141.500
706;16.444;0.000;27191.500;27410.000;416.824;1099.880;218.000
820;18.000;0.000;27227.500;27410.000;398.724;1301.010;182.000
870;18.477;0.000;27240.500;27410.000;420.455;1295.370;169.000
1028;15.850;0.000;27293.000;27410.500;242.422;661.875;117.000
965;16.500;0.000;27270.000;27410.500;303.779;885.177;140.000
1041;17.100;0.000;27296.500;27410.500;236.224;491.307;113.500
1060;18.420;0.000;27301.000;27411.000;266.824;884.755;109.500
873;18.960;0.000;27241.000;27411.500;410.350;1319.540;170.000
744;16.250;0.000;27204.500;27412.000;428.649;1108.270;207.000
1104;16.350;0.000;27313.000;27412.500;230.687;665.869;99.000
953;19.501;0.000;27267.000;27412.500;394.817;1298.640;145.000
889;15.250;0.000;27248.500;27412.500;351.449;1049.190;163.500
952;19.250;0.000;27267.000;27413.000;326.274;987.214;145.500
1086;16.000;0.000;27309.000;27413.000;299.622;1114.680;103.500
1292;18.599;6.900;27365.000;27413.500;170.899;769.061;48.000
943;18.150;0.000;27264.500;27413.500;365.454;1293.660;148.500
922;16.250;0.000;27259.500;27413.500;350.666;1070.300;153.500
792;15.949;0.000;27221.000;27414.000;393.406;1085.560;192.500
1138;16.250;0.000;27323.000;27414.500;202.900;647.930;91.000
1115;17.419;0.000;27315.500;27414.500;277.806;1083.910;98.500
591;22.500;0.000;27159.500;27415.000;571.561;1460.770;255.000
1049;15.735;0.000;27298.500;27415.000;227.927;495.673;116.000
1300;19.018;6.900;27366.500;27415.000;181.587;783.692;48.000
975;16.250;0.000;27276.000;27415.000;326.057;1039.250;138.500
782;15.675;0.000;27216.000;27415.500;396.142;1082.470;199.000
1085;16.250;0.000;27308.500;27415.500;298.070;1071.650;106.500
1286;15.911;1.600;27364.000;27416.000;130.479;481.888;51.500
1004;19.250;0.000;27285.500;27416.000;359.717;1305.560;130.000
657;15.750;0.000;27180.000;27416.500;506.245;1567.270;236.000
1444;13.148;5.600;27406.500;27416.500;35.658;106.196;9.500
1307;19.250;5.400;27369.500;27416.500;186.840;771.564;46.500
1184;18.750;0.000;27336.500;27417.000;246.186;863.336;80.000
752;15.850;0.000;27206.000;27417.000;404.826;1083.800;210.500
944;15.650;0.000;27264.500;27417.000;335.824;1037.760;152.000
1219;16.900;2.838;27347.000;27417.000;207.592;859.109;69.500
348;22.450;0.000;27094.500;27417.500;776.476;2680.210;322.500
1209;15.372;0.000;27344.500;27419.000;178.925;488.088;74.000
1083;19.250;0.000;27308.000;27419.500;299.693;975.941;111.000
813;16.250;0.000;27226.000;27420.000;405.002;1081.730;193.500
1135;15.777;1.972;27321.500;27420.500;265.969;1069.150;98.500
1253;15.850;7.100;27356.000;27420.500;182.440;876.472;64.000
1317;18.120;6.900;27371.500;27421.000;169.799;782.441;49.000
1096;18.000;0.000;27311.000;27421.500;276.671;977.061;110.000
1191;16.250;0.000;27338.500;27422.000;237.404;874.904;83.000
1334;18.938;6.900;27375.000;27422.500;173.409;764.219;47.000
1070;15.469;0.000;27304.000;27423.000;284.187;881.386;118.500
1202;16.250;0.000;27342.500;27423.500;250.048;875.507;80.500
454;15.300;0.000;27120.000;27424.500;631.119;1918.750;304.000
1310;16.250;7.100;27370.000;27424.500;175.913;748.181;54.000
1340;14.683;2.396;27376.500;27425.000;126.917;483.150;48.000
1030;19.250;0.000;27293.000;27425.000;390.596;1319.830;131.500
963;16.287;0.000;27269.500;27425.500;357.639;1133.270;155.500
1206;15.458;0.000;27344.000;27425.500;238.748;889.324;81.000
1349;18.896;6.900;27378.000;27426.000;174.019;770.282;47.500
1054;23.841;0.000;27300.000;27426.500;321.401;686.609;126.000
1222;15.473;0.000;27347.500;27427.000;240.433;864.177;79.000
1290;16.250;6.900;27364.500;27427.000;176.890;864.141;62.000
908;16.421;0.000;27254.500;27428.000;419.090;1156.140;173.000
667;18.694;0.000;27180.500;27428.000;526.486;1336.760;247.000
1241;16.250;0.000;27352.000;27428.000;222.235;852.269;75.500
1200;21.355;0.000;27341.500;27428.500;232.311;551.963;86.500
1299;16.471;6.900;27366.500;27429.000;184.281;866.000;62.000
1046;18.866;0.000;27297.500;27429.500;386.935;1300.340;131.500
1238;15.412;0.000;27351.000;27429.500;225.850;835.388;78.000
754;15.073;-1.399;27206.500;27430.500;466.777;1348.850;223.500
1166;18.911;0.000;27331.000;27430.500;250.700;698.484;99.000
1225;14.877;1.663;27348.000;27431.500;226.858;888.186;83.000
523;15.741;0.000;27141.500;27433.000;561.888;1378.680;291.000
1216;18.019;0.000;27345.500;27433.000;222.183;681.937;87.000
574;16.915;0.000;27154.500;27433.500;555.786;1308.070;278.500
1403;15.500;6.900;27395.500;27433.500;124.811;483.085;37.500
842;16.900;0.000;27232.000;27434.500;474.759;1328.140;202.000
1382;18.769;6.900;27386.000;27434.500;173.147;773.192;48.000
1289;19.250;4.784;27364.500;27436.000;247.689;992.089;71.000
1007;16.407;0.000;27287.000;27437.000;274.773;984.588;149.500
769;17.051;0.000;27210.000;27437.000;456.440;1325.050;226.500
948;19.706;0.000;27265.500;27437.500;354.878;935.030;171.500
985;19.250;0.000;27280.500;27438.000;393.551;1415.660;157.000
578;16.250;-0.949;27155.500;27438.500;531.034;1308.510;282.500
1010;15.705;0.000;27287.500;27439.000;342.824;1108.270;151.000
1064;19.687;0.000;27302.000;27439.000;394.584;1425.170;136.500
1151;19.230;0.000;27327.500;27439.500;322.301;1050.320;111.500
1319;16.945;0.000;27371.500;27439.500;210.108;883.063;67.500
1088;15.650;0.000;27309.500;27440.500;244.746;800.119;130.500
566;16.000;0.000;27152.000;27440.500;555.855;1304.910;288.000
830;15.650;0.000;27230.000;27441.000;420.113;1071.810;210.500
187;18.000;0.000;27050.500;27442.000;716.323;1607.590;391.000
966;16.322;0.000;27270.500;27442.000;327.501;1053.890;171.000
1474;18.340;6.003;27416.500;27442.500;88.677;347.591;25.500
884;16.487;0.000;27246.000;27442.500;409.441;1298.650;196.000
1355;17.500;0.000;27379.000;27442.500;220.879;859.264;63.000
1117;19.750;0.000;27316.500;27443.500;312.990;992.398;126.500
841;19.270;0.000;27232.000;27444.000;444.663;1275.010;211.500
416;17.942;0.000;27109.500;27444.000;661.664;1614.450;334.000
742;15.650;0.000;27204.000;27444.500;482.579;1309.310;240.000
1176;20.424;0.000;27334.500;27444.500;302.298;1052.060;109.500
1152;20.500;0.000;27327.500;27444.500;336.132;997.479;116.500
469;17.411;-0.661;27122.000;27445.500;656.176;1738.260;323.000
789;15.650;0.000;27220.000;27446.000;456.422;1307.020;225.500
1122;15.650;0.000;27318.000;27446.500;255.756;802.340;128.000
1157;16.306;0.000;27329.000;27447.000;237.173;673.225;117.500
1201;16.250;0.000;27342.000;27447.000;223.005;673.672;104.500
1212;16.900;0.000;27344.500;27447.000;227.848;694.152;102.000
1146;19.250;0.000;27325.500;27447.000;312.773;989.405;121.000
923;16.072;0.000;27260.000;27447.500;384.346;1303.830;187.000
1044;21.098;0.000;27296.500;27448.000;392.505;1097.740;151.000
1373;16.750;0.000;27383.500;27448.000;215.419;892.516;64.000
1020;17.500;0.000;27291.000;27448.500;295.214;639.017;157.000
1127;16.579;0.000;27319.000;27448.500;302.681;913.197;129.000
514;16.328;0.000;27138.000;27448.500;624.928;1851.320;310.000
1031;15.181;0.000;27293.500;27449.000;274.575;652.921;155.000
1079;15.650;0.000;27307.000;27449.500;264.021;640.089;142.000
1194;17.500;0.000;27340.000;27450.000;239.724;638.043;109.500
473;16.400;0.000;27124.000;27450.000;680.791;2059.030;325.500
1035;16.250;0.000;27294.500;27450.000;325.424;882.344;155.000
642;17.500;0.000;27172.500;27451.000;614.647;1835.050;278.000
960;20.000;0.000;27268.500;27451.500;396.368;1100.390;182.500
1136;15.245;0.000;27322.000;27451.500;253.547;638.886;129.000
1205;16.250;0.000;27344.000;27452.000;228.231;640.743;107.500
1145;15.650;0.000;27324.500;27453.000;245.672;640.818;128.000
1259;15.782;0.000;27358.500;27453.000;232.970;639.318;94.000
480;15.650;0.000;27127.500;27453.000;640.621;2050.920;325.000
606;18.876;0.000;27164.000;27453.500;639.170;1828.480;289.000
1282;17.100;0.000;27362.000;27454.000;213.545;645.696;91.500
1110;18.000;0.000;27314.000;27454.500;317.786;1114.860;140.000
1142;15.897;0.000;27324.000;27455.000;262.235;638.668;130.500
1227;16.250;0.000;27348.500;27455.000;233.147;639.527;106.000
1125;16.250;0.000;27318.500;27455.000;311.090;911.003;136.000
1313;17.500;2.481;27370.500;27455.000;258.710;995.737;84.000
554;21.063;0.000;27149.000;27455.500;563.023;1150.350;306.000
1303;17.100;0.000;27368.000;27455.500;221.784;656.316;87.000
340;17.750;-0.641;27092.000;27455.500;706.932;1806.990;363.000
639;17.517;-0.101;27172.000;27456.000;609.534;1850.070;283.500
1316;15.608;0.000;27371.500;27456.500;209.520;653.848;84.500
1275;14.150;0.000;27360.000;27457.000;205.344;676.636;96.500
1231;16.016;0.000;27349.500;27457.000;228.812;636.363;107.000
108;21.711;-4.795;27030.000;27457.000;958.115;2464.540;426.500
1343;16.052;0.000;27377.000;27457.500;208.968;644.821;80.000
53;19.750;0.000;27016.000;27457.500;873.818;1921.140;441.000
1396;16.250;0.000;27392.000;27457.500;207.236;879.180;65.000
739;22.250;0.000;27203.000;27458.000;451.298;1159.760;254.500
183;23.750;0.000;27049.000;27458.000;973.040;2453.550;408.500
833;16.250;0.000;27231.000;27458.500;490.589;1353.640;227.000
1345;15.650;0.000;27377.500;27458.500;200.089;636.626;80.500
1475;13.845;0.000;27417.000;27459.000;97.635;272.361;41.500
1105;16.855;0.000;27313.500;27459.000;285.179;754.814;145.000
1293;15.979;0.000;27365.500;27459.000;214.574;648.357;93.000
1423;16.250;3.500;27398.500;27459.000;200.069;859.370;60.000
931;19.925;-2.118;27261.500;27460.500;411.739;1144.720;198.500
684;16.586;0.000;27184.500;27461.000;535.792;1531.350;276.000
1359;15.000;0.000;27380.000;27461.000;184.822;659.995;80.500
1112;16.500;0.000;27315.500;27461.000;298.639;995.656;145.000
1314;14.969;0.000;27371.000;27461.500;207.530;639.560;90.000
1016;22.442;0.000;27290.000;27462.500;419.321;1140.600;172.000
1447;15.016;5.845;27407.500;27462.500;154.308;637.885;54.500
1435;16.250;1.736;27402.500;27463.000;174.477;633.775;60.000
1179;16.250;0.000;27335.000;27463.000;294.913;896.033;127.500
1162;16.050;0.000;27330.500;27464.000;280.400;994.105;133.000
760;15.942;-1.539;27208.000;27464.500;521.107;1529.280;256.000
1186;17.500;0.000;27337.000;27464.500;346.577;1143.060;127.000
1173;22.500;0.000;27333.000;27465.000;403.398;1302.240;131.500
1000;17.118;0.000;27284.500;27465.500;376.334;1294.940;180.500
1056;15.550;0.000;27300.000;27466.000;282.117;683.441;165.500
729;16.687;0.000;27200.500;27466.000;525.851;1499.860;265.000
736;20.077;0.000;27202.500;27468.500;530.922;1323.050;265.500
1360;16.482;0.000;27380.000;27469.000;247.462;782.010;88.500
800;18.861;0.000;27222.500;27469.000;535.095;1564.480;246.000
798;18.158;0.000;27222.000;27469.500;546.843;1570.200;247.000
785;18.000;0.000;27216.000;27470.000;559.611;1556.440;253.500
1048;19.250;0.000;27298.000;27470.500;478.881;1582.650;172.000
748;22.250;0.000;27205.000;27471.000;580.977;1285.830;265.500
1087;15.627;0.000;27309.000;27471.000;358.574;1145.760;161.500
1026;19.400;0.000;27292.500;27471.500;489.352;1565.740;178.500
989;19.400;-1.750;27281.000;27471.500;485.853;1560.540;190.000
1165;19.250;0.000;27330.500;27471.500;434.050;1565.490;140.500
548;16.329;0.000;27147.500;27472.500;668.295;1856.120;324.500
125;16.250;0.000;27035.500;27472.500;832.433;1863.670;436.500
1097;22.500;0.000;27311.000;27473.000;438.748;1330.670;161.500
861;16.750;0.000;27239.000;27473.500;478.722;1543.280;234.000
1116;19.563;0.000;27316.000;27473.500;483.747;1580.740;157.000
892;17.264;0.000;27249.000;27474.000;499.974;1190.980;224.500
1312;16.229;0.000;27370.000;27474.000;231.926;585.129;103.500
1038;22.500;0.000;27295.000;27474.500;484.638;1234.900;179.000
840;15.828;0.000;27231.500;27474.500;510.588;1559.080;242.500
982;18.150;0.000;27279.000;27475.000;495.582;1560.050;195.500
1053;20.034;0.000;27299.500;27475.000;515.283;1567.360;175.000
807;16.963;0.000;27225.000;27475.000;506.521;1643.720;249.500
1050;21.969;0.000;27298.500;27475.500;392.395;1065.290;176.500
1071;21.800;0.000;27304.500;27476.000;379.345;1044.110;171.000
1230;15.500;0.000;27349.000;27476.000;271.403;638.107;126.500
563;16.483;0.000;27151.500;27476.000;675.854;1615.010;324.000
1021;18.150;0.000;27291.000;27476.500;461.816;1561.260;185.000
292;16.250;0.000;27079.000;27476.500;837.445;2662.470;397.000
1081;21.456;0.000;27307.500;27478.000;386.177;1048.950;170.000
1114;18.000;0.000;27315.500;27478.000;443.755;1565.190;162.000
424;16.239;0.000;27112.000;27478.000;762.085;2313.220;365.500
152;16.750;0.000;27043.000;27478.000;876.042;2668.640;434.500
1017;21.500;0.000;27290.500;27478.500;425.701;1072.490;187.500
1134;21.649;0.000;27321.500;27478.500;343.632;1062.830;156.500
1103;15.650;-1.895;27312.500;27478.500;339.994;871.623;165.500
1401;17.500;0.000;27393.500;27478.500;212.654;693.592;84.500
638;16.250;-3.007;27172.000;27478.500;620.615;1623.260;306.000
1309;21.000;0.000;27370.000;27479.000;258.443;682.391;108.500
932;16.250;0.000;27261.500;27479.000;433.352;1202.860;217.000
230;16.839;0.000;27062.000;27479.000;912.290;2674.080;416.500
257;16.047;0.000;27070.000;27479.000;836.938;2652.380;408.500
958;23.500;0.000;27268.000;27479.500;474.204;1074.210;211.000
1261;22.104;-4.700;27359.000;27479.500;336.399;1071.920;120.000
858;16.200;0.000;27238.000;27479.500;487.201;1521.490;241.000
996;18.750;0.000;27283.000;27481.000;406.242;1392.580;197.500
246;15.459;0.000;27067.000;27481.000;826.541;2653.210;413.500
1358;21.804;0.000;27380.000;27481.500;264.332;1069.440;101.000
1239;15.444;0.000;27352.000;27481.500;256.350;791.967;129.000
1168;21.987;0.000;27331.500;27482.000;339.514;1066.440;150.000
1465;16.250;0.000;27413.500;27482.500;191.315;675.818;68.500
1456;15.552;0.000;27411.000;27482.500;150.749;452.900;71.000
398;16.250;0.000;27106.000;27482.500;725.086;1776.770;376.000
850;15.720;-2.275;27235.000;27482.500;549.360;1563.570;247.000
1295;21.054;0.000;27366.000;27483.000;269.563;1081.180;116.500
1210;16.250;0.000;27344.500;27483.000;307.933;793.405;138.000
747;16.250;0.000;27204.500;27484.000;564.270;1551.560;279.000
1148;23.038;0.000;27326.500;27484.500;376.937;1072.560;157.500
1236;16.500;0.000;27351.000;27484.500;297.111;874.776;133.000
837;15.757;0.000;27231.000;27484.500;560.756;1752.680;253.000
1075;17.446;0.000;27305.500;27485.500;388.149;1092.240;179.500
1471;15.481;3.714;27415.500;27485.500;184.924;678.212;69.500
592;15.952;0.000;27160.000;27486.000;664.207;1625.880;325.500
1043;19.812;0.000;27296.500;27486.500;403.577;1116.130;189.500
1365;18.750;0.000;27381.500;27486.500;253.089;680.350;104.500
498;15.778;-1.326;27134.500;27486.500;712.438;1624.200;351.500
1256;16.083;0.000;27356.500;27487.000;279.079;1038.080;130.000
1076;19.237;0.000;27306.000;27487.500;414.644;1099.020;181.000
1195;17.969;0.000;27340.000;27488.000;326.539;995.995;147.500
517;15.329;-0.268;27140.000;27488.500;635.690;1599.810;348.000
1338;18.243;0.000;27376.000;27488.500;285.920;1064.950;112.000
1279;18.510;0.000;27360.500;27488.500;301.457;974.810;127.500
1306;16.250;0.000;27369.500;27488.500;238.903;793.944;118.500
1364;19.400;0.000;27381.000;27489.500;273.653;979.976;108.000
659;16.400;0.000;27180.000;27490.000;664.938;1913.870;309.500
1265;19.933;-0.080;27360.000;27490.000;319.575;1059.920;129.500
1407;19.370;0.000;27396.000;27490.000;244.921;678.980;93.500
1014;19.028;0.000;27289.500;27490.000;409.549;1128.740;200.000
1207;19.900;0.000;27344.000;27490.000;323.905;861.624;145.500
1342;19.750;0.000;27376.500;27490.000;296.664;861.915;113.000
366;16.250;0.000;27099.000;27490.500;686.798;1599.520;391.000
1232;18.500;0.000;27350.000;27490.500;329.010;1001.990;140.000
1234;18.210;0.000;27350.500;27490.500;311.013;985.742;139.500
1331;15.650;0.000;27374.500;27490.500;254.877;1034.710;115.500
1502;17.116;2.357;27425.500;27491.000;205.436;678.809;65.000
984;21.986;0.000;27280.500;27492.000;521.632;1289.950;211.000
1288;16.250;0.000;27364.000;27492.000;286.661;1012.340;127.500
555;15.978;-0.753;27149.500;27492.500;647.728;1591.160;342.500
1368;18.086;0.000;27382.000;27492.500;256.576;962.358;110.000
1424;16.250;0.000;27399.000;27492.500;225.245;802.867;93.000
995;22.023;0.000;27283.000;27493.000;484.394;1291.600;209.500
1351;19.250;0.000;27378.500;27493.000;305.106;985.295;114.000
1524;16.250;0.000;27432.500;27493.500;142.045;281.950;60.500
1415;16.820;0.000;27397.500;27493.500;240.859;697.521;95.500
717;16.250;0.000;27198.000;27494.000;553.758;1588.790;295.500
993;22.500;0.000;27281.500;27494.000;483.440;1286.750;212.000
587;21.961;0.000;27158.500;27494.500;598.099;1296.300;335.500
1332;19.250;0.000;27375.000;27494.500;300.914;988.456;119.000
1434;16.250;0.000;27402.000;27494.500;260.075;1060.630;92.000
1177;23.209;0.000;27334.500;27495.000;411.768;1295.910;160.000
564;22.023;-0.218;27151.500;27495.000;646.991;1418.170;343.000
1628;16.250;1.571;27462.000;27495.500;103.727;282.137;33.000
277;18.250;0.000;27075.000;27495.500;826.920;1929.080;420.000
1348;19.023;0.000;27378.000;27495.500;286.215;988.869;117.000
1441;16.141;3.107;27405.500;27495.500;270.061;1034.810;89.500
730;16.371;0.000;27201.000;27496.000;568.574;1621.090;294.500
839;22.148;-0.499;27231.000;27496.000;549.920;1299.110;264.500
1422;18.980;0.000;27398.500;27496.500;245.380;975.064;97.500
1389;18.150;0.000;27388.500;27496.500;248.013;983.827;107.500
1645;15.000;2.403;27468.000;27497.500;90.741;276.722;29.000
651;21.250;-1.908;27177.000;27497.500;621.170;1410.360;320.000
725;18.414;0.000;27200.000;27497.500;635.928;1609.940;297.000
1141;21.900;0.000;27323.500;27497.500;396.928;907.945;173.500
1161;21.250;0.000;27330.500;27498.000;428.460;1286.390;167.000
1029;21.250;0.000;27293.000;27498.500;483.386;1286.510;205.000
881;22.111;0.000;27245.000;27499.000;557.853;1406.490;253.500
864;22.345;-4.987;27239.500;27499.000;619.267;1399.870;259.000
1439;18.335;0.000;27405.000;27499.000;230.837;979.510;93.500
1228;16.250;0.000;27348.500;27499.000;278.562;618.919;150.000
1220;15.650;0.000;27347.500;27499.500;270.597;620.192;151.500
1336;18.737;-1.512;27375.500;27500.500;299.640;1000.420;124.500
1411;15.401;0.000;27396.500;27500.500;266.956;1032.380;103.500
1181;18.228;0.000;27335.500;27501.000;378.165;914.530;165.000
1329;15.939;0.000;27374.000;27501.000;245.786;619.316;126.500
875;17.958;0.000;27241.500;27501.500;471.912;1263.020;259.500
1258;15.438;-1.906;27358.000;27501.500;255.407;627.185;143.000
1362;16.250;0.000;27380.500;27501.500;247.942;661.392;120.500
1318;18.010;-0.933;27371.500;27502.000;347.749;1034.660;130.000
1019;20.727;0.000;27290.500;27502.500;501.716;1399.660;211.500
1214;18.365;0.000;27344.500;27502.500;334.837;906.056;157.500
1437;16.396;0.000;27403.000;27502.500;223.426;624.394;99.000
1483;15.963;2.270;27420.000;27502.500;235.932;1054.780;82.000
1481;15.672;0.000;27419.500;27503.000;208.151;623.378;83.000
1440;16.000;0.000;27405.000;27503.500;272.901;886.484;98.000
1430;15.500;0.000;27401.000;27503.500;286.534;879.402;102.000
824;19.869;0.000;27229.000;27504.000;552.874;1409.240;274.500
1067;19.802;0.000;27303.000;27504.000;493.787;1403.180;200.500
1357;16.411;0.000;27379.500;27504.000;316.673;1041.070;124.000
