Module,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_ArrivedAtDest,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_RcvdWarnings,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_SentWarnings
ProvidenciaExampleScenario.node[9726].appl,1,2,0
ProvidenciaExampleScenario.node[9723].appl,1,0,0
ProvidenciaExampleScenario.node[9643].appl,1,0,0
ProvidenciaExampleScenario.node[9628].appl,1,0,0
ProvidenciaExampleScenario.node[9615].appl,1,18,0
ProvidenciaExampleScenario.node[9666].appl,1,0,0
ProvidenciaExampleScenario.node[9606].appl,1,35,0
ProvidenciaExampleScenario.node[9665].appl,1,0,0
ProvidenciaExampleScenario.node[9680].appl,1,0,0
ProvidenciaExampleScenario.node[9718].appl,1,1,0
ProvidenciaExampleScenario.node[9517].appl,1,15,0
ProvidenciaExampleScenario.node[9675].appl,1,0,0
ProvidenciaExampleScenario.node[9688].appl,1,28,0
ProvidenciaExampleScenario.node[9727].appl,1,0,0
ProvidenciaExampleScenario.node[9789].appl,1,0,0
ProvidenciaExampleScenario.node[9034].appl,1,33,0
ProvidenciaExampleScenario.node[9602].appl,1,9,0
ProvidenciaExampleScenario.node[9672].appl,1,29,0
ProvidenciaExampleScenario.node[9699].appl,1,27,0
ProvidenciaExampleScenario.node[9785].appl,1,0,0
ProvidenciaExampleScenario.node[9754].appl,1,0,0
ProvidenciaExampleScenario.node[9592].appl,1,2,0
ProvidenciaExampleScenario.node[9880].appl,1,8,0
ProvidenciaExampleScenario.node[9744].appl,1,24,0
ProvidenciaExampleScenario.node[9612].appl,1,2,0
ProvidenciaExampleScenario.node[9709].appl,1,17,0
ProvidenciaExampleScenario.node[9805].appl,1,20,0
ProvidenciaExampleScenario.node[9737].appl,1,15,0
ProvidenciaExampleScenario.node[9663].appl,1,0,0
ProvidenciaExampleScenario.node[9635].appl,1,2,0
ProvidenciaExampleScenario.node[9671].appl,1,19,0
ProvidenciaExampleScenario.node[9673].appl,1,2,0
ProvidenciaExampleScenario.node[9692].appl,1,18,0
ProvidenciaExampleScenario.node[9828].appl,1,0,0
ProvidenciaExampleScenario.node[9661].appl,1,0,0
ProvidenciaExampleScenario.node[9809].appl,1,20,0
ProvidenciaExampleScenario.node[9771].appl,1,11,0
ProvidenciaExampleScenario.node[9607].appl,1,11,0
ProvidenciaExampleScenario.node[9644].appl,1,0,0
ProvidenciaExampleScenario.node[9625].appl,1,20,0
ProvidenciaExampleScenario.node[9379].appl,1,42,0
ProvidenciaExampleScenario.node[9861].appl,1,0,0
ProvidenciaExampleScenario.node[9820].appl,1,20,0
ProvidenciaExampleScenario.node[9632].appl,1,0,0
ProvidenciaExampleScenario.node[9841].appl,1,8,0
ProvidenciaExampleScenario.node[9752].appl,1,13,0
ProvidenciaExampleScenario.node[9679].appl,1,0,0
ProvidenciaExampleScenario.node[9742].appl,1,0,0
ProvidenciaExampleScenario.node[9652].appl,1,14,0
ProvidenciaExampleScenario.node[9825].appl,1,9,0
ProvidenciaExampleScenario.node[9757].appl,1,0,0
ProvidenciaExampleScenario.node[9858].appl,1,16,0
ProvidenciaExampleScenario.node[9796].appl,1,0,0
ProvidenciaExampleScenario.node[9269].appl,1,36,0
ProvidenciaExampleScenario.node[10014].appl,1,5,0
ProvidenciaExampleScenario.node[9620].appl,1,13,0
ProvidenciaExampleScenario.node[9713].appl,1,2,0
ProvidenciaExampleScenario.node[9879].appl,1,4,0
ProvidenciaExampleScenario.node[9974].appl,1,9,0
ProvidenciaExampleScenario.node[9867].appl,1,0,0
ProvidenciaExampleScenario.node[9428].appl,1,34,0
ProvidenciaExampleScenario.node[9761].appl,1,0,0
ProvidenciaExampleScenario.node[9783].appl,1,2,0
ProvidenciaExampleScenario.node[9678].appl,1,12,0
ProvidenciaExampleScenario.node[9822].appl,1,4,0
ProvidenciaExampleScenario.node[9590].appl,1,17,0
ProvidenciaExampleScenario.node[9872].appl,1,3,0
ProvidenciaExampleScenario.node[9791].appl,1,2,0
ProvidenciaExampleScenario.node[9830].appl,1,3,0
ProvidenciaExampleScenario.node[9786].appl,1,3,0
ProvidenciaExampleScenario.node[9901].appl,1,0,0
ProvidenciaExampleScenario.node[9806].appl,1,2,0
ProvidenciaExampleScenario.node[9851].appl,1,4,0
ProvidenciaExampleScenario.node[9895].appl,1,3,0
ProvidenciaExampleScenario.node[9808].appl,1,3,0
ProvidenciaExampleScenario.node[9836].appl,1,3,0
ProvidenciaExampleScenario.node[9922].appl,1,0,0
ProvidenciaExampleScenario.node[9840].appl,1,3,0
ProvidenciaExampleScenario.node[9816].appl,1,3,0
ProvidenciaExampleScenario.node[9341].appl,1,38,0
ProvidenciaExampleScenario.node[9913].appl,1,2,0
ProvidenciaExampleScenario.node[9832].appl,1,2,0
ProvidenciaExampleScenario.node[9903].appl,1,3,0
ProvidenciaExampleScenario.node[9166].appl,1,56,0
ProvidenciaExampleScenario.node[9905].appl,1,4,0
ProvidenciaExampleScenario.node[9934].appl,1,0,0
ProvidenciaExampleScenario.node[9310].appl,1,49,0
ProvidenciaExampleScenario.node[9846].appl,1,2,0
ProvidenciaExampleScenario.node[9916].appl,1,3,0
ProvidenciaExampleScenario.node[9945].appl,1,5,0
ProvidenciaExampleScenario.node[10054].appl,1,5,0
ProvidenciaExampleScenario.node[9190].appl,1,56,0
ProvidenciaExampleScenario.node[9892].appl,1,3,0
ProvidenciaExampleScenario.node[9932].appl,1,3,0
ProvidenciaExampleScenario.node[9621].appl,1,34,0
ProvidenciaExampleScenario.node[9638].appl,1,33,0
ProvidenciaExampleScenario.node[9955].appl,1,4,0
ProvidenciaExampleScenario.node[9431].appl,1,37,0
ProvidenciaExampleScenario.node[9660].appl,1,31,0
ProvidenciaExampleScenario.node[9964].appl,1,5,0
ProvidenciaExampleScenario.node[9947].appl,1,0,0
ProvidenciaExampleScenario.node[9686].appl,1,28,0
ProvidenciaExampleScenario.node[9950].appl,1,5,0
ProvidenciaExampleScenario.node[9445].appl,1,37,0
ProvidenciaExampleScenario.node[9962].appl,1,5,0
ProvidenciaExampleScenario.node[9826].appl,1,0,0
ProvidenciaExampleScenario.node[9721].appl,1,25,0
ProvidenciaExampleScenario.node[10080].appl,1,5,0
ProvidenciaExampleScenario.node[9467].appl,1,37,0
ProvidenciaExampleScenario.node[9978].appl,1,5,0
ProvidenciaExampleScenario.node[9834].appl,1,24,0
ProvidenciaExampleScenario.node[9741].appl,1,24,0
ProvidenciaExampleScenario.node[9338].appl,1,50,0
ProvidenciaExampleScenario.node[9988].appl,1,4,0
ProvidenciaExampleScenario.node[9981].appl,1,0,0
ProvidenciaExampleScenario.node[9990].appl,1,4,0
ProvidenciaExampleScenario.node[9716].appl,1,26,0
ProvidenciaExampleScenario.node[9997].appl,1,4,0
ProvidenciaExampleScenario.node[9765].appl,1,22,0
ProvidenciaExampleScenario.node[9956].appl,1,0,0
ProvidenciaExampleScenario.node[9912].appl,1,18,0
ProvidenciaExampleScenario.node[9763].appl,1,22,0
ProvidenciaExampleScenario.node[9731].appl,1,25,0
ProvidenciaExampleScenario.node[10017].appl,1,2,0
ProvidenciaExampleScenario.node[9772].appl,1,22,0
ProvidenciaExampleScenario.node[10024].appl,1,2,0
ProvidenciaExampleScenario.node[9746].appl,1,24,0
ProvidenciaExampleScenario.node[9578].appl,1,30,0
ProvidenciaExampleScenario.node[9762].appl,1,23,0
ProvidenciaExampleScenario.node[9886].appl,1,21,0
ProvidenciaExampleScenario.node[9928].appl,1,0,0
ProvidenciaExampleScenario.node[9705].appl,1,0,0
ProvidenciaExampleScenario.node[10043].appl,1,2,0
ProvidenciaExampleScenario.node[10038].appl,1,3,0
ProvidenciaExampleScenario.node[9918].appl,1,17,0
ProvidenciaExampleScenario.node[9827].appl,1,2,0
ProvidenciaExampleScenario.node[9860].appl,1,18,0
ProvidenciaExampleScenario.node[9973].appl,1,13,0
ProvidenciaExampleScenario.node[10067].appl,1,3,0
ProvidenciaExampleScenario.node[9843].appl,1,2,0
ProvidenciaExampleScenario.node[10068].appl,1,3,0
ProvidenciaExampleScenario.node[10047].appl,1,0,0
ProvidenciaExampleScenario.node[9871].appl,1,18,0
ProvidenciaExampleScenario.node[9784].appl,1,0,0
ProvidenciaExampleScenario.node[10033].appl,1,0,0
ProvidenciaExampleScenario.node[9888].appl,1,17,0
ProvidenciaExampleScenario.node[10076].appl,1,2,0
ProvidenciaExampleScenario.node[9984].appl,1,13,0
ProvidenciaExampleScenario.node[9794].appl,1,0,0
ProvidenciaExampleScenario.node[9944].appl,1,12,0
ProvidenciaExampleScenario.node[9760].appl,1,0,0
ProvidenciaExampleScenario.node[9804].appl,1,0,0
ProvidenciaExampleScenario.node[9839].appl,1,0,0
ProvidenciaExampleScenario.node[9790].appl,1,0,0
ProvidenciaExampleScenario.node[9845].appl,1,0,0
ProvidenciaExampleScenario.node[9812].appl,1,0,0
ProvidenciaExampleScenario.node[9868].appl,1,0,0
ProvidenciaExampleScenario.node[9848].appl,1,0,0
ProvidenciaExampleScenario.node[9824].appl,1,0,0
ProvidenciaExampleScenario.node[9667].appl,1,30,0
ProvidenciaExampleScenario.node[9823].appl,1,0,0
ProvidenciaExampleScenario.node[9594].appl,1,34,0
ProvidenciaExampleScenario.node[9815].appl,1,0,0
ProvidenciaExampleScenario.node[9873].appl,1,0,0
ProvidenciaExampleScenario.node[9655].appl,1,33,0
ProvidenciaExampleScenario.node[9898].appl,1,0,0
ProvidenciaExampleScenario.node[9690].appl,1,33,0
ProvidenciaExampleScenario.node[9899].appl,1,8,0
ProvidenciaExampleScenario.node[9884].appl,1,0,0
ProvidenciaExampleScenario.node[9994].appl,1,2,0
ProvidenciaExampleScenario.node[9864].appl,1,0,0
ProvidenciaExampleScenario.node[9877].appl,1,0,0
ProvidenciaExampleScenario.node[9915].appl,1,0,0
ProvidenciaExampleScenario.node[9909].appl,1,1,0
ProvidenciaExampleScenario.node[9875].appl,1,0,0
ProvidenciaExampleScenario.node[10002].appl,1,2,0
ProvidenciaExampleScenario.node[9980].appl,1,0,0
ProvidenciaExampleScenario.node[10041].appl,1,2,0
ProvidenciaExampleScenario.node[9979].appl,1,18,0
ProvidenciaExampleScenario.node[9829].appl,1,2,0
ProvidenciaExampleScenario.node[10053].appl,1,1,0
ProvidenciaExampleScenario.node[9948].appl,1,20,0
ProvidenciaExampleScenario.node[10070].appl,1,2,0
ProvidenciaExampleScenario.node[10057].appl,1,0,0
ProvidenciaExampleScenario.node[10049].appl,1,0,0
ProvidenciaExampleScenario.node[9598].appl,1,16,0
ProvidenciaExampleScenario.node[9863].appl,1,1,0
ProvidenciaExampleScenario.node[10007].appl,1,21,0
ProvidenciaExampleScenario.node[9952].appl,1,0,0
ProvidenciaExampleScenario.node[9623].appl,1,16,0
ProvidenciaExampleScenario.node[9697].appl,1,11,0
ProvidenciaExampleScenario.node[9685].appl,1,11,0
ProvidenciaExampleScenario.node[9921].appl,1,0,0
ProvidenciaExampleScenario.node[9725].appl,1,9,0
ProvidenciaExampleScenario.node[9869].appl,1,2,0
ProvidenciaExampleScenario.node[9732].appl,1,9,0
ProvidenciaExampleScenario.node[9953].appl,1,2,0
ProvidenciaExampleScenario.node[10056].appl,1,0,0
ProvidenciaExampleScenario.node[10116].appl,1,10,0
ProvidenciaExampleScenario.node[9951].appl,1,0,0
ProvidenciaExampleScenario.node[10133].appl,1,8,0
ProvidenciaExampleScenario.node[9893].appl,1,0,0
ProvidenciaExampleScenario.node[9890].appl,1,2,0
ProvidenciaExampleScenario.node[9855].appl,1,7,0
ProvidenciaExampleScenario.node[10039].appl,1,0,0
ProvidenciaExampleScenario.node[9802].appl,1,0,0
ProvidenciaExampleScenario.node[9967].appl,1,1,0
ProvidenciaExampleScenario.node[9561].appl,1,7,0
ProvidenciaExampleScenario.node[10112].appl,1,0,0
ProvidenciaExampleScenario.node[10032].appl,1,0,0
ProvidenciaExampleScenario.node[9930].appl,1,32,0
ProvidenciaExampleScenario.node[9958].appl,1,0,0
ProvidenciaExampleScenario.node[10129].appl,1,0,0
ProvidenciaExampleScenario.node[10121].appl,1,0,0
ProvidenciaExampleScenario.node[9923].appl,1,33,0
ProvidenciaExampleScenario.node[9908].appl,1,0,0
ProvidenciaExampleScenario.node[10083].appl,1,1,0
ProvidenciaExampleScenario.node[9996].appl,1,0,0
ProvidenciaExampleScenario.node[9975].appl,1,0,0
ProvidenciaExampleScenario.node[9938].appl,1,32,0
ProvidenciaExampleScenario.node[9936].appl,1,0,0
ProvidenciaExampleScenario.node[9764].appl,1,16,0
ProvidenciaExampleScenario.node[10092].appl,1,2,0
ProvidenciaExampleScenario.node[9847].appl,1,10,0
ProvidenciaExampleScenario.node[9926].appl,1,0,0
ProvidenciaExampleScenario.node[9972].appl,1,0,0
ProvidenciaExampleScenario.node[10168].appl,1,0,0
ProvidenciaExampleScenario.node[10090].appl,1,0,0
ProvidenciaExampleScenario.node[10163].appl,1,0,0
ProvidenciaExampleScenario.node[9911].appl,1,8,0
ProvidenciaExampleScenario.node[10031].appl,1,0,0
ProvidenciaExampleScenario.node[10113].appl,1,17,0
ProvidenciaExampleScenario.node[10016].appl,1,0,0
ProvidenciaExampleScenario.node[10000].appl,1,27,0
ProvidenciaExampleScenario.node[9970].appl,1,0,0
ProvidenciaExampleScenario.node[9704].appl,1,23,0
ProvidenciaExampleScenario.node[10175].appl,1,12,0
ProvidenciaExampleScenario.node[10027].appl,1,26,0
ProvidenciaExampleScenario.node[10072].appl,1,23,0
ProvidenciaExampleScenario.node[9712].appl,1,32,0
ProvidenciaExampleScenario.node[10159].appl,1,0,0
ProvidenciaExampleScenario.node[10162].appl,1,14,0
ProvidenciaExampleScenario.node[9885].appl,1,2,0
ProvidenciaExampleScenario.node[9837].appl,1,0,0
ProvidenciaExampleScenario.node[9910].appl,1,2,0
ProvidenciaExampleScenario.node[10182].appl,1,0,0
ProvidenciaExampleScenario.node[10098].appl,1,0,0
ProvidenciaExampleScenario.node[9939].appl,1,1,0
ProvidenciaExampleScenario.node[10061].appl,1,0,0
ProvidenciaExampleScenario.node[9969].appl,1,19,0
ProvidenciaExampleScenario.node[10103].appl,1,0,0
ProvidenciaExampleScenario.node[10190].appl,1,0,0
ProvidenciaExampleScenario.node[9987].appl,1,19,0
ProvidenciaExampleScenario.node[10025].appl,1,0,0
ProvidenciaExampleScenario.node[10138].appl,1,4,0
ProvidenciaExampleScenario.node[10062].appl,1,0,0
ProvidenciaExampleScenario.node[10063].appl,1,13,0
ProvidenciaExampleScenario.node[10011].appl,1,1,0
ProvidenciaExampleScenario.node[10193].appl,1,3,0
ProvidenciaExampleScenario.node[10219].appl,1,0,0
ProvidenciaExampleScenario.node[9982].appl,1,7,0
ProvidenciaExampleScenario.node[10111].appl,1,8,0
ProvidenciaExampleScenario.node[10195].appl,1,3,0
ProvidenciaExampleScenario.node[10225].appl,1,4,0
ProvidenciaExampleScenario.node[10058].appl,1,2,0
ProvidenciaExampleScenario.node[9452].appl,1,57,0
ProvidenciaExampleScenario.node[10188].appl,1,0,0
ProvidenciaExampleScenario.node[10197].appl,1,4,0
ProvidenciaExampleScenario.node[9540].appl,1,38,0
ProvidenciaExampleScenario.node[9986].appl,1,2,0
ProvidenciaExampleScenario.node[10212].appl,1,4,0
ProvidenciaExampleScenario.node[9631].appl,1,47,0
ProvidenciaExampleScenario.node[10153].appl,1,17,0
ProvidenciaExampleScenario.node[10210].appl,1,4,0
ProvidenciaExampleScenario.node[10094].appl,1,2,0
ProvidenciaExampleScenario.node[10099].appl,1,3,0
ProvidenciaExampleScenario.node[10114].appl,1,2,0
ProvidenciaExampleScenario.node[10119].appl,1,0,0
ProvidenciaExampleScenario.node[9579].appl,1,38,0
ProvidenciaExampleScenario.node[10176].appl,1,4,0
ProvidenciaExampleScenario.node[10093].appl,1,2,0
ProvidenciaExampleScenario.node[10122].appl,1,0,0
ProvidenciaExampleScenario.node[10123].appl,1,3,0
ProvidenciaExampleScenario.node[10215].appl,1,0,0
ProvidenciaExampleScenario.node[10254].appl,1,10,0
ProvidenciaExampleScenario.node[10096].appl,1,3,0
ProvidenciaExampleScenario.node[9687].appl,1,36,0
ProvidenciaExampleScenario.node[10189].appl,1,3,0
ProvidenciaExampleScenario.node[10118].appl,1,2,0
ProvidenciaExampleScenario.node[10132].appl,1,3,0
ProvidenciaExampleScenario.node[9545].appl,1,38,0
ProvidenciaExampleScenario.node[10218].appl,1,3,0
ProvidenciaExampleScenario.node[10228].appl,1,0,0
ProvidenciaExampleScenario.node[10003].appl,1,24,0
ProvidenciaExampleScenario.node[9569].appl,1,40,0
ProvidenciaExampleScenario.node[10169].appl,1,3,0
ProvidenciaExampleScenario.node[10150].appl,1,4,0
ProvidenciaExampleScenario.node[10044].appl,1,22,0
ProvidenciaExampleScenario.node[10234].appl,1,3,0
ProvidenciaExampleScenario.node[10290].appl,1,8,0
ProvidenciaExampleScenario.node[10048].appl,1,22,0
ProvidenciaExampleScenario.node[10203].appl,1,3,0
ProvidenciaExampleScenario.node[10178].appl,1,3,0
ProvidenciaExampleScenario.node[10253].appl,1,4,0
ProvidenciaExampleScenario.node[10097].appl,1,18,0
ProvidenciaExampleScenario.node[10231].appl,1,3,0
ProvidenciaExampleScenario.node[10233].appl,1,4,0
ProvidenciaExampleScenario.node[10284].appl,1,9,0
ProvidenciaExampleScenario.node[9906].appl,1,34,0
ProvidenciaExampleScenario.node[10222].appl,1,3,0
ProvidenciaExampleScenario.node[10109].appl,1,18,0
ProvidenciaExampleScenario.node[10238].appl,1,4,0
ProvidenciaExampleScenario.node[10224].appl,1,15,0
ProvidenciaExampleScenario.node[9966].appl,1,29,0
ProvidenciaExampleScenario.node[10240].appl,1,4,0
ProvidenciaExampleScenario.node[10086].appl,1,20,0
ProvidenciaExampleScenario.node[9894].appl,1,7,0
ProvidenciaExampleScenario.node[10263].appl,1,3,0
ProvidenciaExampleScenario.node[10243].appl,1,3,0
ProvidenciaExampleScenario.node[10040].appl,1,24,0
ProvidenciaExampleScenario.node[10281].appl,1,3,0
ProvidenciaExampleScenario.node[10286].appl,1,3,0
ProvidenciaExampleScenario.node[10126].appl,1,24,0
ProvidenciaExampleScenario.node[10326].appl,1,0,0
ProvidenciaExampleScenario.node[10296].appl,1,2,0
ProvidenciaExampleScenario.node[10283].appl,1,3,0
ProvidenciaExampleScenario.node[10216].appl,1,0,0
ProvidenciaExampleScenario.node[10235].appl,1,0,0
ProvidenciaExampleScenario.node[10361].appl,1,5,0
ProvidenciaExampleScenario.node[10299].appl,1,3,0
ProvidenciaExampleScenario.node[10136].appl,1,0,0
ProvidenciaExampleScenario.node[10128].appl,1,0,0
ProvidenciaExampleScenario.node[10117].appl,1,3,0
ProvidenciaExampleScenario.node[10167].appl,1,2,0
ProvidenciaExampleScenario.node[9961].appl,1,0,0
ProvidenciaExampleScenario.node[10030].appl,1,0,0
ProvidenciaExampleScenario.node[10134].appl,1,1,0
ProvidenciaExampleScenario.node[10276].appl,1,3,0
ProvidenciaExampleScenario.node[10036].appl,1,0,0
ProvidenciaExampleScenario.node[10331].appl,1,2,0
ProvidenciaExampleScenario.node[10149].appl,1,0,0
ProvidenciaExampleScenario.node[10204].appl,1,15,0
ProvidenciaExampleScenario.node[10156].appl,1,18,0
ProvidenciaExampleScenario.node[10179].appl,1,1,0
ProvidenciaExampleScenario.node[10217].appl,1,0,0
ProvidenciaExampleScenario.node[10341].appl,1,2,0
ProvidenciaExampleScenario.node[10229].appl,1,2,0
ProvidenciaExampleScenario.node[10343].appl,1,3,0
ProvidenciaExampleScenario.node[10085].appl,1,0,0
ProvidenciaExampleScenario.node[10245].appl,1,1,0
ProvidenciaExampleScenario.node[10242].appl,1,1,0
ProvidenciaExampleScenario.node[10265].appl,1,0,0
ProvidenciaExampleScenario.node[9849].appl,1,0,0
ProvidenciaExampleScenario.node[10258].appl,1,4,0
ProvidenciaExampleScenario.node[10237].appl,1,0,0
ProvidenciaExampleScenario.node[10105].appl,1,0,0
ProvidenciaExampleScenario.node[10087].appl,1,0,0
ProvidenciaExampleScenario.node[10174].appl,1,0,0
ProvidenciaExampleScenario.node[10120].appl,1,0,0
ProvidenciaExampleScenario.node[10297].appl,1,0,0
ProvidenciaExampleScenario.node[10292].appl,1,0,0
ProvidenciaExampleScenario.node[10127].appl,1,0,0
ProvidenciaExampleScenario.node[10069].appl,1,0,0
ProvidenciaExampleScenario.node[10187].appl,1,0,0
ProvidenciaExampleScenario.node[10334].appl,1,0,0
ProvidenciaExampleScenario.node[10285].appl,1,0,0
ProvidenciaExampleScenario.node[10084].appl,1,0,0
ProvidenciaExampleScenario.node[10166].appl,1,0,0
ProvidenciaExampleScenario.node[10186].appl,1,0,0
ProvidenciaExampleScenario.node[10183].appl,1,0,0
ProvidenciaExampleScenario.node[10312].appl,1,0,0
ProvidenciaExampleScenario.node[10288].appl,1,0,0
ProvidenciaExampleScenario.node[10313].appl,1,2,0
ProvidenciaExampleScenario.node[10364].appl,1,0,0
ProvidenciaExampleScenario.node[10208].appl,1,1,0
ProvidenciaExampleScenario.node[10295].appl,1,0,0
ProvidenciaExampleScenario.node[10310].appl,1,2,0
ProvidenciaExampleScenario.node[10095].appl,1,2,0
ProvidenciaExampleScenario.node[10010].appl,1,7,0
ProvidenciaExampleScenario.node[10279].appl,1,19,0
ProvidenciaExampleScenario.node[10220].appl,1,21,0
ProvidenciaExampleScenario.node[10260].appl,1,17,0
ProvidenciaExampleScenario.node[10321].appl,1,0,0
ProvidenciaExampleScenario.node[10304].appl,1,1,0
ProvidenciaExampleScenario.node[10360].appl,1,0,0
ProvidenciaExampleScenario.node[10180].appl,1,0,0
ProvidenciaExampleScenario.node[10370].appl,1,9,0
ProvidenciaExampleScenario.node[10391].appl,1,0,0
ProvidenciaExampleScenario.node[10383].appl,1,0,0
ProvidenciaExampleScenario.node[10143].appl,1,0,0
ProvidenciaExampleScenario.node[10185].appl,1,34,0
ProvidenciaExampleScenario.node[10444].appl,1,0,0
ProvidenciaExampleScenario.node[10066].appl,1,27,0
ProvidenciaExampleScenario.node[9991].appl,1,33,0
ProvidenciaExampleScenario.node[10262].appl,1,28,0
ProvidenciaExampleScenario.node[10170].appl,1,0,0
ProvidenciaExampleScenario.node[10454].appl,1,0,0
ProvidenciaExampleScenario.node[10264].appl,1,27,0
ProvidenciaExampleScenario.node[10270].appl,1,0,0
ProvidenciaExampleScenario.node[10155].appl,1,0,0
ProvidenciaExampleScenario.node[10403].appl,1,0,0
ProvidenciaExampleScenario.node[10028].appl,1,30,0
ProvidenciaExampleScenario.node[10436].appl,1,0,0
ProvidenciaExampleScenario.node[10173].appl,1,18,0
ProvidenciaExampleScenario.node[10211].appl,1,0,0
ProvidenciaExampleScenario.node[10115].appl,1,0,0
ProvidenciaExampleScenario.node[10280].appl,1,26,0
ProvidenciaExampleScenario.node[10223].appl,1,0,0
ProvidenciaExampleScenario.node[10196].appl,1,0,0
ProvidenciaExampleScenario.node[10354].appl,1,20,0
ProvidenciaExampleScenario.node[10311].appl,1,24,0
ProvidenciaExampleScenario.node[10107].appl,1,24,0
ProvidenciaExampleScenario.node[10445].appl,1,14,0
ProvidenciaExampleScenario.node[10333].appl,1,23,0
ProvidenciaExampleScenario.node[10301].appl,1,0,0
ProvidenciaExampleScenario.node[10443].appl,1,14,0
ProvidenciaExampleScenario.node[10307].appl,1,0,0
ProvidenciaExampleScenario.node[10131].appl,1,1,0
ProvidenciaExampleScenario.node[9818].appl,1,0,0
ProvidenciaExampleScenario.node[9897].appl,1,0,0
ProvidenciaExampleScenario.node[10259].appl,1,18,0
ProvidenciaExampleScenario.node[10377].appl,1,19,0
ProvidenciaExampleScenario.node[9819].appl,1,0,0
ProvidenciaExampleScenario.node[10261].appl,1,0,0
ProvidenciaExampleScenario.node[10456].appl,1,14,0
ProvidenciaExampleScenario.node[9831].appl,1,0,0
ProvidenciaExampleScenario.node[10274].appl,1,17,0
ProvidenciaExampleScenario.node[10406].appl,1,8,0
ProvidenciaExampleScenario.node[10244].appl,1,31,0
ProvidenciaExampleScenario.node[10523].appl,1,8,0
ProvidenciaExampleScenario.node[10165].appl,1,1,0
ProvidenciaExampleScenario.node[10330].appl,1,0,0
ProvidenciaExampleScenario.node[10442].appl,1,6,0
ProvidenciaExampleScenario.node[10009].appl,1,20,0
ProvidenciaExampleScenario.node[10329].appl,1,13,0
ProvidenciaExampleScenario.node[10418].appl,1,8,0
ProvidenciaExampleScenario.node[10101].appl,1,45,0
ProvidenciaExampleScenario.node[10470].appl,1,13,0
ProvidenciaExampleScenario.node[10319].appl,1,14,0
ProvidenciaExampleScenario.node[10358].appl,1,0,0
ProvidenciaExampleScenario.node[10496].appl,1,3,0
ProvidenciaExampleScenario.node[10207].appl,1,2,0
ProvidenciaExampleScenario.node[10293].appl,1,29,0
ProvidenciaExampleScenario.node[10267].appl,1,0,0
ProvidenciaExampleScenario.node[10332].appl,1,14,0
ProvidenciaExampleScenario.node[10346].appl,1,0,0
ProvidenciaExampleScenario.node[10528].appl,1,8,0
ProvidenciaExampleScenario.node[10339].appl,1,13,0
ProvidenciaExampleScenario.node[10335].appl,1,26,0
ProvidenciaExampleScenario.node[10446].appl,1,6,0
ProvidenciaExampleScenario.node[10419].appl,1,0,0
ProvidenciaExampleScenario.node[10440].appl,1,17,0
ProvidenciaExampleScenario.node[10366].appl,1,2,0
ProvidenciaExampleScenario.node[10524].appl,1,4,0
ProvidenciaExampleScenario.node[10405].appl,1,3,0
ProvidenciaExampleScenario.node[10438].appl,1,2,0
ProvidenciaExampleScenario.node[10368].appl,1,2,0
ProvidenciaExampleScenario.node[10460].appl,1,2,0
ProvidenciaExampleScenario.node[10266].appl,1,2,0
ProvidenciaExampleScenario.node[10482].appl,1,3,0
ProvidenciaExampleScenario.node[10420].appl,1,3,0
ProvidenciaExampleScenario.node[10490].appl,1,4,0
ProvidenciaExampleScenario.node[10433].appl,1,3,0
ProvidenciaExampleScenario.node[10381].appl,1,3,0
ProvidenciaExampleScenario.node[10501].appl,1,13,0
ProvidenciaExampleScenario.node[10473].appl,1,3,0
ProvidenciaExampleScenario.node[10478].appl,1,4,0
ProvidenciaExampleScenario.node[10485].appl,1,4,0
ProvidenciaExampleScenario.node[10239].appl,1,29,0
ProvidenciaExampleScenario.node[10581].appl,1,0,0
ProvidenciaExampleScenario.node[10515].appl,1,3,0
ProvidenciaExampleScenario.node[10209].appl,1,32,0
ProvidenciaExampleScenario.node[10492].appl,1,3,0
ProvidenciaExampleScenario.node[10494].appl,1,4,0
ProvidenciaExampleScenario.node[10302].appl,1,2,0
ProvidenciaExampleScenario.node[10516].appl,1,4,0
ProvidenciaExampleScenario.node[10236].appl,1,29,0
ProvidenciaExampleScenario.node[10499].appl,1,3,0
ProvidenciaExampleScenario.node[10251].appl,1,28,0
ProvidenciaExampleScenario.node[10531].appl,1,3,0
ProvidenciaExampleScenario.node[10541].appl,1,3,0
ProvidenciaExampleScenario.node[10184].appl,1,18,0
ProvidenciaExampleScenario.node[10362].appl,1,19,0
ProvidenciaExampleScenario.node[10227].appl,1,31,0
ProvidenciaExampleScenario.node[10543].appl,1,3,0
ProvidenciaExampleScenario.node[10386].appl,1,17,0
ProvidenciaExampleScenario.node[10320].appl,1,23,0
ProvidenciaExampleScenario.node[10539].appl,1,4,0
ProvidenciaExampleScenario.node[10563].appl,1,2,0
ProvidenciaExampleScenario.node[10353].appl,1,20,0
ProvidenciaExampleScenario.node[10389].appl,1,18,0
ProvidenciaExampleScenario.node[10287].appl,1,0,0
